command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
fx.Niagara.SetEmitterDenyList,CVar,string,,fx,通用,All,true,false,false,false,true,,`fx.Niagara.SetEmitterDenyList=<值>` / `fx.Niagara.SetEmitterDenyList <值>` 或 INI 中配置,"Set the emitter deny list to use. (i.e. NS_SystemA:EmitterA,NS_SystemB:EmitterA)",ECVF_Scalability | ECVF_Default
fx.Niagara.SetGpuDataInterfaceDenyList,CVar,string,,fx,通用,All,true,false,false,false,true,,`fx.Niagara.SetGpuDataInterfaceDenyList=<值>` / `fx.Niagara.SetGpuDataInterfaceDenyList <值>` 或 INI 中配置,"Set the Gpu data interface deny list to use.  (i.e. UMyDataInteraceA,UMyDataInteraceB)",ECVF_Scalability | ECVF_Default
fx.Niagara.SetGpuDenyList,CVar,string,,fx,通用,All,true,false,false,false,true,,`fx.Niagara.SetGpuDenyList=<值>` / `fx.Niagara.SetGpuDenyList <值>` 或 INI 中配置,"Set Gpu deny list to use, more targetted than to allow comparing OS,OSVersion,CPU,GPU.\n",ECVF_Scalability | ECVF_Default
fx.Niagara.SetGpuEmitterDenyList,CVar,string,,fx,通用,All,true,false,false,false,true,,`fx.Niagara.SetGpuEmitterDenyList=<值>` / `fx.Niagara.SetGpuEmitterDenyList <值>` 或 INI 中配置,"Set the Gpu emitter deny list to use. (i.e. NS_SystemA:EmitterA,NS_SystemB:EmitterA)",ECVF_Scalability | ECVF_Default
fx.Niagara.SetGpuRHIAdapterDenyList,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,true,,`fx.Niagara.SetGpuRHIAdapterDenyList=<值>` / `fx.Niagara.SetGpuRHIAdapterDenyList <值>` 或 INI 中配置,"Set Gpu RHI Adapter deny list to use, comma separated and uses wildcards, i.e. (*MyGpu*) would exclude anything that contains MyGpu",ECVF_Scalability | ECVF_Default
fx.Niagara.SetGpuRHIDenyList,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,true,,`fx.Niagara.SetGpuRHIDenyList=<值>` / `fx.Niagara.SetGpuRHIDenyList <值>` 或 INI 中配置,"Set Gpu RHI deny list to use, comma separated and uses wildcards, i.e. (*MyRHI*) would exclude anything that contains MyRHI",ECVF_Scalability | ECVF_Default
fx.Niagara.SetSystemDenyList,CVar,string,,fx,通用,All,true,false,false,false,true,,`fx.Niagara.SetSystemDenyList=<值>` / `fx.Niagara.SetSystemDenyList <值>` 或 INI 中配置,"Set the system deny List to use. (i.e. NS_SystemA,NS_SystemB)",ECVF_Scalability | ECVF_Default
fx.Niagara.TaskPriorities.PostActorTickPriority,CVar,string,,fx,光线追踪,All,true,false,false,false,true,,`fx.Niagara.TaskPriorities.PostActorTickPriority=<值>` / `fx.Niagara.TaskPriorities.PostActorTickPriority <值>` 或 INI 中配置,"Any tasks we execute, such as spawning, in post actor tick will run at this priority.",ECVF_Default | ECVF_Scalability
fx.Niagara.TaskPriorities.TickGroupPriority,CVar,string,,fx,通用,All,true,false,false,false,true,,`fx.Niagara.TaskPriorities.TickGroupPriority=<值>` / `fx.Niagara.TaskPriorities.TickGroupPriority <值>` 或 INI 中配置,Set tick group priories for Niagara.,ECVF_Scalability | ECVF_Default
fx.Niagara.WorldManager.TickParameterCollectionsOncePerFrame,CVar,string,,fx,渲染管线,All,true,false,false,false,true,,`fx.Niagara.WorldManager.TickParameterCollectionsOncePerFrame=<值>` / `fx.Niagara.WorldManager.TickParameterCollectionsOncePerFrame <值>` 或 INI 中配置,When true parameter collection updates will occur once per frame in the first tick group.\n,ECVF_Default | ECVF_Scalability
fx.NiagaraAllowGPUParticles,CVar,string,,fx,光线追踪,All,true,false,false,false,true,,`fx.NiagaraAllowGPUParticles=<值>` / `fx.NiagaraAllowGPUParticles <值>` 或 INI 中配置,"If true, allow the usage of GPU particles for Niagara.",ECVF_Scalability | ECVF_Default
fx.NiagaraGlobalSystemCountScale,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,true,,`fx.NiagaraGlobalSystemCountScale=<值>` / `fx.NiagaraGlobalSystemCountScale <值>` 或 INI 中配置,A global scale on system count thresholds for culling in Niagara. \n,ECVF_Scalability
fx.NiagaraGPUDataWarningSize,CVar,string,,fx,通用,All,true,false,false,false,true,,`fx.NiagaraGPUDataWarningSize=<值>` / `fx.NiagaraGPUDataWarningSize <值>` 或 INI 中配置,Allocation size where we should log a warning.,ECVF_Scalability
fx.NiagaraReleaseBuffersOnReset,CVar,string,,fx,通用,All,true,false,false,false,true,,`fx.NiagaraReleaseBuffersOnReset=<值>` / `fx.NiagaraReleaseBuffersOnReset <值>` 或 INI 中配置,Will release all memory associated with data buffers when the dataset is reset.,ECVF_Scalability
fx.ParticleManagerAsyncBatchSize,CVar,string,,fx,光线追踪,All,true,false,false,false,true,,`fx.ParticleManagerAsyncBatchSize=<值>` / `fx.ParticleManagerAsyncBatchSize <值>` 或 INI 中配置,How many PSCs the ParticleWorldManager should tick per async task.,ECVF_Scalability
fx.PSCMan.Enable,CVar,string,,fx,通用,All,true,false,false,false,true,,`fx.PSCMan.Enable=<值>` / `fx.PSCMan.Enable <值>` 或 INI 中配置,If PSC world manager is enabled.,ECVF_Scalability
fx.QualityLevelSpawnRateScaleReferenceLevel,CVar,float,2,fx,通用,All,true,false,false,false,true,,`fx.QualityLevelSpawnRateScaleReferenceLevel=<值>` / `fx.QualityLevelSpawnRateScaleReferenceLevel <值>` 或 INI 中配置,Controls the reference level for quality level based spawn rate scaling. This is the FX quality level\n,ECVF_Scalability
landscape.AllowNonNaniteVirtualShadowMapInvalidation,CVar,string,,landscape,光线追踪,All,true,false,false,false,true,,`landscape.AllowNonNaniteVirtualShadowMapInvalidation=<值>` / `landscape.AllowNonNaniteVirtualShadowMapInvalidation <值>` 或 INI 中配置,"For non-Nanite landscape, cached virtual shadow map pages need to be invalidated when the vertex morphing introduces a height difference that is too large. This enables or disables this behavior entirely",ECVF_RenderThreadSafe | ECVF_Scalability
landscape.NonNaniteVirtualShadowMapInvalidationLODAttenuationExponent,CVar,string,,landscape,光线追踪,All,true,false,false,false,true,,`landscape.NonNaniteVirtualShadowMapInvalidationLODAttenuationExponent=<值>` / `landscape.NonNaniteVirtualShadowMapInvalidationLODAttenuationExponent <值>` 或 INI 中配置,"For non-Nanite landscape, controls the shape of the curve of the attenuation of the virtual shadow map pages' invalidation rate (1 - X^N), where X is the relative LOD value (LODValue/NumMips in the [0,1] range) and N, the CVar",ECVF_RenderThreadSafe | ECVF_Scalability
landscape.RuntimeVirtualTextureRenderWithQuad,CVar,string,,landscape,光线追踪,All,true,false,false,false,true,,`landscape.RuntimeVirtualTextureRenderWithQuad=<值>` / `landscape.RuntimeVirtualTextureRenderWithQuad <值>` 或 INI 中配置,Force whether to use of a single quad when rendering landscape to runtime virtual texture pages\n,ECVF_RenderThreadSafe | ECVF_Scalability
Niagara.Ribbon.GpuEnabled,CVar,string,,Niagara,通用,All,true,false,false,false,true,,`Niagara.Ribbon.GpuEnabled=<值>` / `Niagara.Ribbon.GpuEnabled <值>` 或 INI 中配置,Enable any GPU ribbon related code (including GPU init).,ECVF_Scalability
Niagara.Ribbon.GpuInitMode,CVar,string,,Niagara,通用,All,true,false,false,false,true,,`Niagara.Ribbon.GpuInitMode=<值>` / `Niagara.Ribbon.GpuInitMode <值>` 或 INI 中配置,"Modifies the GPU initialization mode used, i.e. offloading CPU calculations to the GPU.\n",ECVF_Scalability
Niagara.Ribbon.MinSegmentLength,CVar,string,,Niagara,通用,All,true,false,false,false,true,,`Niagara.Ribbon.MinSegmentLength=<值>` / `Niagara.Ribbon.MinSegmentLength <值>` 或 INI 中配置,Min length of niagara ribbon segments. (default=1),ECVF_Scalability
Niagara.Ribbon.Tessellation.Enabled,CVar,string,,Niagara,后处理,All,true,false,false,false,true,,`Niagara.Ribbon.Tessellation.Enabled=<值>` / `Niagara.Ribbon.Tessellation.Enabled <值>` 或 INI 中配置,Determine if we allow tesellation on this platform or not.,ECVF_Scalability
Niagara.Ribbon.Tessellation.MaxErrorScreenPercentage,CVar,string,,Niagara,后处理,All,true,false,false,false,true,,`Niagara.Ribbon.Tessellation.MaxErrorScreenPercentage=<值>` / `Niagara.Ribbon.Tessellation.MaxErrorScreenPercentage <值>` 或 INI 中配置,Screen percentage used to compute the tessellation factor. \n,ECVF_Scalability
Niagara.Ribbon.Tessellation.MaxInterp,CVar,string,,Niagara,后处理,All,true,false,false,false,true,,`Niagara.Ribbon.Tessellation.MaxInterp=<值>` / `Niagara.Ribbon.Tessellation.MaxInterp <值>` 或 INI 中配置,"When TessellationAngle is > 0, this is the maximum tesselation factor. \n",ECVF_Scalability
Niagara.Ribbon.Tessellation.MinAbsoluteError,CVar,string,,Niagara,后处理,All,true,false,false,false,true,,`Niagara.Ribbon.Tessellation.MinAbsoluteError=<值>` / `Niagara.Ribbon.Tessellation.MinAbsoluteError <值>` 或 INI 中配置,Minimum absolute world size error when tessellating. \n,ECVF_Scalability
Niagara.Ribbon.Tessellation.MinAngle,CVar,string,,Niagara,后处理,All,true,false,false,false,true,,`Niagara.Ribbon.Tessellation.MinAngle=<值>` / `Niagara.Ribbon.Tessellation.MinAngle <值>` 或 INI 中配置,Ribbon segment angle to tesselate in radian. (default=15 degrees),ECVF_Scalability
r.AllowLandscapeShadows,CVar,string,,r,阴影,All,true,false,false,false,true,,`r.AllowLandscapeShadows=<值>` / `r.AllowLandscapeShadows <值>` 或 INI 中配置,Allow Landscape Shadows,ECVF_RenderThreadSafe | ECVF_Scalability
r.AmbientOcclusion.Compute,CVar,int32,0,r,GI,All,true,false,false,false,true,,`r.AmbientOcclusion.Compute=<值>` / `r.AmbientOcclusion.Compute <值>` 或 INI 中配置,If SSAO should use ComputeShader (not available on all platforms) or PixelShader.\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.AmbientOcclusion.Compute.Smooth,CVar,int32,1,r,GI,All,true,false,false,false,true,,`r.AmbientOcclusion.Compute.Smooth=<值>` / `r.AmbientOcclusion.Compute.Smooth <值>` 或 INI 中配置,Whether to smooth SSAO output when TAA is disabled,ECVF_RenderThreadSafe | ECVF_Scalability
r.AmbientOcclusion.Method,CVar,int32,0,r,GI,All,true,false,false,false,true,,`r.AmbientOcclusion.Method=<值>` / `r.AmbientOcclusion.Method <值>` 或 INI 中配置,Select between SSAO methods \n,ECVF_RenderThreadSafe | ECVF_Scalability
r.AmbientOcclusionLevels,CVar,int32,-1,r,GI,All,true,false,false,true,true,PostProcessQuality@0;PostProcessQuality@1;PostProcessQuality@2;PostProcessQuality@3;PostProcessQuality@Cine,`r.AmbientOcclusionLevels=<值>` / `r.AmbientOcclusionLevels <值>` 或 INI 中配置,Defines how many mip levels are using during the ambient occlusion calculation. This is useful when tweaking the algorithm.\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.AmbientOcclusionMaxQuality,CVar,float,100.0f,r,GI,All,true,false,false,true,true,PostProcessQuality@0;PostProcessQuality@1;PostProcessQuality@2;PostProcessQuality@3;PostProcessQuality@Cine,`r.AmbientOcclusionMaxQuality=<值>` / `r.AmbientOcclusionMaxQuality <值>` 或 INI 中配置,Defines the max clamping value from the post process volume's quality level for ScreenSpace Ambient Occlusion\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.AmbientOcclusionMipLevelFactor,CVar,float,0.5f,r,GI,All,true,false,false,true,true,PostProcessQuality@0;PostProcessQuality@1;PostProcessQuality@2;PostProcessQuality@3;PostProcessQuality@Cine,`r.AmbientOcclusionMipLevelFactor=<值>` / `r.AmbientOcclusionMipLevelFactor <值>` 或 INI 中配置,Controls mipmap level according to the SSAO step id\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.AmbientOcclusionRadiusScale,CVar,float,1.0f,r,GI,All,true,false,false,true,true,PostProcessQuality@0;PostProcessQuality@1;PostProcessQuality@2;PostProcessQuality@3;PostProcessQuality@Cine,`r.AmbientOcclusionRadiusScale=<值>` / `r.AmbientOcclusionRadiusScale <值>` 或 INI 中配置,,ECVF_Scalability | ECVF_RenderThreadSafe
r.AnimBank.GPU,CVar,bool,true,r,通用,All,true,false,false,false,true,,`r.AnimBank.GPU=<值>` / `r.AnimBank.GPU <值>` 或 INI 中配置,,ECVF_Scalability | ECVF_RenderThreadSafe
r.AnimBank.Interpolation,CVar,bool,true,r,通用,All,true,false,false,false,true,,`r.AnimBank.Interpolation=<值>` / `r.AnimBank.Interpolation <值>` 或 INI 中配置,,ECVF_Scalability | ECVF_RenderThreadSafe
r.AnimBank.TimeScale,CVar,float,1.0f,r,通用,All,true,false,false,false,true,,`r.AnimBank.TimeScale=<值>` / `r.AnimBank.TimeScale <值>` 或 INI 中配置,,ECVF_Scalability | ECVF_RenderThreadSafe
r.AnimSequenceTransformProvider.AnimCompactBones,CVar,bool,true,r,通用,All,true,false,false,false,true,,`r.AnimSequenceTransformProvider.AnimCompactBones=<值>` / `r.AnimSequenceTransformProvider.AnimCompactBones <值>` 或 INI 中配置,Only upload animation bone tracks that are referenced by registered proxies.\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.AnimSequenceTransformProvider.Blending,CVar,bool,true,r,通用,All,true,false,false,false,true,,`r.AnimSequenceTransformProvider.Blending=<值>` / `r.AnimSequenceTransformProvider.Blending <值>` 或 INI 中配置,,ECVF_Scalability | ECVF_RenderThreadSafe
r.AnimSequenceTransformProvider.ForceSampleRateLevel,CVar,int32,-1,r,材质,All,true,false,false,false,true,,`r.AnimSequenceTransformProvider.ForceSampleRateLevel=<值>` / `r.AnimSequenceTransformProvider.ForceSampleRateLevel <值>` 或 INI 中配置,Force a minimum sample rate level for debugging.\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.AnimSequenceTransformProvider.ForceSampleRateMax,CVar,int32,30,r,材质,All,true,false,false,false,true,,`r.AnimSequenceTransformProvider.ForceSampleRateMax=<值>` / `r.AnimSequenceTransformProvider.ForceSampleRateMax <值>` 或 INI 中配置,Force a maximum sample rate for every anim sequence in frames. Clamped from 0 to the sequence sample rate.\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.AnimSequenceTransformProvider.MaxSampleRateLevels,CVar,int32,3,r,材质,All,true,false,false,false,true,,`r.AnimSequenceTransformProvider.MaxSampleRateLevels=<值>` / `r.AnimSequenceTransformProvider.MaxSampleRateLevels <值>` 或 INI 中配置,Number of sample rate levels for progressive sequence upload.\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.AnimSequenceTransformProvider.TimeScale,CVar,float,1.0f,r,通用,All,true,false,false,false,true,,`r.AnimSequenceTransformProvider.TimeScale=<值>` / `r.AnimSequenceTransformProvider.TimeScale <值>` 或 INI 中配置,,ECVF_Scalability | ECVF_RenderThreadSafe
r.AnimSequenceTransformProvider.UploadBudget,CVar,int32,32,r,通用,All,true,false,false,false,true,,`r.AnimSequenceTransformProvider.UploadBudget=<值>` / `r.AnimSequenceTransformProvider.UploadBudget <值>` 或 INI 中配置,Maximum number of sequence frames to upload per frame across all sequences.\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.AnisotropicMaterials,CVar,string,,r,材质,All,true,false,false,true,true,ShadingQuality@0;ShadingQuality@1;ShadingQuality@2;ShadingQuality@3;ShadingQuality@Cine,`r.AnisotropicMaterials=<值>` / `r.AnisotropicMaterials <值>` 或 INI 中配置,Whether anisotropic BRDF is used for material with anisotropy.,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOApplyToStaticIndirect,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOApplyToStaticIndirect=<值>` / `r.AOApplyToStaticIndirect <值>` 或 INI 中配置,Whether to apply DFAO as indirect shadowing even to static indirect sources (lightmaps + stationary skylight + reflection captures),ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDFClipmapDistanceExponent,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDFClipmapDistanceExponent=<值>` / `r.AOGlobalDFClipmapDistanceExponent <值>` 或 INI 中配置,"Exponent used to derive each clipmap's size, together with r.AOInnerGlobalDFClipmapDistance.",ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDFResolution,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDFResolution=<值>` / `r.AOGlobalDFResolution <值>` 或 INI 中配置,Resolution of the global distance field.  Higher values increase fidelity but also increase memory and composition cost.,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDFStartDistance,CVar,string,,r,光线追踪,All,true,false,false,false,true,,`r.AOGlobalDFStartDistance=<值>` / `r.AOGlobalDFStartDistance <值>` 或 INI 中配置,World space distance along a cone trace to switch to using the global distance field instead of the object distance fields.\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceField,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceField=<值>` / `r.AOGlobalDistanceField <值>` 或 INI 中配置,Whether to use a global distance field to optimize occlusion cone traces.\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceField.AverageCulledObjectsPerCell,CVar,int32,512,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceField.AverageCulledObjectsPerCell=<值>` / `r.AOGlobalDistanceField.AverageCulledObjectsPerCell <值>` 或 INI 中配置,"Average expected number of objects per cull grid cell, used to preallocate memory for the cull grid.",ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceField.CameraPositionVelocityOffsetDecay,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceField.CameraPositionVelocityOffsetDecay=<值>` / `r.AOGlobalDistanceField.CameraPositionVelocityOffsetDecay <值>` 或 INI 中配置,,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceField.ForceRecacheForStreaming,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceField.ForceRecacheForStreaming=<值>` / `r.AOGlobalDistanceField.ForceRecacheForStreaming <值>` 或 INI 中配置,Useful for debugging or profiling full clipmap updates that happen when a clipmap is detected to have pending streaming.,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceField.Heightfield,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceField.Heightfield=<值>` / `r.AOGlobalDistanceField.Heightfield <值>` 或 INI 中配置,Whether to voxelize Heightfield into the global distance field.\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceField.MinMeshSDFRadiusInVoxels,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceField.MinMeshSDFRadiusInVoxels=<值>` / `r.AOGlobalDistanceField.MinMeshSDFRadiusInVoxels <值>` 或 INI 中配置,Meshes with a smaller radius than this number of voxels are culled from the global SDF.,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceField.MipFactor,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceField.MipFactor=<值>` / `r.AOGlobalDistanceField.MipFactor <值>` 或 INI 中配置,Resolution divider for the mip map of a distance field clipmap.,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceField.NumClipmaps,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceField.NumClipmaps=<值>` / `r.AOGlobalDistanceField.NumClipmaps <值>` 或 INI 中配置,Num clipmaps in the global distance field.  Setting this to anything other than 4 is currently only supported by Lumen.,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceField.OccupancyRatio,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceField.OccupancyRatio=<值>` / `r.AOGlobalDistanceField.OccupancyRatio <值>` 或 INI 中配置,Expected sparse global distacne field occupancy for the page atlas allocation. 0.25 means 25% - filled and 75% - empty.,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceField.RecacheClipmapsWithPendingStreaming,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceField.RecacheClipmapsWithPendingStreaming=<值>` / `r.AOGlobalDistanceField.RecacheClipmapsWithPendingStreaming <值>` 或 INI 中配置,Whether to readback clipmaps cached with incomplete Mesh SDFs due to streaming and recache them on subsequent frames. Fixes innaccurate Global SDF around the camera after teleporting or loading a new level.,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceFieldCacheMostlyStaticSeparately,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceFieldCacheMostlyStaticSeparately=<值>` / `r.AOGlobalDistanceFieldCacheMostlyStaticSeparately <值>` 或 INI 中配置,"Whether to cache mostly static primitives separately from movable primitives, which reduces global DF update cost when a movable primitive is modified.  Adds another 12Mb of volume textures.",ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceFieldClipmapUpdatesPerFrame,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceFieldClipmapUpdatesPerFrame=<值>` / `r.AOGlobalDistanceFieldClipmapUpdatesPerFrame <值>` 或 INI 中配置,"How many clipmaps to update each frame.  With values less than 2, the first clipmap is only updated every other frame, which can cause incorrect self occlusion during movement.",ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceFieldForceFullUpdate,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceFieldForceFullUpdate=<值>` / `r.AOGlobalDistanceFieldForceFullUpdate <值>` 或 INI 中配置,Whether to force full global distance field update every frame.,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceFieldForceUpdateOnce,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceFieldForceUpdateOnce=<值>` / `r.AOGlobalDistanceFieldForceUpdateOnce <值>` 或 INI 中配置,Whether to force full global distance field once.,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceFieldPartialUpdates,CVar,string,,r,光线追踪,All,true,false,false,false,true,,`r.AOGlobalDistanceFieldPartialUpdates=<值>` / `r.AOGlobalDistanceFieldPartialUpdates <值>` 或 INI 中配置,Whether to allow partial updates of the global distance field.  When profiling it's useful to disable this and get the worst case composition time that happens on camera cuts.,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceFieldRepresentHeightfields,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceFieldRepresentHeightfields=<值>` / `r.AOGlobalDistanceFieldRepresentHeightfields <值>` 或 INI 中配置,Whether to put landscape in the global distance field.  Changing this won't propagate until the global distance field gets recached (fly away and back).,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceFieldStaggeredUpdates,CVar,string,,r,GI,All,true,false,false,false,true,,`r.AOGlobalDistanceFieldStaggeredUpdates=<值>` / `r.AOGlobalDistanceFieldStaggeredUpdates <值>` 或 INI 中配置,Whether to allow the larger clipmaps to be updated less frequently.,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOQuality,CVar,string,,r,GI,All,true,false,false,true,true,GlobalIlluminationQuality@0;GlobalIlluminationQuality@1;GlobalIlluminationQuality@2;GlobalIlluminationQuality@3;GlobalIlluminationQuality@Cine,`r.AOQuality=<值>` / `r.AOQuality <值>` 或 INI 中配置,Defines the distance field AO method which allows to adjust for quality or performance.\n,ECVF_Scalability | ECVF_RenderThreadSafe
