command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
android.Vulkan.RetainLimitForPSOCreateCrashReport,CVar,string,,android,光线追踪,Android、Vulkan,true,false,false,false,false,,`android.Vulkan.RetainLimitForPSOCreateCrashReport=<值>` / `android.Vulkan.RetainLimitForPSOCreateCrashReport <值>` 或 INI 中配置,Retain the PSO creation source data from the external compiler services when > 0. If a crash occurs the data is added to the crash report.\n,ECVF_RenderThreadSafe
arcore.DebugOverlayMode,CVar,string,,arcore,渲染调试/可视化,All,true,false,false,false,false,,`arcore.DebugOverlayMode=<值>` / `arcore.DebugOverlayMode <值>` 或 INI 中配置,The debug overlay mode for ARCore:\n,
au.nrt.RenderEveryTick,CVar,string,,au,光线追踪,All,true,false,false,false,false,,`au.nrt.RenderEveryTick=<值>` / `au.nrt.RenderEveryTick <值>` 或 INI 中配置,"When set to 1, calls the RenderAudio call every tick.\n",ECVF_Default
au.nrt.RenderFrameSize,CVar,string,,au,光线追踪,All,true,false,false,false,false,,`au.nrt.RenderFrameSize=<值>` / `au.nrt.RenderFrameSize <值>` 或 INI 中配置,Selects the number of frames to render in a single callback .\n,ECVF_Default
au.Wasapi.UseDefaultQualitySRC,CVar,string,,au,通用,Windows,true,false,false,false,false,,`au.Wasapi.UseDefaultQualitySRC=<值>` / `au.Wasapi.UseDefaultQualitySRC <值>` 或 INI 中配置,Enable Wasapi default SRC quality.\n,ECVF_Default
Composite.Pool.FramesUntilFlush,CVar,int32,1,Composite,渲染管线,All,true,false,false,false,false,,`Composite.Pool.FramesUntilFlush=<值>` / `Composite.Pool.FramesUntilFlush <值>` 或 INI 中配置,"In editor, you can alter the target size and render format.",
ComputeKernel.ShowShaderCompilerWarnings,CVar,string,,ComputeKernel,材质,All,true,false,false,false,false,,`ComputeKernel.ShowShaderCompilerWarnings=<值>` / `ComputeKernel.ShowShaderCompilerWarnings <值>` 或 INI 中配置,"When set to 1, will display all warnings from ComputeKernel shader compiles.",
Cook.OnTheFly.AllowIncompleteShadermaps,CVar,string,,Cook,材质,All,true,false,false,false,false,,`Cook.OnTheFly.AllowIncompleteShadermaps=<值>` / `Cook.OnTheFly.AllowIncompleteShadermaps <值>` 或 INI 中配置,Controls whether incomplete shader maps are processed during cook on the fly\n,ECVF_Default
Cook.OnTheFly.ShaderCompilationDisabled,CVar,string,,Cook,材质,All,true,false,false,false,false,,`Cook.OnTheFly.ShaderCompilationDisabled=<值>` / `Cook.OnTheFly.ShaderCompilationDisabled <值>` 或 INI 中配置,Controls whether shader compilation is disabled during cook on the fly\n,ECVF_Default
CriticalPathStall.AfterInitViews,CVar,float,0.0f,CriticalPathStall,通用,All,true,false,false,false,false,,`CriticalPathStall.AfterInitViews=<值>` / `CriticalPathStall.AfterInitViews <值>` 或 INI 中配置,Sleep for the given time after InitViews. Time is given in ms. This is a debug option used for critical path analysis and forcing a change in the critical path.,
d3d11.ZeroBufferSizeInMB,CVar,int32,4,d3d11,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`d3d11.ZeroBufferSizeInMB=<值>` / `d3d11.ZeroBufferSizeInMB <值>` 或 INI 中配置,The D3D11 RHI needs a static allocation of zeroes to use when streaming textures asynchronously. It should be large enough to support the largest mipmap you need to stream. The default is 4MB.,ECVF_ReadOnly
D3D12.AdjustTexturePoolSizeBasedOnBudget,CVar,string,,D3D12,材质,DirectX,true,false,false,false,false,,`D3D12.AdjustTexturePoolSizeBasedOnBudget=<值>` / `D3D12.AdjustTexturePoolSizeBasedOnBudget <值>` 或 INI 中配置,Indicates if the RHI should lower the texture pool size when the application is over the memory budget provided by the OS. This can result in lower quality textures (but hopefully improve performance).,
d3d12.AllowDiscardResources,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`d3d12.AllowDiscardResources=<值>` / `d3d12.AllowDiscardResources <值>` 或 INI 中配置,Whether to call DiscardResources after transient aliasing acquire. This is not needed on some platforms if newly acquired resources are cleared before use.,ECVF_RenderThreadSafe
d3d12.AllowPoolAllocateIndirectArgBuffers,CVar,string,,d3d12,GI,DirectX,false,true,false,false,false,,`d3d12.AllowPoolAllocateIndirectArgBuffers=<值>` / `d3d12.AllowPoolAllocateIndirectArgBuffers <值>` 或 INI 中配置,Allow indirect args to be pool allocated (otherwise they will be committed resources) (default: 0),ECVF_ReadOnly
d3d12.BatchResourceBarriers,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`d3d12.BatchResourceBarriers=<值>` / `d3d12.BatchResourceBarriers <值>` 或 INI 中配置,Whether to allow batching resource barriers,
D3D12.Bindless.GarbageCollectLatency,CVar,string,,D3D12,后处理,DirectX,false,true,false,false,false,,`D3D12.Bindless.GarbageCollectLatency=<值>` / `D3D12.Bindless.GarbageCollectLatency <值>` 或 INI 中配置,Amount of update cycles before heap is freed,ECVF_ReadOnly
D3D12.Bindless.HeapUpdateUniqueUploadThreshold,CVar,string,,D3D12,后处理,DirectX,true,false,false,false,false,,`D3D12.Bindless.HeapUpdateUniqueUploadThreshold=<值>` / `D3D12.Bindless.HeapUpdateUniqueUploadThreshold <值>` 或 INI 中配置,Threshold of upload index count before we make the list of update indices unique.,ECVF_Default
D3D12.Bindless.ResourceDescriptorHeapSize,CVar,string,,D3D12,后处理,DirectX,false,true,false,false,false,,`D3D12.Bindless.ResourceDescriptorHeapSize=<值>` / `D3D12.Bindless.ResourceDescriptorHeapSize <值>` 或 INI 中配置,Bindless resource descriptor heap size,ECVF_ReadOnly
D3D12.Bindless.SamplerDescriptorHeapSize,CVar,string,,D3D12,后处理,DirectX,false,true,false,false,false,,`D3D12.Bindless.SamplerDescriptorHeapSize=<值>` / `D3D12.Bindless.SamplerDescriptorHeapSize <值>` 或 INI 中配置,Bindless sampler descriptor heap size,ECVF_ReadOnly
D3D12.BindlessOnlineDescriptorHeapBlockSize,CVar,string,,D3D12,后处理,DirectX,false,true,false,false,false,,`D3D12.BindlessOnlineDescriptorHeapBlockSize=<值>` / `D3D12.BindlessOnlineDescriptorHeapBlockSize <值>` 或 INI 中配置,Block size for sub allocations on the global view descriptor heap.,ECVF_ReadOnly
D3D12.BindlessOnlineDescriptorHeapSize,CVar,string,,D3D12,后处理,DirectX,false,true,false,false,false,,`D3D12.BindlessOnlineDescriptorHeapSize=<值>` / `D3D12.BindlessOnlineDescriptorHeapSize <值>` 或 INI 中配置,Online descriptor heap size,ECVF_ReadOnly
d3d12.BindResourceLabels,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`d3d12.BindResourceLabels=<值>` / `d3d12.BindResourceLabels <值>` 或 INI 中配置,Whether to enable binding of debug names to D3D12 resources.,
d3d12.DefaultBuffer.OverFlowPoolsCount,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.DefaultBuffer.OverFlowPoolsCount=<值>` / `d3d12.DefaultBuffer.OverFlowPoolsCount <值>` 或 INI 中配置,Max OverFlow Pools count to pre-allocate,ECVF_ReadOnly
d3d12.DefaultBuffer.PoolAllocationStrategy,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.DefaultBuffer.PoolAllocationStrategy=<值>` / `d3d12.DefaultBuffer.PoolAllocationStrategy <值>` 或 INI 中配置,Pool allocation strategy,ECVF_ReadOnly
d3d12.DisableDiscardOfDepthResources,CVar,string,,d3d12,后处理,DirectX,true,false,false,false,false,,`d3d12.DisableDiscardOfDepthResources=<值>` / `d3d12.DisableDiscardOfDepthResources <值>` 或 INI 中配置,Whether to skip discarding depth resources after transient aliasing acquire. This is not needed on some platforms if the whole (sub)resource is written before it's read.,
D3D12.DumpRayTracingGeometries,Command,string,,D3D12,光线追踪,DirectX,true,false,false,false,false,,`D3D12.DumpRayTracingGeometries`（可带参数，具体见帮助说明）,Dump memory allocations for ray tracing resources.,
D3D12.DumpRayTracingGeometriesToCSV,Command,string,,D3D12,光线追踪,DirectX,true,false,false,false,false,,`D3D12.DumpRayTracingGeometriesToCSV`（可带参数，具体见帮助说明）,Dump all memory allocations for ray tracing resources to a CSV file on disc.,
D3D12.DumpTrackedAllocationCallstacks,Command,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.DumpTrackedAllocationCallstacks`（可带参数，具体见帮助说明）,Dump all tracked d3d12 resource allocation callstacks.,
D3D12.DumpTrackedAllocations,Command,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.DumpTrackedAllocations`（可带参数，具体见帮助说明）,Dump all tracked d3d12 resource allocations.,
D3D12.DumpTrackedResidentAllocationCallstacks,Command,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.DumpTrackedResidentAllocationCallstacks`（可带参数，具体见帮助说明）,Dump all tracked resident d3d12 resource allocation callstacks.,
D3D12.DumpTrackedResidentAllocations,Command,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.DumpTrackedResidentAllocations`（可带参数，具体见帮助说明）,Dump all tracked resisdent d3d12 resource allocations.,
D3D12.EmitRgpFrameMarkers,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.EmitRgpFrameMarkers=<值>` / `D3D12.EmitRgpFrameMarkers <值>` 或 INI 中配置,Enables/Disables frame markers for AMD's RGP tool.,ECVF_ReadOnly | ECVF_RenderThreadSafe
D3D12.EvictAllResidentResourcesInBackground,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.EvictAllResidentResourcesInBackground=<值>` / `D3D12.EvictAllResidentResourcesInBackground <值>` 或 INI 中配置,Force D3D12 resource residency manager to evict all tracked unused resources when the application is not focused\n,ECVF_Default
d3d12.FastAllocator.MinPagesToRetain,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`d3d12.FastAllocator.MinPagesToRetain=<值>` / `d3d12.FastAllocator.MinPagesToRetain <值>` 或 INI 中配置,Minimum number of pages to retain. Pages below this limit will never be released. Pages above can be released after being unused for a certain number of frames.,ECVF_Default
d3d12.FastConstantAllocatorPageSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.FastConstantAllocatorPageSize=<值>` / `d3d12.FastConstantAllocatorPageSize <值>` 或 INI 中配置,Page size for the fast constant allocator,ECVF_ReadOnly
D3D12.GlobalResourceDescriptorHeapSize,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.GlobalResourceDescriptorHeapSize=<值>` / `D3D12.GlobalResourceDescriptorHeapSize <值>` 或 INI 中配置,Global resource descriptor heap size,ECVF_ReadOnly
D3D12.GlobalSamplerDescriptorHeapSize,CVar,string,,D3D12,材质,DirectX,false,true,false,false,false,,`D3D12.GlobalSamplerDescriptorHeapSize=<值>` / `D3D12.GlobalSamplerDescriptorHeapSize <值>` 或 INI 中配置,Global sampler descriptor heap size,ECVF_ReadOnly
D3D12.GlobalSamplerHeapSize,CVar,string,,D3D12,材质,DirectX,false,true,false,false,false,,`D3D12.GlobalSamplerHeapSize=<值>` / `D3D12.GlobalSamplerHeapSize <值>` 或 INI 中配置,Global sampler descriptor heap size,ECVF_ReadOnly
D3D12.InsertOuterOcclusionQuery,CVar,string,,D3D12,光线追踪,DirectX,true,false,false,false,false,,`D3D12.InsertOuterOcclusionQuery=<值>` / `D3D12.InsertOuterOcclusionQuery <值>` 或 INI 中配置,"If true, enable a dummy outer occlusion query around occlusion query batches. Can help performance on some GPU architectures",ECVF_Default
D3D12.LocalViewHeapSize,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.LocalViewHeapSize=<值>` / `D3D12.LocalViewHeapSize <值>` 或 INI 中配置,Local view heap size,ECVF_ReadOnly
d3d12.LogBarriers,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`d3d12.LogBarriers=<值>` / `d3d12.LogBarriers <值>` 或 INI 中配置,Whether to log barriers. Use d3d12.LogBarriersResourceFilter to filter by resource name.\n,
d3d12.LogBarriersResourceFilter,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`d3d12.LogBarriersResourceFilter=<值>` / `d3d12.LogBarriersResourceFilter <值>` 或 INI 中配置,Which resources to log barriers for. Set to empty to log everything.,
D3D12.LogViewportEvents,CVar,string,,D3D12,光线追踪,DirectX,true,false,false,false,false,,`D3D12.LogViewportEvents=<值>` / `D3D12.LogViewportEvents <值>` 或 INI 中配置,Log all the viewport events.,ECVF_RenderThreadSafe
D3D12.MaxCommandsPerCommandList,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.MaxCommandsPerCommandList=<值>` / `D3D12.MaxCommandsPerCommandList <值>` 或 INI 中配置,"Flush command list to GPU after certain amount of enqueued commands (draw, dispatch, copy, ...) (default value 10000)",ECVF_RenderThreadSafe
D3D12.OnlineDescriptorHeapBlockSize,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.OnlineDescriptorHeapBlockSize=<值>` / `D3D12.OnlineDescriptorHeapBlockSize <值>` 或 INI 中配置,Block size for sub allocations on the global view descriptor heap.,ECVF_ReadOnly
D3D12.OnlineDescriptorHeapSize,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.OnlineDescriptorHeapSize=<值>` / `D3D12.OnlineDescriptorHeapSize <值>` 或 INI 中配置,Online descriptor heap size,ECVF_ReadOnly
d3d12.PoolAllocator.ReadOnlyTextureMaxAllocationSize,CVar,string,,d3d12,材质,DirectX,false,true,false,false,false,,`d3d12.PoolAllocator.ReadOnlyTextureMaxAllocationSize=<值>` / `d3d12.PoolAllocator.ReadOnlyTextureMaxAllocationSize <值>` 或 INI 中配置,Maximum size of a single allocation in the VRAM ReadOnly Texture pool allocator (default 64MB),ECVF_ReadOnly
d3d12.PoolAllocator.ReadOnlyTextureVRAMPoolSize,CVar,string,,d3d12,材质,DirectX,false,true,false,false,false,,`d3d12.PoolAllocator.ReadOnlyTextureVRAMPoolSize=<值>` / `d3d12.PoolAllocator.ReadOnlyTextureVRAMPoolSize <值>` 或 INI 中配置,Pool size of a single VRAM ReadOnly Texture memory pool (default 64MB),ECVF_ReadOnly
d3d12.PoolAllocator.RTUAVTextureMaxAllocationSize,CVar,string,,d3d12,光线追踪,DirectX,false,true,false,false,false,,`d3d12.PoolAllocator.RTUAVTextureMaxAllocationSize=<值>` / `d3d12.PoolAllocator.RTUAVTextureMaxAllocationSize <值>` 或 INI 中配置,Maximum size of a single allocation in the VRAM RTUAV Texture pool allocator (default 0MB - disabled),ECVF_ReadOnly
d3d12.PoolAllocator.RTUAVTextureVRAMPoolSize,CVar,string,,d3d12,光线追踪,DirectX,false,true,false,false,false,,`d3d12.PoolAllocator.RTUAVTextureVRAMPoolSize=<值>` / `d3d12.PoolAllocator.RTUAVTextureVRAMPoolSize <值>` 或 INI 中配置,Pool size of a single VRAM RTUAV Texture memory pool (default 0MB - disabled),ECVF_ReadOnly
D3D12.PSO.DiskCache,CVar,int32,0,D3D12,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`D3D12.PSO.DiskCache=<值>` / `D3D12.PSO.DiskCache <值>` 或 INI 中配置,Enables a disk cache for Pipeline State Objects (PSOs).\n,ECVF_ReadOnly
D3D12.PSO.DriverOptimizedDiskCache,CVar,int32,0,D3D12,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`D3D12.PSO.DriverOptimizedDiskCache=<值>` / `D3D12.PSO.DriverOptimizedDiskCache <值>` 或 INI 中配置,Enables a disk cache for driver-optimized Pipeline State Objects (PSOs).\n,ECVF_ReadOnly
D3D12.PSO.KeepUsedPSOsInLowLevelCache,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.PSO.KeepUsedPSOsInLowLevelCache=<值>` / `D3D12.PSO.KeepUsedPSOsInLowLevelCache <值>` 或 INI 中配置,Keep in memory the d3d12 PSO blob for used PSOs. Consumes more memory but reduces potential stalls.\n,ECVF_ReadOnly
D3D12.PSO.StallWarningThresholdInMs,CVar,float,100.0f,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.PSO.StallWarningThresholdInMs=<值>` / `D3D12.PSO.StallWarningThresholdInMs <值>` 或 INI 中配置,Sets a threshold of when to logs messages about stalls due to PSO creation.\n,ECVF_ReadOnly
D3D12.PSOPrecache.KeepLowLevel,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.PSOPrecache.KeepLowLevel=<值>` / `D3D12.PSOPrecache.KeepLowLevel <值>` 或 INI 中配置,Keep in memory the d3d12 PSO blob for precached PSOs. Consumes more memory but reduces stalls.\n,ECVF_ReadOnly
D3D12.RayTracing.SerializeScene,Command,string,,D3D12,光线追踪,DirectX,true,false,false,false,false,,`D3D12.RayTracing.SerializeScene`（可带参数，具体见帮助说明）,Serialize Ray Tracing Scene to disk.,
d3d12.ReservedResourceHeapSizeMB,CVar,int32,16,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.ReservedResourceHeapSizeMB=<值>` / `d3d12.ReservedResourceHeapSizeMB <值>` 或 INI 中配置,Size of the backing heaps for reserved resources in megabytes (default 16MB).,ECVF_ReadOnly
D3D12.ResidencyDebugBudgetMB,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.ResidencyDebugBudgetMB=<值>` / `D3D12.ResidencyDebugBudgetMB <值>` 或 INI 中配置,"When >= 0, overrides the local memory budget for the residency manager (in MB).\n",ECVF_Default
D3D12.ResidencyManagement,CVar,int32,1,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.ResidencyManagement=<值>` / `D3D12.ResidencyManagement <值>` 或 INI 中配置,Controls whether D3D12 resource residency management is active (default = on).,ECVF_ReadOnly
D3D12.ResourcesStartResident,CVar,string,,D3D12,光线追踪,DirectX,false,true,false,false,false,,`D3D12.ResourcesStartResident=<值>` / `D3D12.ResourcesStartResident <值>` 或 INI 中配置,When disabled (default): all D3D12 resources start EVICTED. GPU Residency will be managed during command list submission.,ECVF_ReadOnly
D3D12.StablePowerState,CVar,int32,0,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.StablePowerState=<值>` / `D3D12.StablePowerState <值>` 或 INI 中配置,Enable stable power state. This increases GPU timing measurement accuracy but may decrease overall GPU clock rate.\n,ECVF_Default
D3D12.TexturePoolOnlyAccountStreamableTexture,CVar,string,,D3D12,材质,DirectX,false,true,false,false,false,,`D3D12.TexturePoolOnlyAccountStreamableTexture=<值>` / `D3D12.TexturePoolOnlyAccountStreamableTexture <值>` 或 INI 中配置,Texture streaming pool size only account streamable texture .\n,ECVF_ReadOnly
D3D12.TrackAllAllocations,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.TrackAllAllocations=<值>` / `D3D12.TrackAllAllocations <值>` 或 INI 中配置,Controls whether D3D12 RHI should track all allocation information (default = off).,ECVF_ReadOnly
D3D12.TrackedReleasedAllocationFrameRetention,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.TrackedReleasedAllocationFrameRetention=<值>` / `D3D12.TrackedReleasedAllocationFrameRetention <值>` 或 INI 中配置,Amount of frames for which we keep freed allocation data around when resource tracking is enabled,ECVF_RenderThreadSafe
D3D12.UnsafeCrossGPUTransfers,CVar,string,,D3D12,后处理,DirectX,true,false,false,false,false,,`D3D12.UnsafeCrossGPUTransfers=<值>` / `D3D12.UnsafeCrossGPUTransfers <值>` 或 INI 中配置,"Disables cross GPU synchronization correctness, for a gain in performance (Default: true).",ECVF_RenderThreadSafe
d3d12.UploadHeap.BigBlock.MaxAllocationSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.BigBlock.MaxAllocationSize=<值>` / `d3d12.UploadHeap.BigBlock.MaxAllocationSize <值>` 或 INI 中配置,Maximum allocation size on the big block allocator for upload memory,ECVF_ReadOnly
d3d12.UploadHeap.BigBlock.PoolSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.BigBlock.PoolSize=<值>` / `d3d12.UploadHeap.BigBlock.PoolSize <值>` 或 INI 中配置,Pool size for the upload memory big block allocator,ECVF_ReadOnly
d3d12.UploadHeap.OverFlowPoolsCount,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.OverFlowPoolsCount=<值>` / `d3d12.UploadHeap.OverFlowPoolsCount <值>` 或 INI 中配置,Max OverFlow Pools count to pre-allocate,ECVF_ReadOnly
d3d12.UploadHeap.PoolAllocationStrategy,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.PoolAllocationStrategy=<值>` / `d3d12.UploadHeap.PoolAllocationStrategy <值>` 或 INI 中配置,Pool allocation strategy,ECVF_ReadOnly
d3d12.UploadHeap.SmallBlock.MaxAllocationSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.SmallBlock.MaxAllocationSize=<值>` / `d3d12.UploadHeap.SmallBlock.MaxAllocationSize <值>` 或 INI 中配置,Maximum allocation size on the small block allocator for upload memory,ECVF_ReadOnly
d3d12.UploadHeap.SmallBlock.PoolSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.SmallBlock.PoolSize=<值>` / `d3d12.UploadHeap.SmallBlock.PoolSize <值>` 或 INI 中配置,Pool size for the upload memory small block allocator,ECVF_ReadOnly
D3D12.UseUpdateTexture3DComputeShader,CVar,int32,0,D3D12,材质,DirectX,true,false,false,false,false,,`D3D12.UseUpdateTexture3DComputeShader=<值>` / `D3D12.UseUpdateTexture3DComputeShader <值>` 或 INI 中配置,"If enabled, use a compute shader for UpdateTexture3D. Avoids alignment restrictions",ECVF_RenderThreadSafe
d3d12.VRAMBufferPoolDefrag,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.VRAMBufferPoolDefrag=<值>` / `d3d12.VRAMBufferPoolDefrag <值>` 或 INI 中配置,Defrag the VRAM buffer pool,ECVF_ReadOnly
d3d12.VRAMBufferPoolDefrag.MaxCopySizePerFrame,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.VRAMBufferPoolDefrag.MaxCopySizePerFrame=<值>` / `d3d12.VRAMBufferPoolDefrag.MaxCopySizePerFrame <值>` 或 INI 中配置,Max amount of data to copy during defragmentation in a single frame (default 32MB),ECVF_ReadOnly
d3d12.VRAMTexturePoolDefrag,CVar,string,,d3d12,材质,DirectX,false,true,false,false,false,,`d3d12.VRAMTexturePoolDefrag=<值>` / `d3d12.VRAMTexturePoolDefrag <值>` 或 INI 中配置,Defrag the VRAM Texture pool (enabled by default),ECVF_ReadOnly
d3d12.VRAMTexturePoolDefrag.MaxCopySizePerFrame,CVar,string,,d3d12,材质,DirectX,false,true,false,false,false,,`d3d12.VRAMTexturePoolDefrag.MaxCopySizePerFrame=<值>` / `d3d12.VRAMTexturePoolDefrag.MaxCopySizePerFrame <值>` 或 INI 中配置,Max amount of data to copy during defragmentation in a single frame (default 32MB),ECVF_ReadOnly
D3D12.ZeroBufferSizeInMB,CVar,int32,4,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.ZeroBufferSizeInMB=<值>` / `D3D12.ZeroBufferSizeInMB <值>` 或 INI 中配置,The D3D12 RHI needs a static allocation of zeroes to use when streaming textures asynchronously. It should be large enough to support the largest mipmap you need to stream. The default is 4MB.,ECVF_ReadOnly
DC.ChromaKey.AllowNanite,CVar,string,,DC,Nanite,All,true,false,false,false,false,,`DC.ChromaKey.AllowNanite=<值>` / `DC.ChromaKey.AllowNanite <值>` 或 INI 中配置,0 disables Nanite when rendering custom chroma keys. Otherwise uses default showflag.,ECVF_RenderThreadSafe
