command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
r.D3D11.Depth24Bit,CVar,int32,0,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D11.Depth24Bit=<值>` / `r.D3D11.Depth24Bit <值>` 或 INI 中配置,0: Use 32-bit float depth buffer\n1: Use 24-bit fixed point depth buffer(default)\n,ECVF_ReadOnly
r.d3d11.dumpliveobjects,Command,string,,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.d3d11.dumpliveobjects`（可带参数，具体见帮助说明）,When using -d3ddebug will dump a list of live d3d objects.  Mostly for finding leaks.,
r.D3D11.EnableD3DDebug,CVar,int32,0,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D11.EnableD3DDebug=<值>` / `r.D3D11.EnableD3DDebug <值>` 或 INI 中配置,0 to disable d3ddebug layer (default)\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.D3D11.QueryTimeoutValue,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.D3D11.QueryTimeoutValue=<值>` / `r.D3D11.QueryTimeoutValue <值>` 或 INI 中配置,"Set the timeout value, in seconds, to wait for a D3D11 query. This value does not apply to absolute time queries (which are controlled by r.D3D11.AbsoluteTimeQueryTimeoutValue).",ECVF_Default
r.D3D11.UseAllowTearing,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D11.UseAllowTearing=<值>` / `r.D3D11.UseAllowTearing <值>` 或 INI 中配置,Enable new dxgi flip mode with d3d11,ECVF_RenderThreadSafe| ECVF_ReadOnly
r.D3D11.UseSharedKeyMutex,CVar,int32,0,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.D3D11.UseSharedKeyMutex=<值>` / `r.D3D11.UseSharedKeyMutex <值>` 或 INI 中配置,"If 1, BUF_Shared vertex / index buffer and TexCreate_Shared texture will be created\n",ECVF_Default
r.D3D12.AutoAttachPIX,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D12.AutoAttachPIX=<值>` / `r.D3D12.AutoAttachPIX <值>` 或 INI 中配置,Automatically attach PIX on startup,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.D3D12.DevDisableD3DRuntimeBackgroundThreads,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D12.DevDisableD3DRuntimeBackgroundThreads=<值>` / `r.D3D12.DevDisableD3DRuntimeBackgroundThreads <值>` 或 INI 中配置,"If > 0, disables the background threads created by the D3D runtime for background shader optimization. Only available when Windows developer mode is enabled. (default = 0).",ECVF_ReadOnly
r.D3D12.DXR.MinimumDriverVersionAMD,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D12.DXR.MinimumDriverVersionAMD=<值>` / `r.D3D12.DXR.MinimumDriverVersionAMD <值>` 或 INI 中配置,Sets the minimum driver version required to enable ray tracing on AMD GPUs.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.D3D12.DXR.MinimumDriverVersionIntel,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D12.DXR.MinimumDriverVersionIntel=<值>` / `r.D3D12.DXR.MinimumDriverVersionIntel <值>` 或 INI 中配置,Sets the minimum driver version required to enable ray tracing on Intel GPUs.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.D3D12.DXR.MinimumDriverVersionNVIDIA,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D12.DXR.MinimumDriverVersionNVIDIA=<值>` / `r.D3D12.DXR.MinimumDriverVersionNVIDIA <值>` 或 INI 中配置,Sets the minimum driver version required to enable ray tracing on NVIDIA GPUs.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.D3D12.DXR.MinimumWindowsBuildVersion,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D12.DXR.MinimumWindowsBuildVersion=<值>` / `r.D3D12.DXR.MinimumWindowsBuildVersion <值>` 或 INI 中配置,Sets the minimum Windows build version required to enable ray tracing.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.D3D12.DXR.RaytracingValidation,CVar,string,,r,光线追踪,DirectX、Windows,false,true,false,false,false,,`r.D3D12.DXR.RaytracingValidation=<值>` / `r.D3D12.DXR.RaytracingValidation <值>` 或 INI 中配置,Enables NVAPI Raytracing validation.,ECVF_ReadOnly
r.D3D12.DXR.RaytracingValidation.IgnoreList,CVar,FString,,r,光线追踪,DirectX、Windows,false,true,false,false,false,,`r.D3D12.DXR.RaytracingValidation.IgnoreList=<值>` / `r.D3D12.DXR.RaytracingValidation.IgnoreList <值>` 或 INI 中配置,List of warnings or errors to ignore to prevent spam from NVAPI Raytracing validation. For instance: warning1;warning2 etc,ECVF_ReadOnly
r.D3D12.ExperimentalShaderModels,CVar,int32,0,r,材质,DirectX、Windows,false,true,false,false,false,,`r.D3D12.ExperimentalShaderModels=<值>` / `r.D3D12.ExperimentalShaderModels <值>` 或 INI 中配置,Controls whether D3D12 experimental shader models should be allowed. Not available in shipping builds. (default = 0).,ECVF_ReadOnly
r.D3D12.UseAllowTearing,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D12.UseAllowTearing=<值>` / `r.D3D12.UseAllowTearing <值>` 或 INI 中配置,Enable new dxgi flip mode with d3d12,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.DriverDetectionMethod,CVar,int32,5,r,通用,Windows,true,false,false,false,false,,`r.DriverDetectionMethod=<值>` / `r.DriverDetectionMethod <值>` 或 INI 中配置,,ECVF_RenderThreadSafe
r.DX11.LogRTRebinds,CVar,string,,r,光线追踪,DirectX、Windows,true,false,false,false,false,,`r.DX11.LogRTRebinds=<值>` / `r.DX11.LogRTRebinds <值>` 或 INI 中配置,Log # of rebinds of RTs per frame,ECVF_Default
r.DX11.ReduceRTVRebinds,CVar,string,,r,光线追踪,DirectX、Windows,false,true,false,false,false,,`r.DX11.ReduceRTVRebinds=<值>` / `r.DX11.ReduceRTVRebinds <值>` 或 INI 中配置,Reduce # of SetRenderTargetCalls.,ECVF_ReadOnly
r.ForcePreferredRHISupport,CVar,bool,false,r,光线追踪,Windows,false,true,false,false,false,,`r.ForcePreferredRHISupport=<值>` / `r.ForcePreferredRHISupport <值>` 或 INI 中配置,Whether to force PreferredRHI support even if disabled in config,ECVF_ReadOnly
r.IgnorePerformanceModeCheck,CVar,bool,false,r,通用,Windows,true,false,false,false,false,,`r.IgnorePerformanceModeCheck=<值>` / `r.IgnorePerformanceModeCheck <值>` 或 INI 中配置,Ignore performance mode check,ECVF_RenderThreadSafe
r.NVIDIATimestampWorkaround,CVar,int32,1,r,通用,DirectX、Windows,true,false,false,false,false,,`r.NVIDIATimestampWorkaround=<值>` / `r.NVIDIATimestampWorkaround <值>` 或 INI 中配置,If true we disable timestamps on pre-maxwell hardware (workaround for driver bug)\n,ECVF_Default
r.UnbindResourcesBetweenDrawsInDX11,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.UnbindResourcesBetweenDrawsInDX11=<值>` / `r.UnbindResourcesBetweenDrawsInDX11 <值>` 或 INI 中配置,Unbind resources between material changes in DX11.,ECVF_Default
RHI.FeatureSetLimit,CVar,string,,RHI,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`RHI.FeatureSetLimit=<值>` / `RHI.FeatureSetLimit <值>` 或 INI 中配置,"If set to 10, limit D3D RHI to D3D10 feature level. Otherwise, it will use default. Changing this at run-time has no effect. (default is -1)",
RHI.MaximumFrameLatency,CVar,string,,RHI,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`RHI.MaximumFrameLatency=<值>` / `RHI.MaximumFrameLatency <值>` 或 INI 中配置,Number of frames that can be queued for render.,ECVF_RenderThreadSafe
RHI.MaxSyncCounter,CVar,string,,RHI,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`RHI.MaxSyncCounter=<值>` / `RHI.MaxSyncCounter <值>` 或 INI 中配置,Maximum sync counter to smooth out vsync transitions.,ECVF_RenderThreadSafe
RHI.RefreshPercentageBeforePresent,CVar,string,,RHI,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`RHI.RefreshPercentageBeforePresent=<值>` / `RHI.RefreshPercentageBeforePresent <值>` 或 INI 中配置,The percentage of the refresh period to wait before presenting.,ECVF_RenderThreadSafe
RHI.SyncRefreshThreshold,CVar,string,,RHI,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`RHI.SyncRefreshThreshold=<值>` / `RHI.SyncRefreshThreshold <值>` 或 INI 中配置,Threshold for time above which vsync will be disabled as a percentage of the refresh rate.,ECVF_RenderThreadSafe
RHI.SyncThreshold,CVar,string,,RHI,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`RHI.SyncThreshold=<值>` / `RHI.SyncThreshold <值>` 或 INI 中配置,Number of consecutive 'fast' frames before vsync is enabled.,ECVF_RenderThreadSafe
RHI.SyncWithDWM,CVar,string,,RHI,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`RHI.SyncWithDWM=<值>` / `RHI.SyncWithDWM <值>` 或 INI 中配置,"If true, synchronize with the desktop window manager for vblank.",ECVF_RenderThreadSafe
RHI.TargetRefreshRate,CVar,string,,RHI,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`RHI.TargetRefreshRate=<值>` / `RHI.TargetRefreshRate <值>` 或 INI 中配置,"If non-zero, the display will never update more often than the target refresh rate (in Hz).",ECVF_RenderThreadSafe
