command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
OpenGL.UsePersistentMappingStagingBuffer,CVar,string,,OpenGL,GI,OpenGL,false,true,false,false,false,,`OpenGL.UsePersistentMappingStagingBuffer=<值>` / `OpenGL.UsePersistentMappingStagingBuffer <值>` 或 INI 中配置,"If true, it will use persistent mapping for the Staging Buffer.",ECVF_ReadOnly
OpenGL.UseStagingBuffer,CVar,string,,OpenGL,GI,OpenGL,false,true,false,false,false,,`OpenGL.UseStagingBuffer=<值>` / `OpenGL.UseStagingBuffer <值>` 或 INI 中配置,Enables maps of dynamic vertex buffers to go to a staging buffer,ECVF_ReadOnly
OpenGL.UseUnsynchronizedBufferMapping,CVar,string,,OpenGL,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`OpenGL.UseUnsynchronizedBufferMapping=<值>` / `OpenGL.UseUnsynchronizedBufferMapping <值>` 或 INI 中配置,"If true, use GL_MAP_UNSYNCHRONIZED_BIT when mapping write only buffers.",
r.Android.DisableEarlyFragmentTests,CVar,int32,0,r,通用,Android、OpenGL,false,true,false,false,false,,`r.Android.DisableEarlyFragmentTests=<值>` / `r.Android.DisableEarlyFragmentTests <值>` 或 INI 中配置,Whether to disable early_fragment_tests if any \n,ECVF_ReadOnly
r.Android.DisableFBFNonCoherent,CVar,int32,0,r,通用,Android、OpenGL,false,true,false,false,false,,`r.Android.DisableFBFNonCoherent=<值>` / `r.Android.DisableFBFNonCoherent <值>` 或 INI 中配置,Whether to disable usage of QCOM_shader_framebuffer_fetch_noncoherent extension\n,ECVF_ReadOnly
r.Android.EnableAdrenoTilingHint,CVar,int32,1,r,通用,Android、OpenGL,true,false,false,false,false,,`r.Android.EnableAdrenoTilingHint=<值>` / `r.Android.EnableAdrenoTilingHint <值>` 或 INI 中配置,Whether Adreno-based Android devices should hint to the driver to use tiling mode for the mobile base pass.\n,
r.Android.GLESFlipYMethod,CVar,int32,2,r,RHI/底层渲染接口,Android、OpenGL,true,false,false,false,false,,`r.Android.GLESFlipYMethod=<值>` / `r.Android.GLESFlipYMethod <值>` 或 INI 中配置,,ECVF_RenderThreadSafe
r.DisjointTimerQueries,CVar,int32,0,r,通用,OpenGL,false,true,false,false,false,,`r.DisjointTimerQueries=<值>` / `r.DisjointTimerQueries <值>` 或 INI 中配置,"If set to 1, allows GPU time to be measured (e.g. STAT UNIT). It defaults to 0 because some devices supports it but very slowly.",ECVF_ReadOnly
r.OpenGL.AddExtensions,CVar,FString,,r,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`r.OpenGL.AddExtensions=<值>` / `r.OpenGL.AddExtensions <值>` 或 INI 中配置,List of comma separated OpenGL extensions to add to a driver reported extensions string,ECVF_ReadOnly
r.OpenGL.AllowPSOPrecaching,CVar,bool,true,r,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`r.OpenGL.AllowPSOPrecaching=<值>` / `r.OpenGL.AllowPSOPrecaching <值>` 或 INI 中配置,true: if r.PSOPrecaching=1 GL RHI will use precaching. (default)\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.OpenGL.AllowRHIThread,CVar,int32,1,r,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`r.OpenGL.AllowRHIThread=<值>` / `r.OpenGL.AllowRHIThread <值>` 或 INI 中配置,Toggle OpenGL RHI thread support.\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.OpenGL.BinaryCacheMaxPermittedSize,CVar,string,,r,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`r.OpenGL.BinaryCacheMaxPermittedSize=<值>` / `r.OpenGL.BinaryCacheMaxPermittedSize <值>` 或 INI 中配置,When r.PSOPrecaching is active and the binary cache's size is greater\n,ECVF_RenderThreadSafe
r.OpenGL.BinaryCacheMMapAfterEveryMB,CVar,string,,r,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`r.OpenGL.BinaryCacheMMapAfterEveryMB=<值>` / `r.OpenGL.BinaryCacheMMapAfterEveryMB <值>` 或 INI 中配置,When r.PSOPrecaching is active this value\n,ECVF_RenderThreadSafe
r.OpenGL.BinaryCachePeriodicFlushProgramCount,CVar,string,,r,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`r.OpenGL.BinaryCachePeriodicFlushProgramCount=<值>` / `r.OpenGL.BinaryCachePeriodicFlushProgramCount <值>` 或 INI 中配置,When r.PSOPrecaching is active this value\n,ECVF_RenderThreadSafe
r.OpenGL.CacheAllProgramBinaries,CVar,string,,r,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`r.OpenGL.CacheAllProgramBinaries=<值>` / `r.OpenGL.CacheAllProgramBinaries <值>` 或 INI 中配置,Place all encountered program in the binary cache.\n,ECVF_RenderThreadSafe
r.OpenGL.DeferTextureCreation,CVar,int32,0,r,光线追踪,OpenGL,true,false,false,false,false,,`r.OpenGL.DeferTextureCreation=<值>` / `r.OpenGL.DeferTextureCreation <值>` 或 INI 中配置,0: OpenGL textures are sent to the driver to be created immediately. (default)\n,ECVF_RenderThreadSafe
r.OpenGL.DeferTextureCreationExcludeFlags,CVar,int32,static_cast<int32>(~(TexCreate_ShaderResource | TexCreate_SRGB | TexCreate_Streamable | TexCreate_OfflineProcessed)),r,光线追踪,OpenGL,true,false,false,false,false,,`r.OpenGL.DeferTextureCreationExcludeFlags=<值>` / `r.OpenGL.DeferTextureCreationExcludeFlags <值>` 或 INI 中配置,"Deferred texture creation exclusion mask, any texture requested with flags in this mask will be excluded from deferred creation.",ECVF_RenderThreadSafe
r.OpenGL.DeferTextureCreationKeepLowerMipCount,CVar,string,,r,光线追踪,OpenGL,true,false,false,false,false,,`r.OpenGL.DeferTextureCreationKeepLowerMipCount=<值>` / `r.OpenGL.DeferTextureCreationKeepLowerMipCount <值>` 或 INI 中配置,Maximum number of texture mips to retain in CPU memory after a deferred texture has been sent to the driver for GPU memory creation.\n,ECVF_RenderThreadSafe
r.OpenGL.Depth24Bit,CVar,int32,1,r,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`r.OpenGL.Depth24Bit=<值>` / `r.OpenGL.Depth24Bit <值>` 或 INI 中配置,0: Use 32-bit float depth buffer \n1: Use 24-bit fixed point depth buffer (default)\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.OpenGL.EnableProgramLRUCache,CVar,int32,0,r,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`r.OpenGL.EnableProgramLRUCache=<值>` / `r.OpenGL.EnableProgramLRUCache <值>` 或 INI 中配置,OpenGL program LRU cache.\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.OpenGL.EnablePSOFileCacheWhenPrecachingActive,CVar,bool,false,r,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`r.OpenGL.EnablePSOFileCacheWhenPrecachingActive=<值>` / `r.OpenGL.EnablePSOFileCacheWhenPrecachingActive <值>` 或 INI 中配置,false: If precaching is active (r.PSOPrecaching=1) then disable the PSO filecache. (default)\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.OpenGL.ExtraDeletionLatency,CVar,int32,1,r,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`r.OpenGL.ExtraDeletionLatency=<值>` / `r.OpenGL.ExtraDeletionLatency <值>` 或 INI 中配置,Toggle the engine's deferred deletion queue for RHI resources. (default:1),ECVF_RenderThreadSafe | ECVF_ReadOnly
r.OpenGL.FenceKickPerDrawCount,CVar,string,,r,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`r.OpenGL.FenceKickPerDrawCount=<值>` / `r.OpenGL.FenceKickPerDrawCount <值>` 或 INI 中配置,Insert a GL fence after the specified number of draws has been issued.\n,ECVF_RenderThreadSafe
r.OpenGL.ForceBilinear,CVar,string,,r,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`r.OpenGL.ForceBilinear=<值>` / `r.OpenGL.ForceBilinear <值>` 或 INI 中配置,Force GL to override all trilinear or aniso texture filtering states to bilinear.\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.OpenGL.IgnoreLinkFailure,CVar,int32,0,r,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`r.OpenGL.IgnoreLinkFailure=<值>` / `r.OpenGL.IgnoreLinkFailure <值>` 或 INI 中配置,Ignore OpenGL program link failures.\n,ECVF_RenderThreadSafe
r.OpenGL.IgnoreShaderCompileFailure,CVar,int32,0,r,材质,OpenGL,true,false,false,false,false,,`r.OpenGL.IgnoreShaderCompileFailure=<值>` / `r.OpenGL.IgnoreShaderCompileFailure <值>` 或 INI 中配置,Ignore OpenGL shader compile failures.\n,ECVF_RenderThreadSafe
r.OpenGL.MaxBinaryProgramLoadTime,CVar,string,,r,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`r.OpenGL.MaxBinaryProgramLoadTime=<值>` / `r.OpenGL.MaxBinaryProgramLoadTime <值>` 或 INI 中配置,The maximum time per frame to transfer programs from the binary program cache to the GL RHI. in milliseconds.\n,ECVF_RenderThreadSafe
r.OpenGL.MemoryMapGLProgramCache,CVar,string,,r,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`r.OpenGL.MemoryMapGLProgramCache=<值>` / `r.OpenGL.MemoryMapGLProgramCache <值>` 或 INI 中配置,If true enabled memory mapping of the GL program binary cache. (default)\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.OpenGL.PerFrameErrorCheck,CVar,string,,r,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`r.OpenGL.PerFrameErrorCheck=<值>` / `r.OpenGL.PerFrameErrorCheck <值>` 或 INI 中配置,"When no other GL debugging is in use, check for GL errors once per frame.\nNot active in shipping builds.\n",ECVF_RenderThreadSafe
r.OpenGL.PrintProgramStats,Command,string,,r,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`r.OpenGL.PrintProgramStats`（可带参数，具体见帮助说明）,Print to log current program binary stats,
r.OpenGL.ProgramLRUBinarySize,CVar,int32,35*1024*1024,r,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`r.OpenGL.ProgramLRUBinarySize=<值>` / `r.OpenGL.ProgramLRUBinarySize <值>` 或 INI 中配置,OpenGL LRU maximum binary shader size.\n,ECVF_RenderThreadSafe
r.OpenGL.ProgramLRUCount,CVar,int32,700,r,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`r.OpenGL.ProgramLRUCount=<值>` / `r.OpenGL.ProgramLRUCount <值>` 或 INI 中配置,OpenGL LRU maximum occupancy.\n,ECVF_RenderThreadSafe
r.OpenGL.ProgramLRUEvictTimeSeconds,CVar,string,,r,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`r.OpenGL.ProgramLRUEvictTimeSeconds=<值>` / `r.OpenGL.ProgramLRUEvictTimeSeconds <值>` 或 INI 中配置,"OpenGL Program LRU, unused program eviction time.\n",ECVF_RenderThreadSafe
r.OpenGL.ProgramLRUKeepBinaryResident,CVar,int32,0,r,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`r.OpenGL.ProgramLRUKeepBinaryResident=<值>` / `r.OpenGL.ProgramLRUKeepBinaryResident <值>` 或 INI 中配置,OpenGL LRU should keep program binary in memory.\n,ECVF_ReadOnly |ECVF_RenderThreadSafe
r.OpenGL.ProgramLRUResidentCountBeforeEviction,CVar,string,,r,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`r.OpenGL.ProgramLRUResidentCountBeforeEviction=<值>` / `r.OpenGL.ProgramLRUResidentCountBeforeEviction <值>` 或 INI 中配置,The number of permanently resident programs allowed before the LRU begins evicting unused programs.\n,ECVF_RenderThreadSafe
r.OpenGL.StoreCompressedProgramBinaries,CVar,int32,0,r,后处理,OpenGL,false,true,false,false,false,,`r.OpenGL.StoreCompressedProgramBinaries=<值>` / `r.OpenGL.StoreCompressedProgramBinaries <值>` 或 INI 中配置,,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.OpenGL.StripExtensions,CVar,FString,,r,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`r.OpenGL.StripExtensions=<值>` / `r.OpenGL.StripExtensions <值>` 或 INI 中配置,List of comma separated OpenGL extensions to strip from a driver reported extensions string,ECVF_ReadOnly
r.OpenGL.TextureEvictionFrameCount,CVar,string,,r,材质,OpenGL,true,false,false,false,false,,`r.OpenGL.TextureEvictionFrameCount=<值>` / `r.OpenGL.TextureEvictionFrameCount <值>` 或 INI 中配置,The number of frames since a texture was last referenced before it will considered for eviction.\n,ECVF_RenderThreadSafe
r.OpenGL.TextureEvictionLogging,CVar,string,,r,GI,OpenGL,true,false,false,false,false,,`r.OpenGL.TextureEvictionLogging=<值>` / `r.OpenGL.TextureEvictionLogging <值>` 或 INI 中配置,Enables debug logging for texture eviction.,ECVF_RenderThreadSafe
r.OpenGL.TextureEvictionMinLRUCapacity,CVar,string,,r,材质,OpenGL,true,false,false,false,false,,`r.OpenGL.TextureEvictionMinLRUCapacity=<值>` / `r.OpenGL.TextureEvictionMinLRUCapacity <值>` 或 INI 中配置,Keep a minimum number of textures resident in GL When using the texture LRU\n,ECVF_RenderThreadSafe
r.OpenGL.TextureEvictsPerFrame,CVar,string,,r,材质,OpenGL,true,false,false,false,false,,`r.OpenGL.TextureEvictsPerFrame=<值>` / `r.OpenGL.TextureEvictsPerFrame <值>` 或 INI 中配置,"The maximum number of evictable textures to evict per frame, limited to avoid potential driver CPU spikes.\n",ECVF_RenderThreadSafe
r.ProgramBinaryCache.Enable,CVar,int32,#if PLATFORM_ANDROID 	1,r,通用,OpenGL,false,true,false,false,false,,`r.ProgramBinaryCache.Enable=<值>` / `r.ProgramBinaryCache.Enable <值>` 或 INI 中配置,,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.ProgramBinaryCache.RestartAndroidAfterPrecompile,CVar,int32,0,r,光线追踪,OpenGL,false,true,false,false,false,,`r.ProgramBinaryCache.RestartAndroidAfterPrecompile=<值>` / `r.ProgramBinaryCache.RestartAndroidAfterPrecompile <值>` 或 INI 中配置,"If true, Android apps will restart after precompiling the binary program cache.",ECVF_ReadOnly | ECVF_RenderThreadSafe
