command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
nDisplay.render.preview.MultiGPURenderingMinIndex,CVar,string,,nDisplay,通用,All,true,false,false,false,false,,`nDisplay.render.preview.MultiGPURenderingMinIndex=<值>` / `nDisplay.render.preview.MultiGPURenderingMinIndex <值>` 或 INI 中配置,Distribute mGPU render on GPU from #min to #max indices,ECVF_RenderThreadSafe
nDisplay.render.SceneColorFormat,CVar,string,,nDisplay,后处理,All,true,false,false,false,false,,`nDisplay.render.SceneColorFormat=<值>` / `nDisplay.render.SceneColorFormat <值>` 或 INI 中配置,,ECVF_Default
nDisplay.render.softsync.BarrierSyncOnly,CVar,int32,0,nDisplay,通用,All,false,true,false,false,false,,`nDisplay.render.softsync.BarrierSyncOnly=<值>` / `nDisplay.render.softsync.BarrierSyncOnly <值>` 或 INI 中配置,"Simple synchronization, ethernet barrier only (0 = disabled)",ECVF_ReadOnly
nDisplay.render.softsync.CustomRefreshRate,CVar,float,60.f,nDisplay,通用,All,false,true,false,false,false,,`nDisplay.render.softsync.CustomRefreshRate=<值>` / `nDisplay.render.softsync.CustomRefreshRate <值>` 或 INI 中配置,Custom refresh rate for synchronization math (Hz),ECVF_ReadOnly
nDisplay.render.softsync.LogDwmStats,CVar,int32,0,nDisplay,渲染调试/可视化,Windows,false,true,false,false,false,,`nDisplay.render.softsync.LogDwmStats=<值>` / `nDisplay.render.softsync.LogDwmStats <值>` 或 INI 中配置,Print DWM stats to log (0 = disabled),ECVF_RenderThreadSafe | ECVF_ReadOnly
nDisplay.render.softsync.RisePresentationThreadPriority,CVar,int32,0,nDisplay,通用,All,false,true,false,false,false,,`nDisplay.render.softsync.RisePresentationThreadPriority=<值>` / `nDisplay.render.softsync.RisePresentationThreadPriority <值>` 或 INI 中配置,Set higher priority for the presentation thread (0 = disabled),ECVF_ReadOnly
nDisplay.render.softsync.UseCustomRefreshRate,CVar,int32,0,nDisplay,通用,All,false,true,false,false,false,,`nDisplay.render.softsync.UseCustomRefreshRate=<值>` / `nDisplay.render.softsync.UseCustomRefreshRate <值>` 或 INI 中配置,Force custom refresh rate to be used in synchronization math (0 = disabled),ECVF_ReadOnly
nDisplay.render.softsync.VBlankBackEdgeThreshold,CVar,float,0.002f,nDisplay,通用,All,false,true,false,false,false,,`nDisplay.render.softsync.VBlankBackEdgeThreshold=<值>` / `nDisplay.render.softsync.VBlankBackEdgeThreshold <值>` 或 INI 中配置,Unsafe period of time after conventional V-blank pulse,ECVF_ReadOnly
nDisplay.render.softsync.VBlankBasisUpdate,CVar,int32,0,nDisplay,通用,All,false,true,false,false,false,,`nDisplay.render.softsync.VBlankBasisUpdate=<值>` / `nDisplay.render.softsync.VBlankBasisUpdate <值>` 或 INI 中配置,Update VBlank basis periodically to avoid time drifting (0 = disabled),ECVF_ReadOnly
nDisplay.render.softsync.VBlankBasisUpdatePeriod,CVar,float,120.f,nDisplay,通用,All,false,true,false,false,false,,`nDisplay.render.softsync.VBlankBasisUpdatePeriod=<值>` / `nDisplay.render.softsync.VBlankBasisUpdatePeriod <值>` 或 INI 中配置,VBlank basis update period in seconds,ECVF_ReadOnly
nDisplay.render.softsync.VBlankFrontEdgeThreshold,CVar,float,0.003f,nDisplay,通用,All,false,true,false,false,false,,`nDisplay.render.softsync.VBlankFrontEdgeThreshold=<值>` / `nDisplay.render.softsync.VBlankFrontEdgeThreshold <值>` 或 INI 中配置,Unsafe period of time before conventional V-blank pulse,ECVF_ReadOnly
nDisplay.render.softsync.VBlankThresholdSleepMultipler,CVar,float,1.5f,nDisplay,通用,All,false,true,false,false,false,,`nDisplay.render.softsync.VBlankThresholdSleepMultipler=<值>` / `nDisplay.render.softsync.VBlankThresholdSleepMultipler <值>` 或 INI 中配置,Multiplier applied to a VBlank threshold to compute sleep time for safely leaving an unsafe zone,ECVF_ReadOnly
nDisplay.render.tile.BlendMode,CVar,string,,nDisplay,通用,All,true,false,false,false,false,,`nDisplay.render.tile.BlendMode=<值>` / `nDisplay.render.tile.BlendMode <值>` 或 INI 中配置,Tile blend mode (default = 2).\n,ECVF_Default
nDisplay.render.TileBorder,CVar,string,,nDisplay,通用,All,true,false,false,false,false,,`nDisplay.render.TileBorder=<值>` / `nDisplay.render.TileBorder <值>` 或 INI 中配置,Tile border width in pixels (default 0).\n,ECVF_RenderThreadSafe
nDisplay.render.upscaling.Enable,CVar,string,,nDisplay,通用,All,true,false,false,false,false,,`nDisplay.render.upscaling.Enable=<值>` / `nDisplay.render.upscaling.Enable <值>` 或 INI 中配置,Allows to use the upscaling settings (default = 1).\n,ECVF_Default
nDisplay.render.upscaling.EnableCustomUpscalers,CVar,string,,nDisplay,通用,All,true,false,false,false,false,,`nDisplay.render.upscaling.EnableCustomUpscalers=<值>` / `nDisplay.render.upscaling.EnableCustomUpscalers <值>` 或 INI 中配置,Allows the use of custom upscalers (default = 1).\n,ECVF_Default
nDisplay.render.upscaling.HideDisabledMethods,CVar,string,,nDisplay,通用,All,true,false,false,false,false,,`nDisplay.render.upscaling.HideDisabledMethods=<值>` / `nDisplay.render.upscaling.HideDisabledMethods <值>` 或 INI 中配置,Hide disabled upscaling methods (default = 1).\n,ECVF_Default
nDisplay.render.uvlightcards.UVTextureSize,CVar,int32,4096,nDisplay,材质,All,true,false,false,false,false,,`nDisplay.render.uvlightcards.UVTextureSize=<值>` / `nDisplay.render.uvlightcards.UVTextureSize <值>` 或 INI 中配置,The size of the texture UV light cards are rendered to.,
nDisplay.render.ViewState.Chromakey,CVar,string,,nDisplay,渲染调试/可视化,All,true,false,false,false,false,,`nDisplay.render.ViewState.Chromakey=<值>` / `nDisplay.render.ViewState.Chromakey <值>` 或 INI 中配置,Enable view state for Chromakey (0 - disable).\n,ECVF_RenderThreadSafe
nDisplay.render.ViewState.LightCard,CVar,string,,nDisplay,渲染调试/可视化,All,true,false,false,false,false,,`nDisplay.render.ViewState.LightCard=<值>` / `nDisplay.render.ViewState.LightCard <值>` 或 INI 中配置,Enable view state for LightCard (0 - disable).\n,ECVF_RenderThreadSafe
nDisplay.render.VSyncInterval,CVar,int32,1,nDisplay,通用,All,true,false,false,false,false,,`nDisplay.render.VSyncInterval=<值>` / `nDisplay.render.VSyncInterval <值>` 或 INI 中配置,VSync interval,ECVF_RenderThreadSafe
nDisplay.render.WarpBlendEnabled,CVar,string,,nDisplay,通用,All,true,false,false,false,false,,`nDisplay.render.WarpBlendEnabled=<值>` / `nDisplay.render.WarpBlendEnabled <值>` 或 INI 中配置,Warp & Blend status\n,ECVF_RenderThreadSafe
nDisplay.sync.diag.VBlankMonitoring,CVar,int32,0,nDisplay,通用,All,false,true,false,false,false,,`nDisplay.sync.diag.VBlankMonitoring=<值>` / `nDisplay.sync.diag.VBlankMonitoring <值>` 或 INI 中配置,Sync diagnostics: V-blank monitoring\n,ECVF_ReadOnly
nDisplay.sync.nvidia.ForceLatencyUpdateEveryFrame,CVar,bool,false,nDisplay,渲染管线,All,true,false,false,false,false,,`nDisplay.sync.nvidia.ForceLatencyUpdateEveryFrame=<值>` / `nDisplay.sync.nvidia.ForceLatencyUpdateEveryFrame <值>` 或 INI 中配置,"Performs get/set latency every frame, and logs the results",ECVF_RenderThreadSafe
nDisplay.sync.nvidia.ForceStatsEveryFrame,CVar,bool,false,nDisplay,渲染调试/可视化,All,true,false,false,false,false,,`nDisplay.sync.nvidia.ForceStatsEveryFrame=<值>` / `nDisplay.sync.nvidia.ForceStatsEveryFrame <值>` 或 INI 中配置,Enables sync stats every frame,ECVF_RenderThreadSafe
nDisplay.sync.nvidia.FrameCompletionLimit,CVar,int32,120,nDisplay,渲染管线,All,false,true,false,false,false,,`nDisplay.sync.nvidia.FrameCompletionLimit=<值>` / `nDisplay.sync.nvidia.FrameCompletionLimit <值>` 或 INI 中配置,Sets a limit to the number of frames it waits for GPU completion.\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
nDisplay.sync.nvidia.PostBarrierJoinSleep,CVar,float,0.f,nDisplay,后处理,All,false,true,false,false,false,,`nDisplay.sync.nvidia.PostBarrierJoinSleep=<值>` / `nDisplay.sync.nvidia.PostBarrierJoinSleep <值>` 或 INI 中配置,Forces thread delay after joining the barrier\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
nDisplay.sync.nvidia.PostPresentAlignment,CVar,bool,false,nDisplay,后处理,All,false,true,false,false,false,,`nDisplay.sync.nvidia.PostPresentAlignment=<值>` / `nDisplay.sync.nvidia.PostPresentAlignment <值>` 或 INI 中配置,Sync nodes on a network barrier after frame presentation\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
nDisplay.sync.nvidia.PreInitAlignment,CVar,bool,true,nDisplay,通用,All,false,true,false,false,false,,`nDisplay.sync.nvidia.PreInitAlignment=<值>` / `nDisplay.sync.nvidia.PreInitAlignment <值>` 或 INI 中配置,Aligns RHI threads before initializing synchronization subsystem.,ECVF_ReadOnly | ECVF_RenderThreadSafe
nDisplay.sync.nvidia.PrePresentAlignmentLimit,CVar,int32,120,nDisplay,通用,All,false,true,false,false,false,,`nDisplay.sync.nvidia.PrePresentAlignmentLimit=<值>` / `nDisplay.sync.nvidia.PrePresentAlignmentLimit <值>` 或 INI 中配置,Sets a limit to the number of times (frames) a sync barrier is enforced before calling nvidia presentation.\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
nDisplay.sync.nvidia.UsePresentBarrierPolicy,CVar,bool,true,nDisplay,通用,All,false,true,false,false,false,,`nDisplay.sync.nvidia.UsePresentBarrierPolicy=<值>` / `nDisplay.sync.nvidia.UsePresentBarrierPolicy <值>` 或 INI 中配置,NVIDIA Present Barrier synchronization policy (experimental),ECVF_ReadOnly
