command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
r.Vulkan.AllowUniformUpload,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.AllowUniformUpload=<值>` / `r.Vulkan.AllowUniformUpload <值>` 或 INI 中配置,Allow Uniform Buffer uploads outside of renderpasses\n,ECVF_Default
r.Vulkan.AlwaysWriteDS,CVar,int32,0,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.AlwaysWriteDS=<值>` / `r.Vulkan.AlwaysWriteDS <值>` 或 INI 中配置,,ECVF_RenderThreadSafe
r.Vulkan.AMDCompatibilityMode,CVar,string,,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.AMDCompatibilityMode=<值>` / `r.Vulkan.AMDCompatibilityMode <值>` 或 INI 中配置,Used to tweak enabled Vulkan feature set in order to ensure wider compatibility with all AMD GPUs on all platforms. (default:1),ECVF_ReadOnly
r.Vulkan.AsyncShaderObjectCompilation,CVar,string,,r,材质,Vulkan,false,true,false,false,false,,`r.Vulkan.AsyncShaderObjectCompilation=<值>` / `r.Vulkan.AsyncShaderObjectCompilation <值>` 或 INI 中配置,"If enabled, ShaderObjects will be compiled in async tasks. (default: 1)",ECVF_ReadOnly
r.Vulkan.Bindless.MaxResourceDescriptorCount,CVar,string,,r,后处理,Vulkan,false,true,false,false,false,,`r.Vulkan.Bindless.MaxResourceDescriptorCount=<值>` / `r.Vulkan.Bindless.MaxResourceDescriptorCount <值>` 或 INI 中配置,Maximum bindless resource descriptor count,ECVF_ReadOnly
r.Vulkan.Bindless.MaxSamplerDescriptorCount,CVar,string,,r,后处理,Vulkan,false,true,false,false,false,,`r.Vulkan.Bindless.MaxSamplerDescriptorCount=<值>` / `r.Vulkan.Bindless.MaxSamplerDescriptorCount <值>` 或 INI 中配置,Maximum bindless sampler descriptor count,ECVF_ReadOnly
r.Vulkan.Bindless.PreferredExtension,CVar,string,,r,后处理,Vulkan,false,true,false,false,false,,`r.Vulkan.Bindless.PreferredExtension=<值>` / `r.Vulkan.Bindless.PreferredExtension <值>` 或 INI 中配置,Preferred extension to use for bindless:\n,ECVF_ReadOnly
r.Vulkan.BudgetScale,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.BudgetScale=<值>` / `r.Vulkan.BudgetScale <值>` 或 INI 中配置,Percentage Scaling of MemoryBudget. Valid range is [0-100]. Only has an effect if VK_EXT_memory_budget is available,ECVF_RenderThreadSafe
r.Vulkan.ChunkedPSOCache.ChunkEvictTime,CVar,string,,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.ChunkedPSOCache.ChunkEvictTime=<值>` / `r.Vulkan.ChunkedPSOCache.ChunkEvictTime <值>` 或 INI 中配置,Time in seconds for a cache chunk to be unused before it can be evicted from ram.\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Vulkan.ChunkedPSOCache.MaxSingleCachePSOCount,CVar,string,,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.ChunkedPSOCache.MaxSingleCachePSOCount=<值>` / `r.Vulkan.ChunkedPSOCache.MaxSingleCachePSOCount <值>` 或 INI 中配置,The target PSO count for an individual PSO cache.\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Vulkan.ChunkedPSOCache.MaxTotalCacheSizeMb,CVar,string,,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.ChunkedPSOCache.MaxTotalCacheSizeMb=<值>` / `r.Vulkan.ChunkedPSOCache.MaxTotalCacheSizeMb <值>` 或 INI 中配置,"At startup, if the entire cache is above this threshold the cache will be deleted\n",ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Vulkan.ChunkedPSOCache.TargetResidentCacheSizeMb,CVar,string,,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.ChunkedPSOCache.TargetResidentCacheSizeMb=<值>` / `r.Vulkan.ChunkedPSOCache.TargetResidentCacheSizeMb <值>` 或 INI 中配置,"A target resident cache size in MB, if the combined memory usage of all the currently loaded cache chunks is above this threshold\n",ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Vulkan.CompressSPIRV,CVar,string,,r,后处理,Vulkan,false,true,false,false,false,,`r.Vulkan.CompressSPIRV=<值>` / `r.Vulkan.CompressSPIRV <值>` 或 INI 中配置,0 SPIRV source is stored in RAM as-is. (default)\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Vulkan.CPURHIThreadFramePacer,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.CPURHIThreadFramePacer=<值>` / `r.Vulkan.CPURHIThreadFramePacer <值>` 或 INI 中配置,Whether to enable the simple RHI thread CPU Framepacer for Vulkan,ECVF_RenderThreadSafe
r.Vulkan.CpuWaitForFence,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.CpuWaitForFence=<值>` / `r.Vulkan.CpuWaitForFence <值>` 或 INI 中配置,Whether to have the Cpu wait for the fence in AcquireImageIndex,ECVF_RenderThreadSafe
r.Vulkan.DebugBarrier,CVar,int32,0,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.DebugBarrier=<值>` / `r.Vulkan.DebugBarrier <值>` 或 INI 中配置,Forces a full barrier for debugging. This is a mask/bitfield (so add up the values)!\n,ECVF_Default
r.Vulkan.DebugMarkers,CVar,int32,4,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.DebugMarkers=<值>` / `r.Vulkan.DebugMarkers <值>` 或 INI 中配置,0 to disable all debug markers\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Vulkan.DebugVsync,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.DebugVsync=<值>` / `r.Vulkan.DebugVsync <值>` 或 INI 中配置,Whether to print vulkan vsync data,ECVF_RenderThreadSafe
r.Vulkan.DefragAgeDelay,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.DefragAgeDelay=<值>` / `r.Vulkan.DefragAgeDelay <值>` 或 INI 中配置,Delay in Frames that needs to pass before attempting to defrag a page again\n,ECVF_RenderThreadSafe
r.Vulkan.DefragAutoPause,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.DefragAutoPause=<值>` / `r.Vulkan.DefragAutoPause <值>` 或 INI 中配置,Automatically Pause defragging after a single page has been defragged. Only for debugging the defragmentation code.,ECVF_RenderThreadSafe
r.Vulkan.DefragOnceDebug,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.DefragOnceDebug=<值>` / `r.Vulkan.DefragOnceDebug <值>` 或 INI 中配置,Set to 1 to test defrag,ECVF_RenderThreadSafe
r.Vulkan.DefragPaused,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.DefragPaused=<值>` / `r.Vulkan.DefragPaused <值>` 或 INI 中配置,Pause Any defragging. Only for debugging defragmentation code,ECVF_RenderThreadSafe
r.Vulkan.DefragSizeFactor,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.DefragSizeFactor=<值>` / `r.Vulkan.DefragSizeFactor <值>` 或 INI 中配置,"Amount of space required to be free, on other pages, before attempting to do a defrag of a page",ECVF_RenderThreadSafe
r.Vulkan.DefragSizeFraction,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.DefragSizeFraction=<值>` / `r.Vulkan.DefragSizeFraction <值>` 或 INI 中配置,"Fill threshold, dont attempt defrag if free space is less than this fraction\n",ECVF_RenderThreadSafe
r.Vulkan.DelayAcquireBackBuffer,CVar,int32,1,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.DelayAcquireBackBuffer=<值>` / `r.Vulkan.DelayAcquireBackBuffer <值>` 或 INI 中配置,Whether to delay acquiring the back buffer \n,ECVF_ReadOnly
r.Vulkan.Depth24Bit,CVar,int32,0,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.Depth24Bit=<值>` / `r.Vulkan.Depth24Bit <值>` 或 INI 中配置,0: Use 32-bit float depth buffer (default)\n1: Use 24-bit fixed point depth buffer\n,ECVF_ReadOnly
r.Vulkan.DepthStencilForceStorageBit,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.DepthStencilForceStorageBit=<值>` / `r.Vulkan.DepthStencilForceStorageBit <值>` 或 INI 中配置,Whether to force Image Usage Storage on Depth (can disable framebuffer compression).\n,ECVF_Default
r.Vulkan.DiagnosticBuffer,CVar,string,,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.DiagnosticBuffer=<值>` / `r.Vulkan.DiagnosticBuffer <值>` 或 INI 中配置,0: Disable the diagnostic buffer\n,ECVF_ReadOnly
r.Vulkan.DSetCacheMaxPoolLookups,CVar,string,,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.DSetCacheMaxPoolLookups=<值>` / `r.Vulkan.DSetCacheMaxPoolLookups <值>` 或 INI 中配置,Maximum count of pool's caches to lookup before allocating new descriptor.\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Vulkan.DSetCacheTargetSetsPerPool,CVar,string,,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.DSetCacheTargetSetsPerPool=<值>` / `r.Vulkan.DSetCacheTargetSetsPerPool <值>` 或 INI 中配置,Target number of descriptor set allocations per single pool.\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Vulkan.DumpMemory,Command,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.DumpMemory`（可带参数，具体见帮助说明）,Dumps memory map.,ECVF_Default
r.Vulkan.DumpMemoryFull,Command,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.DumpMemoryFull`（可带参数，具体见帮助说明）,Dumps full memory map.,ECVF_Default
r.Vulkan.DumpPSOLRU,Command,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.DumpPSOLRU`（可带参数，具体见帮助说明）,Dumps Vulkan PSO LRU.,ECVF_Default
r.Vulkan.DumpStagingMemory,Command,string,,r,GI,Vulkan,true,false,false,false,false,,`r.Vulkan.DumpStagingMemory`（可带参数，具体见帮助说明）,Dumps staging memory map.,ECVF_Default
r.Vulkan.DynamicGlobalUBs,CVar,int32,2,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.DynamicGlobalUBs=<值>` / `r.Vulkan.DynamicGlobalUBs <值>` 或 INI 中配置,2 to treat ALL uniform buffers as dynamic [default]\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Vulkan.EnableDedicatedImageMemory,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.EnableDedicatedImageMemory=<值>` / `r.Vulkan.EnableDedicatedImageMemory <值>` 或 INI 中配置,Enable to use Dedidcated Image memory on devices that prefer it.,ECVF_RenderThreadSafe
r.Vulkan.EnableDefrag,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.EnableDefrag=<值>` / `r.Vulkan.EnableDefrag <值>` 或 INI 中配置,Whether to enable defrag moves & evictions\n,ECVF_RenderThreadSafe
r.Vulkan.EnableGfxPipelineCrashContext,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.EnableGfxPipelineCrashContext=<值>` / `r.Vulkan.EnableGfxPipelineCrashContext <值>` 或 INI 中配置,Whether to include additional crash context information on crashes coming from GFX pipeline creation. (disabled by default),ECVF_Default | ECVF_RenderThreadSafe
r.Vulkan.EnablePipelineLRUCache,CVar,int32,0,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.EnablePipelineLRUCache=<值>` / `r.Vulkan.EnablePipelineLRUCache <值>` 或 INI 中配置,Pipeline LRU cache.\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Vulkan.EnablePSOFileCacheWhenPrecachingActive,CVar,bool,false,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.EnablePSOFileCacheWhenPrecachingActive=<值>` / `r.Vulkan.EnablePSOFileCacheWhenPrecachingActive <值>` 或 INI 中配置,"false: If precaching is available (r.PSOPrecaching=1, r.Vulkan.UseChunkedPSOCache=1) then disable the PSO filecache. (default)\n",ECVF_RenderThreadSafe | ECVF_ReadOnly
r.Vulkan.EnableTransientResourceAllocator,CVar,string,,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.EnableTransientResourceAllocator=<值>` / `r.Vulkan.EnableTransientResourceAllocator <值>` 或 INI 中配置,Whether to enable the TransientResourceAllocator to reduce memory usage\n,ECVF_ReadOnly
r.Vulkan.EnableValidation,CVar,int32,VULKAN_VALIDATION_DEFAULT_VALUE,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.EnableValidation=<值>` / `r.Vulkan.EnableValidation <值>` 或 INI 中配置,0 to disable validation layers\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Vulkan.EvictionAllowBuffers,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.EvictionAllowBuffers=<值>` / `r.Vulkan.EvictionAllowBuffers <值>` 或 INI 中配置,Allow for buffers to be evicted.  Used to debug memory peaks. (default: 0),ECVF_RenderThreadSafe
r.Vulkan.EvictionAllowRenderTargets,CVar,string,,r,光线追踪,Vulkan,true,false,false,false,false,,`r.Vulkan.EvictionAllowRenderTargets=<值>` / `r.Vulkan.EvictionAllowRenderTargets <值>` 或 INI 中配置,Allow for render targets to be evicted.  Used to debug memory peaks. (default: 0),ECVF_RenderThreadSafe
r.Vulkan.EvictionLimitPercentage,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.EvictionLimitPercentage=<值>` / `r.Vulkan.EvictionLimitPercentage <值>` 或 INI 中配置,"When more than x% of local memory is used, evict resources to host memory",ECVF_RenderThreadSafe
r.Vulkan.EvictionLimitPercentageRenableLimit,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.EvictionLimitPercentageRenableLimit=<值>` / `r.Vulkan.EvictionLimitPercentageRenableLimit <值>` 或 INI 中配置,"After eviction has occurred, only start using local mem for textures after memory usage is less than this(Relative to Eviction percentage)",ECVF_RenderThreadSafe
r.Vulkan.EvictOnePageDebug,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.EvictOnePageDebug=<值>` / `r.Vulkan.EvictOnePageDebug <值>` 或 INI 中配置,Set to 1 to test evict one page to host,ECVF_RenderThreadSafe
r.Vulkan.ExtensionFramePacer,CVar,string,,r,RHI/底层渲染接口,Android、Vulkan,true,false,false,false,false,,`r.Vulkan.ExtensionFramePacer=<值>` / `r.Vulkan.ExtensionFramePacer <值>` 或 INI 中配置,Whether to enable the google extension Framepacer for Vulkan (when available on device),ECVF_RenderThreadSafe
r.Vulkan.FakeMemoryLimit,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.FakeMemoryLimit=<值>` / `r.Vulkan.FakeMemoryLimit <值>` 或 INI 中配置,set to artificially limit to # MB. 0 is disabled,ECVF_RenderThreadSafe
r.Vulkan.FlushLog,Command,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.FlushLog`（可带参数，具体见帮助说明）,\n,
r.Vulkan.FlushOnMapStaging,CVar,string,,r,GI,Vulkan,true,false,false,false,false,,`r.Vulkan.FlushOnMapStaging=<值>` / `r.Vulkan.FlushOnMapStaging <值>` 或 INI 中配置,Flush GPU on MapStagingSurface calls without any fence.\n,ECVF_Default
r.Vulkan.ForceCoherentOperations,CVar,string,,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.ForceCoherentOperations=<值>` / `r.Vulkan.ForceCoherentOperations <值>` 或 INI 中配置,1 forces memory invalidation and flushing of coherent memory\n,ECVF_ReadOnly
r.Vulkan.ForcePacingWithoutVSync,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.ForcePacingWithoutVSync=<值>` / `r.Vulkan.ForcePacingWithoutVSync <值>` 或 INI 中配置,Whether to CPU pacers remain enabled even if VSync is off,ECVF_RenderThreadSafe
r.Vulkan.ForcePSOSingleThreaded,CVar,string,,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.ForcePSOSingleThreaded=<值>` / `r.Vulkan.ForcePSOSingleThreaded <值>` 或 INI 中配置,Enable to force singlethreaded creation of PSOs. Only intended as a workaround for buggy drivers\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Vulkan.ForceStagingBufferOnLock,CVar,string,,r,GI,Vulkan,true,false,false,false,false,,`r.Vulkan.ForceStagingBufferOnLock=<值>` / `r.Vulkan.ForceStagingBufferOnLock <值>` 或 INI 中配置,"When nonzero, non-volatile buffer locks will always use staging buffers. Useful for debugging.\n",ECVF_RenderThreadSafe
r.Vulkan.GPUValidation,CVar,int32,0,r,RHI/底层渲染接口,Vulkan,false,true,false,false,false,,`r.Vulkan.GPUValidation=<值>` / `r.Vulkan.GPUValidation <值>` 或 INI 中配置,2 to use enable GPU assisted validation AND extra binding slot when using validation layers\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Vulkan.GraphicPipelineLibraryLinkingMode,CVar,int32,0,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.GraphicPipelineLibraryLinkingMode=<值>` / `r.Vulkan.GraphicPipelineLibraryLinkingMode <值>` 或 INI 中配置,"0 to disable link time optimization (faster on CPU, slower on GPU).\n",
r.Vulkan.IgnoreCPUReads,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.IgnoreCPUReads=<值>` / `r.Vulkan.IgnoreCPUReads <值>` 或 INI 中配置,Debugging utility for GPU->CPU reads.\n,ECVF_Default
r.Vulkan.InputAttachmentShaderRead,CVar,string,,r,材质,Vulkan,false,true,false,false,false,,`r.Vulkan.InputAttachmentShaderRead=<值>` / `r.Vulkan.InputAttachmentShaderRead <值>` 或 INI 中配置,Whether to use VK_ACCESS_SHADER_READ_BIT an input attachments to workaround rendering issues\n,ECVF_ReadOnly
r.Vulkan.KeepSwapChain,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.KeepSwapChain=<值>` / `r.Vulkan.KeepSwapChain <值>` 或 INI 中配置,Whether to keep old swap chain to pass through when creating the next one,ECVF_RenderThreadSafe
r.vulkan.LogDefrag,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.vulkan.LogDefrag=<值>` / `r.vulkan.LogDefrag <值>` 或 INI 中配置,Whether to log all defrag moves & evictions\n,ECVF_Default
r.Vulkan.LogEvictStatus,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.LogEvictStatus=<值>` / `r.Vulkan.LogEvictStatus <值>` 或 INI 中配置,Log Eviction status every frame,ECVF_RenderThreadSafe
r.Vulkan.MaxBarriersPerBatch,CVar,string,,r,RHI/底层渲染接口,Vulkan,true,false,false,false,false,,`r.Vulkan.MaxBarriersPerBatch=<值>` / `r.Vulkan.MaxBarriersPerBatch <值>` 或 INI 中配置,Will limit the number of barriers sent per batch\n,ECVF_Default
