command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
D3D12.BindlessOnlineDescriptorHeapSize,CVar,string,,D3D12,后处理,DirectX,false,true,false,false,false,,`D3D12.BindlessOnlineDescriptorHeapSize=<值>` / `D3D12.BindlessOnlineDescriptorHeapSize <值>` 或 INI 中配置,Online descriptor heap size,ECVF_ReadOnly
d3d12.BindResourceLabels,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`d3d12.BindResourceLabels=<值>` / `d3d12.BindResourceLabels <值>` 或 INI 中配置,Whether to enable binding of debug names to D3D12 resources.,
d3d12.DefaultBuffer.OverFlowPoolsCount,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.DefaultBuffer.OverFlowPoolsCount=<值>` / `d3d12.DefaultBuffer.OverFlowPoolsCount <值>` 或 INI 中配置,Max OverFlow Pools count to pre-allocate,ECVF_ReadOnly
d3d12.DefaultBuffer.PoolAllocationStrategy,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.DefaultBuffer.PoolAllocationStrategy=<值>` / `d3d12.DefaultBuffer.PoolAllocationStrategy <值>` 或 INI 中配置,Pool allocation strategy,ECVF_ReadOnly
d3d12.DisableDiscardOfDepthResources,CVar,string,,d3d12,后处理,DirectX,true,false,false,false,false,,`d3d12.DisableDiscardOfDepthResources=<值>` / `d3d12.DisableDiscardOfDepthResources <值>` 或 INI 中配置,Whether to skip discarding depth resources after transient aliasing acquire. This is not needed on some platforms if the whole (sub)resource is written before it's read.,
D3D12.DumpRayTracingGeometries,Command,string,,D3D12,光线追踪,DirectX,true,false,false,false,false,,`D3D12.DumpRayTracingGeometries`（可带参数，具体见帮助说明）,Dump memory allocations for ray tracing resources.,
D3D12.DumpRayTracingGeometriesToCSV,Command,string,,D3D12,光线追踪,DirectX,true,false,false,false,false,,`D3D12.DumpRayTracingGeometriesToCSV`（可带参数，具体见帮助说明）,Dump all memory allocations for ray tracing resources to a CSV file on disc.,
D3D12.DumpTrackedAllocationCallstacks,Command,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.DumpTrackedAllocationCallstacks`（可带参数，具体见帮助说明）,Dump all tracked d3d12 resource allocation callstacks.,
D3D12.DumpTrackedAllocations,Command,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.DumpTrackedAllocations`（可带参数，具体见帮助说明）,Dump all tracked d3d12 resource allocations.,
D3D12.DumpTrackedResidentAllocationCallstacks,Command,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.DumpTrackedResidentAllocationCallstacks`（可带参数，具体见帮助说明）,Dump all tracked resident d3d12 resource allocation callstacks.,
D3D12.DumpTrackedResidentAllocations,Command,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.DumpTrackedResidentAllocations`（可带参数，具体见帮助说明）,Dump all tracked resisdent d3d12 resource allocations.,
D3D12.EmitRgpFrameMarkers,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.EmitRgpFrameMarkers=<值>` / `D3D12.EmitRgpFrameMarkers <值>` 或 INI 中配置,Enables/Disables frame markers for AMD's RGP tool.,ECVF_ReadOnly | ECVF_RenderThreadSafe
D3D12.EvictAllResidentResourcesInBackground,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.EvictAllResidentResourcesInBackground=<值>` / `D3D12.EvictAllResidentResourcesInBackground <值>` 或 INI 中配置,Force D3D12 resource residency manager to evict all tracked unused resources when the application is not focused\n,ECVF_Default
d3d12.FastAllocator.MinPagesToRetain,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`d3d12.FastAllocator.MinPagesToRetain=<值>` / `d3d12.FastAllocator.MinPagesToRetain <值>` 或 INI 中配置,Minimum number of pages to retain. Pages below this limit will never be released. Pages above can be released after being unused for a certain number of frames.,ECVF_Default
d3d12.FastConstantAllocatorPageSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.FastConstantAllocatorPageSize=<值>` / `d3d12.FastConstantAllocatorPageSize <值>` 或 INI 中配置,Page size for the fast constant allocator,ECVF_ReadOnly
D3D12.GlobalResourceDescriptorHeapSize,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.GlobalResourceDescriptorHeapSize=<值>` / `D3D12.GlobalResourceDescriptorHeapSize <值>` 或 INI 中配置,Global resource descriptor heap size,ECVF_ReadOnly
D3D12.GlobalSamplerDescriptorHeapSize,CVar,string,,D3D12,材质,DirectX,false,true,false,false,false,,`D3D12.GlobalSamplerDescriptorHeapSize=<值>` / `D3D12.GlobalSamplerDescriptorHeapSize <值>` 或 INI 中配置,Global sampler descriptor heap size,ECVF_ReadOnly
D3D12.GlobalSamplerHeapSize,CVar,string,,D3D12,材质,DirectX,false,true,false,false,false,,`D3D12.GlobalSamplerHeapSize=<值>` / `D3D12.GlobalSamplerHeapSize <值>` 或 INI 中配置,Global sampler descriptor heap size,ECVF_ReadOnly
D3D12.InsertOuterOcclusionQuery,CVar,string,,D3D12,光线追踪,DirectX,true,false,false,false,false,,`D3D12.InsertOuterOcclusionQuery=<值>` / `D3D12.InsertOuterOcclusionQuery <值>` 或 INI 中配置,"If true, enable a dummy outer occlusion query around occlusion query batches. Can help performance on some GPU architectures",ECVF_Default
D3D12.LocalViewHeapSize,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.LocalViewHeapSize=<值>` / `D3D12.LocalViewHeapSize <值>` 或 INI 中配置,Local view heap size,ECVF_ReadOnly
d3d12.LogBarriers,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`d3d12.LogBarriers=<值>` / `d3d12.LogBarriers <值>` 或 INI 中配置,Whether to log barriers. Use d3d12.LogBarriersResourceFilter to filter by resource name.\n,
d3d12.LogBarriersResourceFilter,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`d3d12.LogBarriersResourceFilter=<值>` / `d3d12.LogBarriersResourceFilter <值>` 或 INI 中配置,Which resources to log barriers for. Set to empty to log everything.,
D3D12.LogViewportEvents,CVar,string,,D3D12,光线追踪,DirectX,true,false,false,false,false,,`D3D12.LogViewportEvents=<值>` / `D3D12.LogViewportEvents <值>` 或 INI 中配置,Log all the viewport events.,ECVF_RenderThreadSafe
D3D12.MaxCommandsPerCommandList,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.MaxCommandsPerCommandList=<值>` / `D3D12.MaxCommandsPerCommandList <值>` 或 INI 中配置,"Flush command list to GPU after certain amount of enqueued commands (draw, dispatch, copy, ...) (default value 10000)",ECVF_RenderThreadSafe
D3D12.OnlineDescriptorHeapBlockSize,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.OnlineDescriptorHeapBlockSize=<值>` / `D3D12.OnlineDescriptorHeapBlockSize <值>` 或 INI 中配置,Block size for sub allocations on the global view descriptor heap.,ECVF_ReadOnly
D3D12.OnlineDescriptorHeapSize,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.OnlineDescriptorHeapSize=<值>` / `D3D12.OnlineDescriptorHeapSize <值>` 或 INI 中配置,Online descriptor heap size,ECVF_ReadOnly
d3d12.PoolAllocator.ReadOnlyTextureMaxAllocationSize,CVar,string,,d3d12,材质,DirectX,false,true,false,false,false,,`d3d12.PoolAllocator.ReadOnlyTextureMaxAllocationSize=<值>` / `d3d12.PoolAllocator.ReadOnlyTextureMaxAllocationSize <值>` 或 INI 中配置,Maximum size of a single allocation in the VRAM ReadOnly Texture pool allocator (default 64MB),ECVF_ReadOnly
d3d12.PoolAllocator.ReadOnlyTextureVRAMPoolSize,CVar,string,,d3d12,材质,DirectX,false,true,false,false,false,,`d3d12.PoolAllocator.ReadOnlyTextureVRAMPoolSize=<值>` / `d3d12.PoolAllocator.ReadOnlyTextureVRAMPoolSize <值>` 或 INI 中配置,Pool size of a single VRAM ReadOnly Texture memory pool (default 64MB),ECVF_ReadOnly
d3d12.PoolAllocator.RTUAVTextureMaxAllocationSize,CVar,string,,d3d12,光线追踪,DirectX,false,true,false,false,false,,`d3d12.PoolAllocator.RTUAVTextureMaxAllocationSize=<值>` / `d3d12.PoolAllocator.RTUAVTextureMaxAllocationSize <值>` 或 INI 中配置,Maximum size of a single allocation in the VRAM RTUAV Texture pool allocator (default 0MB - disabled),ECVF_ReadOnly
d3d12.PoolAllocator.RTUAVTextureVRAMPoolSize,CVar,string,,d3d12,光线追踪,DirectX,false,true,false,false,false,,`d3d12.PoolAllocator.RTUAVTextureVRAMPoolSize=<值>` / `d3d12.PoolAllocator.RTUAVTextureVRAMPoolSize <值>` 或 INI 中配置,Pool size of a single VRAM RTUAV Texture memory pool (default 0MB - disabled),ECVF_ReadOnly
D3D12.PSO.DiskCache,CVar,int32,0,D3D12,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`D3D12.PSO.DiskCache=<值>` / `D3D12.PSO.DiskCache <值>` 或 INI 中配置,Enables a disk cache for Pipeline State Objects (PSOs).\n,ECVF_ReadOnly
D3D12.PSO.DriverOptimizedDiskCache,CVar,int32,0,D3D12,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`D3D12.PSO.DriverOptimizedDiskCache=<值>` / `D3D12.PSO.DriverOptimizedDiskCache <值>` 或 INI 中配置,Enables a disk cache for driver-optimized Pipeline State Objects (PSOs).\n,ECVF_ReadOnly
D3D12.PSO.KeepUsedPSOsInLowLevelCache,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.PSO.KeepUsedPSOsInLowLevelCache=<值>` / `D3D12.PSO.KeepUsedPSOsInLowLevelCache <值>` 或 INI 中配置,Keep in memory the d3d12 PSO blob for used PSOs. Consumes more memory but reduces potential stalls.\n,ECVF_ReadOnly
D3D12.PSO.StallWarningThresholdInMs,CVar,float,100.0f,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.PSO.StallWarningThresholdInMs=<值>` / `D3D12.PSO.StallWarningThresholdInMs <值>` 或 INI 中配置,Sets a threshold of when to logs messages about stalls due to PSO creation.\n,ECVF_ReadOnly
D3D12.PSOPrecache.KeepLowLevel,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.PSOPrecache.KeepLowLevel=<值>` / `D3D12.PSOPrecache.KeepLowLevel <值>` 或 INI 中配置,Keep in memory the d3d12 PSO blob for precached PSOs. Consumes more memory but reduces stalls.\n,ECVF_ReadOnly
D3D12.RayTracing.SerializeScene,Command,string,,D3D12,光线追踪,DirectX,true,false,false,false,false,,`D3D12.RayTracing.SerializeScene`（可带参数，具体见帮助说明）,Serialize Ray Tracing Scene to disk.,
d3d12.ReservedResourceHeapSizeMB,CVar,int32,16,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.ReservedResourceHeapSizeMB=<值>` / `d3d12.ReservedResourceHeapSizeMB <值>` 或 INI 中配置,Size of the backing heaps for reserved resources in megabytes (default 16MB).,ECVF_ReadOnly
D3D12.ResidencyDebugBudgetMB,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.ResidencyDebugBudgetMB=<值>` / `D3D12.ResidencyDebugBudgetMB <值>` 或 INI 中配置,"When >= 0, overrides the local memory budget for the residency manager (in MB).\n",ECVF_Default
D3D12.ResidencyManagement,CVar,int32,1,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.ResidencyManagement=<值>` / `D3D12.ResidencyManagement <值>` 或 INI 中配置,Controls whether D3D12 resource residency management is active (default = on).,ECVF_ReadOnly
D3D12.ResourcesStartResident,CVar,string,,D3D12,光线追踪,DirectX,false,true,false,false,false,,`D3D12.ResourcesStartResident=<值>` / `D3D12.ResourcesStartResident <值>` 或 INI 中配置,When disabled (default): all D3D12 resources start EVICTED. GPU Residency will be managed during command list submission.,ECVF_ReadOnly
D3D12.StablePowerState,CVar,int32,0,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.StablePowerState=<值>` / `D3D12.StablePowerState <值>` 或 INI 中配置,Enable stable power state. This increases GPU timing measurement accuracy but may decrease overall GPU clock rate.\n,ECVF_Default
D3D12.TexturePoolOnlyAccountStreamableTexture,CVar,string,,D3D12,材质,DirectX,false,true,false,false,false,,`D3D12.TexturePoolOnlyAccountStreamableTexture=<值>` / `D3D12.TexturePoolOnlyAccountStreamableTexture <值>` 或 INI 中配置,Texture streaming pool size only account streamable texture .\n,ECVF_ReadOnly
D3D12.TrackAllAllocations,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.TrackAllAllocations=<值>` / `D3D12.TrackAllAllocations <值>` 或 INI 中配置,Controls whether D3D12 RHI should track all allocation information (default = off).,ECVF_ReadOnly
D3D12.TrackedReleasedAllocationFrameRetention,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.TrackedReleasedAllocationFrameRetention=<值>` / `D3D12.TrackedReleasedAllocationFrameRetention <值>` 或 INI 中配置,Amount of frames for which we keep freed allocation data around when resource tracking is enabled,ECVF_RenderThreadSafe
D3D12.UnsafeCrossGPUTransfers,CVar,string,,D3D12,后处理,DirectX,true,false,false,false,false,,`D3D12.UnsafeCrossGPUTransfers=<值>` / `D3D12.UnsafeCrossGPUTransfers <值>` 或 INI 中配置,"Disables cross GPU synchronization correctness, for a gain in performance (Default: true).",ECVF_RenderThreadSafe
d3d12.UploadHeap.BigBlock.MaxAllocationSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.BigBlock.MaxAllocationSize=<值>` / `d3d12.UploadHeap.BigBlock.MaxAllocationSize <值>` 或 INI 中配置,Maximum allocation size on the big block allocator for upload memory,ECVF_ReadOnly
d3d12.UploadHeap.BigBlock.PoolSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.BigBlock.PoolSize=<值>` / `d3d12.UploadHeap.BigBlock.PoolSize <值>` 或 INI 中配置,Pool size for the upload memory big block allocator,ECVF_ReadOnly
d3d12.UploadHeap.OverFlowPoolsCount,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.OverFlowPoolsCount=<值>` / `d3d12.UploadHeap.OverFlowPoolsCount <值>` 或 INI 中配置,Max OverFlow Pools count to pre-allocate,ECVF_ReadOnly
d3d12.UploadHeap.PoolAllocationStrategy,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.PoolAllocationStrategy=<值>` / `d3d12.UploadHeap.PoolAllocationStrategy <值>` 或 INI 中配置,Pool allocation strategy,ECVF_ReadOnly
d3d12.UploadHeap.SmallBlock.MaxAllocationSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.SmallBlock.MaxAllocationSize=<值>` / `d3d12.UploadHeap.SmallBlock.MaxAllocationSize <值>` 或 INI 中配置,Maximum allocation size on the small block allocator for upload memory,ECVF_ReadOnly
d3d12.UploadHeap.SmallBlock.PoolSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.SmallBlock.PoolSize=<值>` / `d3d12.UploadHeap.SmallBlock.PoolSize <值>` 或 INI 中配置,Pool size for the upload memory small block allocator,ECVF_ReadOnly
D3D12.UseUpdateTexture3DComputeShader,CVar,int32,0,D3D12,材质,DirectX,true,false,false,false,false,,`D3D12.UseUpdateTexture3DComputeShader=<值>` / `D3D12.UseUpdateTexture3DComputeShader <值>` 或 INI 中配置,"If enabled, use a compute shader for UpdateTexture3D. Avoids alignment restrictions",ECVF_RenderThreadSafe
d3d12.VRAMBufferPoolDefrag,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.VRAMBufferPoolDefrag=<值>` / `d3d12.VRAMBufferPoolDefrag <值>` 或 INI 中配置,Defrag the VRAM buffer pool,ECVF_ReadOnly
d3d12.VRAMBufferPoolDefrag.MaxCopySizePerFrame,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.VRAMBufferPoolDefrag.MaxCopySizePerFrame=<值>` / `d3d12.VRAMBufferPoolDefrag.MaxCopySizePerFrame <值>` 或 INI 中配置,Max amount of data to copy during defragmentation in a single frame (default 32MB),ECVF_ReadOnly
d3d12.VRAMTexturePoolDefrag,CVar,string,,d3d12,材质,DirectX,false,true,false,false,false,,`d3d12.VRAMTexturePoolDefrag=<值>` / `d3d12.VRAMTexturePoolDefrag <值>` 或 INI 中配置,Defrag the VRAM Texture pool (enabled by default),ECVF_ReadOnly
d3d12.VRAMTexturePoolDefrag.MaxCopySizePerFrame,CVar,string,,d3d12,材质,DirectX,false,true,false,false,false,,`d3d12.VRAMTexturePoolDefrag.MaxCopySizePerFrame=<值>` / `d3d12.VRAMTexturePoolDefrag.MaxCopySizePerFrame <值>` 或 INI 中配置,Max amount of data to copy during defragmentation in a single frame (default 32MB),ECVF_ReadOnly
D3D12.ZeroBufferSizeInMB,CVar,int32,4,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.ZeroBufferSizeInMB=<值>` / `D3D12.ZeroBufferSizeInMB <值>` 或 INI 中配置,The D3D12 RHI needs a static allocation of zeroes to use when streaming textures asynchronously. It should be large enough to support the largest mipmap you need to stream. The default is 4MB.,ECVF_ReadOnly
r.AMDD3D11MultiThreadedDevice,CVar,int32,0,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.AMDD3D11MultiThreadedDevice=<值>` / `r.AMDD3D11MultiThreadedDevice <值>` 或 INI 中配置,"If true, creates a multithreaded D3D11 device on AMD hardware (workaround for driver bug)\n",ECVF_Default
r.AMDDisableAsyncTextureCreation,CVar,int32,0,r,材质,DirectX、Windows,true,false,false,false,false,,`r.AMDDisableAsyncTextureCreation=<值>` / `r.AMDDisableAsyncTextureCreation <值>` 或 INI 中配置,"If true, uses synchronous texture creation on AMD hardware (workaround for driver bug)\n",ECVF_Default
r.d3d.uniformbufferrecycledepth,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.d3d.uniformbufferrecycledepth=<值>` / `r.d3d.uniformbufferrecycledepth <值>` 或 INI 中配置,Number of frames before recycling freed uniform buffers .\n,ECVF_Default
r.D3D11.AbsoluteTimeQueryTimeoutValue,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.D3D11.AbsoluteTimeQueryTimeoutValue=<值>` / `r.D3D11.AbsoluteTimeQueryTimeoutValue <值>` 或 INI 中配置,"Set the timeout value, in seconds, to wait for a D3D11 absolute time query.",ECVF_Default
r.D3D11.AutoFlushUAV,CVar,int32,1,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.D3D11.AutoFlushUAV=<值>` / `r.D3D11.AutoFlushUAV <值>` 或 INI 中配置,"If enabled, use NVAPI (Nvidia), AGS (AMD) or Intel Extensions (Intel) to not flush between dispatches/draw calls",ECVF_RenderThreadSafe
r.D3D11.Depth24Bit,CVar,int32,0,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D11.Depth24Bit=<值>` / `r.D3D11.Depth24Bit <值>` 或 INI 中配置,0: Use 32-bit float depth buffer\n1: Use 24-bit fixed point depth buffer(default)\n,ECVF_ReadOnly
r.d3d11.dumpliveobjects,Command,string,,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.d3d11.dumpliveobjects`（可带参数，具体见帮助说明）,When using -d3ddebug will dump a list of live d3d objects.  Mostly for finding leaks.,
r.D3D11.EnableD3DDebug,CVar,int32,0,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D11.EnableD3DDebug=<值>` / `r.D3D11.EnableD3DDebug <值>` 或 INI 中配置,0 to disable d3ddebug layer (default)\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.D3D11.QueryTimeoutValue,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.D3D11.QueryTimeoutValue=<值>` / `r.D3D11.QueryTimeoutValue <值>` 或 INI 中配置,"Set the timeout value, in seconds, to wait for a D3D11 query. This value does not apply to absolute time queries (which are controlled by r.D3D11.AbsoluteTimeQueryTimeoutValue).",ECVF_Default
r.D3D11.UseAllowTearing,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D11.UseAllowTearing=<值>` / `r.D3D11.UseAllowTearing <值>` 或 INI 中配置,Enable new dxgi flip mode with d3d11,ECVF_RenderThreadSafe| ECVF_ReadOnly
r.D3D11.UseSharedKeyMutex,CVar,int32,0,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.D3D11.UseSharedKeyMutex=<值>` / `r.D3D11.UseSharedKeyMutex <值>` 或 INI 中配置,"If 1, BUF_Shared vertex / index buffer and TexCreate_Shared texture will be created\n",ECVF_Default
r.D3D12.AllowAsyncCompute,CVar,string,,r,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`r.D3D12.AllowAsyncCompute=<值>` / `r.D3D12.AllowAsyncCompute <值>` 或 INI 中配置,Allow usage of async compute,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.D3D12.AutoAttachPIX,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D12.AutoAttachPIX=<值>` / `r.D3D12.AutoAttachPIX <值>` 或 INI 中配置,Automatically attach PIX on startup,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.D3D12.Depth24Bit,CVar,int32,0,r,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`r.D3D12.Depth24Bit=<值>` / `r.D3D12.Depth24Bit <值>` 或 INI 中配置,0: Use 32-bit float depth buffer\n1: Use 24-bit fixed point depth buffer(default)\n,ECVF_ReadOnly
r.D3D12.DevDisableD3DRuntimeBackgroundThreads,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D12.DevDisableD3DRuntimeBackgroundThreads=<值>` / `r.D3D12.DevDisableD3DRuntimeBackgroundThreads <值>` 或 INI 中配置,"If > 0, disables the background threads created by the D3D runtime for background shader optimization. Only available when Windows developer mode is enabled. (default = 0).",ECVF_ReadOnly
r.D3D12.DiagnosticBufferExtraMemory,CVar,int32,0,r,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`r.D3D12.DiagnosticBufferExtraMemory=<值>` / `r.D3D12.DiagnosticBufferExtraMemory <值>` 或 INI 中配置,Extra allocated memory for diagnostic buffer,ECVF_ReadOnly
r.D3D12.DRED,CVar,int32,0,r,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`r.D3D12.DRED=<值>` / `r.D3D12.DRED <值>` 或 INI 中配置,Enable DRED GPU Crash debugging mode to track the current GPU state and logs information what operations the GPU executed last.,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.D3D12.DXR.MinimumDriverVersionAMD,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D12.DXR.MinimumDriverVersionAMD=<值>` / `r.D3D12.DXR.MinimumDriverVersionAMD <值>` 或 INI 中配置,Sets the minimum driver version required to enable ray tracing on AMD GPUs.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.D3D12.DXR.MinimumDriverVersionIntel,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D12.DXR.MinimumDriverVersionIntel=<值>` / `r.D3D12.DXR.MinimumDriverVersionIntel <值>` 或 INI 中配置,Sets the minimum driver version required to enable ray tracing on Intel GPUs.,ECVF_ReadOnly | ECVF_RenderThreadSafe
