command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
Slate.DefaultEnablePostRenderTarget_0,CVar,int32,1,Slate,光线追踪,All,false,true,false,false,false,,`Slate.DefaultEnablePostRenderTarget_0=<值>` / `Slate.DefaultEnablePostRenderTarget_0 <值>` 或 INI 中配置,Experimental. Set true to enable slate post render target 0,ECVF_ReadOnly
Slate.DefaultTextFlowDirection,CVar,int32,static_cast<int32>(ETextFlowDirection::Auto),Slate,通用,All,true,false,false,false,false,,`Slate.DefaultTextFlowDirection=<值>` / `Slate.DefaultTextFlowDirection <值>` 或 INI 中配置,"0: Auto (default), 1: LeftToRight, 2: RightToLeft.",ECVF_Default
Slate.DefaultTextShapingMethod,CVar,int32,static_cast<int32>(ETextShapingMethod::Auto),Slate,通用,All,true,false,false,false,false,,`Slate.DefaultTextShapingMethod=<值>` / `Slate.DefaultTextShapingMethod <值>` 或 INI 中配置,"0: Auto (default), 1: KerningOnly, 2: FullShaping.",ECVF_Default
Slate.DeferRetainedRenderingRenderThread,CVar,string,,Slate,光线追踪,All,true,false,false,false,false,,`Slate.DeferRetainedRenderingRenderThread=<值>` / `Slate.DeferRetainedRenderingRenderThread <值>` 或 INI 中配置,Whether or not to defer retained rendering to happen at the same time as the rest of slate render thread work,
Slate.DismissMenuStacksOnFocusLost,CVar,bool,true,Slate,后处理,All,true,false,false,false,false,,`Slate.DismissMenuStacksOnFocusLost=<值>` / `Slate.DismissMenuStacksOnFocusLost <值>` 或 INI 中配置,Should open menus disappear when whey lose focus?,
Slate.DumpFontCacheStats,CVar,string,,Slate,渲染调试/可视化,All,true,false,false,false,false,,`Slate.DumpFontCacheStats=<值>` / `Slate.DumpFontCacheStats <值>` 或 INI 中配置,Dump statistics about font cache usage.,
Slate.DumpNumDefaultPostBufferUpdates,CVar,bool,false,Slate,后处理,All,true,false,false,false,false,,`Slate.DumpNumDefaultPostBufferUpdates=<值>` / `Slate.DumpNumDefaultPostBufferUpdates <值>` 或 INI 中配置,Dump number of slate default post buffer updates in a frame. Updates every 60f. See also: Slate.DumpNumWidgetPostBufferUpdates.,
Slate.DumpUpdateList,Command,string,,Slate,渲染调试/可视化,All,true,false,false,false,false,,`Slate.DumpUpdateList`（可带参数，具体见帮助说明）,(Deprecated) use Slate.InvalidationRoot.DumpUpdateListOnce,
Slate.DynamicInvalidation.Options,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.DynamicInvalidation.Options=<值>` / `Slate.DynamicInvalidation.Options <值>` 或 INI 中配置,Toggle Dynamic Invalidation options for Invalidation Panels.\n,
Slate.EnableCrashHandler,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableCrashHandler=<值>` / `Slate.EnableCrashHandler <值>` 或 INI 中配置,Slate will add states into the crash reporter.,ECVF_Default
Slate.EnableCursorQueries,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableCursorQueries=<值>` / `Slate.EnableCursorQueries <值>` 或 INI 中配置,,
Slate.EnableDesignerRetainedRendering,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableDesignerRetainedRendering=<值>` / `Slate.EnableDesignerRetainedRendering <值>` 或 INI 中配置,Controls if retainer renders in designer; 0 - Never; 1 - Per Widget Properties,
Slate.EnableDrawEvents,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableDrawEvents=<值>` / `Slate.EnableDrawEvents <值>` 或 INI 中配置,.,ECVF_Default
Slate.EnableFastWidgetPath,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableFastWidgetPath=<值>` / `Slate.EnableFastWidgetPath <值>` 或 INI 中配置,Whether or not we enable fast widget pathing.  This mode relies on parent pointers to work correctly.,
Slate.EnableFocusOnPick,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableFocusOnPick=<值>` / `Slate.EnableFocusOnPick <值>` 或 INI 中配置,"If true, Widget Reflector window will be automatically focused when a pick is made.",
Slate.EnableFontAntiAliasing,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableFontAntiAliasing=<值>` / `Slate.EnableFontAntiAliasing <值>` 或 INI 中配置,"Enable or disable anti-aliasing for font rendering (0 = off, 1 = on). Enabled by default.",
Slate.EnableGamepadEditorNavigation,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableGamepadEditorNavigation=<值>` / `Slate.EnableGamepadEditorNavigation <值>` 或 INI 中配置,True implies we allow gamepad navigation outside of the game viewport.,
Slate.EnableGlobalInvalidation,CVar,string,,Slate,RHI/底层渲染接口,All,true,false,false,false,false,,`Slate.EnableGlobalInvalidation=<值>` / `Slate.EnableGlobalInvalidation <值>` 或 INI 中配置,,
Slate.EnableInvalidationPanels,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableInvalidationPanels=<值>` / `Slate.EnableInvalidationPanels <值>` 或 INI 中配置,Whether to attempt to cache any widgets through invalidation panels.,
Slate.EnableLayoutLocalization,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableLayoutLocalization=<值>` / `Slate.EnableLayoutLocalization <值>` 或 INI 中配置,"Controls if we enable or disable localized layout, which affects left to right or right to left detection for cultures.",ECVF_Default
Slate.EnableLegacyFontHinting,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableLegacyFontHinting=<值>` / `Slate.EnableLegacyFontHinting <值>` 或 INI 中配置,Enable the legacy font hinting? (0/1).,ECVF_Default
Slate.EnableRetainedRendering,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableRetainedRendering=<值>` / `Slate.EnableRetainedRendering <值>` 或 INI 中配置,Whether to attempt to render things in SRetainerWidgets to render targets first.,
Slate.EnableRetainedRenderingHittestRemap,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableRetainedRenderingHittestRemap=<值>` / `Slate.EnableRetainedRenderingHittestRemap <值>` 或 INI 中配置,"If enables, the rotation delta of the SRetainer widget will be applied to the hittest grid. Used to resolve an issue with layout and paint space deviations in retained widgets",
Slate.EnableSlateWidgetTracker,CVar,int32,0,Slate,通用,All,true,false,false,false,false,,`Slate.EnableSlateWidgetTracker=<值>` / `Slate.EnableSlateWidgetTracker <值>` 或 INI 中配置,Whether or not we enable the tracking of widgets via the Slate Widget Tracker.,ECVF_Default
Slate.EnableSyntheticCursorMoves,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableSyntheticCursorMoves=<值>` / `Slate.EnableSyntheticCursorMoves <值>` 或 INI 中配置,,
Slate.EnableTooltipForceFieldDraw,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableTooltipForceFieldDraw=<值>` / `Slate.EnableTooltipForceFieldDraw <值>` 或 INI 中配置,"If turned on, the rectangles of effective tooltip force fields will be visualized.",
Slate.EnableTooltips,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.EnableTooltips=<值>` / `Slate.EnableTooltips <值>` 或 INI 中配置,Whether to allow tooltips to spawn at all.,
Slate.EnsureAllVisibleWidgetsPaint,CVar,string,,Slate,渲染调试/可视化,All,true,false,false,false,false,,`Slate.EnsureAllVisibleWidgetsPaint=<值>` / `Slate.EnsureAllVisibleWidgetsPaint <值>` 或 INI 中配置,"Ensures that if a child widget is visible before OnPaint, that it was painted this frame after OnPaint, if still marked as visible.  Only works if we're on the FastPaintPath.",ECVF_Default
Slate.EnsureOutgoingLayerId,CVar,string,,Slate,RHI/底层渲染接口,All,true,false,false,false,false,,`Slate.EnsureOutgoingLayerId=<值>` / `Slate.EnsureOutgoingLayerId <值>` 或 INI 中配置,Ensures that child widget returns the correct layer id with OnPaint.,ECVF_Default
Slate.FlushFontCache,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.FlushFontCache=<值>` / `Slate.FlushFontCache <值>` 或 INI 中配置,Flush the font cache.,
Slate.Font.AsyncLazyLoad,CVar,string,,Slate,渲染管线,All,true,false,false,false,false,,`Slate.Font.AsyncLazyLoad=<值>` / `Slate.Font.AsyncLazyLoad <值>` 或 INI 中配置,"Causes unloaded font faces that are lazily loaded, to be loaded asynchronously, until then the font won't measure correctly.  Once complete the UI will invalidate. Note that async font loading is disallowed in Editor/PIE, standalone and cooked builds are fine.",
Slate.Font.DetectAsyncLoadingFontFaces,CVar,string,,Slate,渲染管线,All,true,false,false,false,false,,`Slate.Font.DetectAsyncLoadingFontFaces=<值>` / `Slate.Font.DetectAsyncLoadingFontFaces <值>` 或 INI 中配置,"If set to true, text widgets will be able to detect if any of its font faces are loading asynchornously and respond accordingly.. This does nothing if Slate.Font.AsyncLazyLoad is set to false.",
Slate.Font.NormalizeCachedFontRanges,CVar,string,,Slate,材质,All,true,false,false,false,false,,`Slate.Font.NormalizeCachedFontRanges=<值>` / `Slate.Font.NormalizeCachedFontRanges <值>` 或 INI 中配置,"Normalize the font ranges for subtypefaces in composite fonts when building out the cached font ranges. Given a list of font ranges F, normalization infolves removing all intersecting font ranges in F but ensuring that the union of all the font ranges are still the same.",
Slate.ForceBackgroundBlurLowQualityOverride,CVar,string,,Slate,后处理,All,true,false,false,false,true,,`Slate.ForceBackgroundBlurLowQualityOverride=<值>` / `Slate.ForceBackgroundBlurLowQualityOverride <值>` 或 INI 中配置,Whether or not to force a slate brush to be used instead of actually blurring the background,ECVF_Scalability
Slate.GameLayer.AllCanvasesVisible,CVar,bool,true,Slate,渲染调试/可视化,All,true,false,false,false,false,,`Slate.GameLayer.AllCanvasesVisible=<值>` / `Slate.GameLayer.AllCanvasesVisible <值>` 或 INI 中配置,"Show/Hide the viewport slot, player canvas, and debug canvas.",ECVF_Cheat
Slate.GameLayer.DebugCanvasVisible,CVar,string,,Slate,渲染调试/可视化,All,true,false,false,false,false,,`Slate.GameLayer.DebugCanvasVisible=<值>` / `Slate.GameLayer.DebugCanvasVisible <值>` 或 INI 中配置,Show/Hide the debug canvas.,ECVF_Cheat
Slate.GameLayer.PlayerCanvasVisible,CVar,string,,Slate,渲染调试/可视化,All,true,false,false,false,false,,`Slate.GameLayer.PlayerCanvasVisible=<值>` / `Slate.GameLayer.PlayerCanvasVisible <值>` 或 INI 中配置,Show/Hide the player canvas.,ECVF_Cheat
Slate.GameLayer.ViewportSlotVisible,CVar,string,,Slate,光线追踪,All,true,false,false,false,false,,`Slate.GameLayer.ViewportSlotVisible=<值>` / `Slate.GameLayer.ViewportSlotVisible <值>` 或 INI 中配置,Show/Hide the slot on viewport,ECVF_Cheat
Slate.GlobalGamepadScrollMultiplier,CVar,float,1.0f,Slate,RHI/底层渲染接口,All,true,false,false,false,false,,`Slate.GlobalGamepadScrollMultiplier=<值>` / `Slate.GlobalGamepadScrollMultiplier <值>` 或 INI 中配置,How much to multiply scroll amount when using gamepad.,
Slate.GlobalScrollAmount,CVar,float,32.0f,Slate,RHI/底层渲染接口,All,true,false,false,false,false,,`Slate.GlobalScrollAmount=<值>` / `Slate.GlobalScrollAmount <值>` 或 INI 中配置,How much to scroll for each click of the mouse wheel (in Slate Screen Units).,
Slate.GrowFontAtlasFrameWindow,CVar,string,,Slate,渲染管线,All,true,false,false,false,false,,`Slate.GrowFontAtlasFrameWindow=<值>` / `Slate.GrowFontAtlasFrameWindow <值>` 或 INI 中配置,The number of frames within the font atlas will resize rather than flush.,
Slate.GrowFontNonAtlasFrameWindow,CVar,string,,Slate,渲染管线,All,true,false,false,false,false,,`Slate.GrowFontNonAtlasFrameWindow=<值>` / `Slate.GrowFontNonAtlasFrameWindow <值>` 或 INI 中配置,The number of frames within the large font glyph pool will resize rather than flush.,
Slate.GrowSVGAtlasFrameWindow,CVar,string,,Slate,渲染管线,All,true,false,false,false,false,,`Slate.GrowSVGAtlasFrameWindow=<值>` / `Slate.GrowSVGAtlasFrameWindow <值>` 或 INI 中配置,The number of frames within the atlas will resize rather than flush.,
Slate.GrowSVGNonAtlasFrameWindow,CVar,string,,Slate,渲染管线,All,true,false,false,false,false,,`Slate.GrowSVGNonAtlasFrameWindow=<值>` / `Slate.GrowSVGNonAtlasFrameWindow <值>` 或 INI 中配置,The number of frames within the large pool will resize rather than flush.,
Slate.HitTestGridDebugging,CVar,string,,Slate,GI,All,true,false,false,false,false,,`Slate.HitTestGridDebugging=<值>` / `Slate.HitTestGridDebugging <值>` 或 INI 中配置,Whether to show a visualization of everything in the hit teest grid,
Slate.InertialScroll.FrictionCoefficient,CVar,string,,Slate,光线追踪,All,true,false,false,false,false,,`Slate.InertialScroll.FrictionCoefficient=<值>` / `Slate.InertialScroll.FrictionCoefficient <值>` 或 INI 中配置,This is the percentage of velocity loss per second.,ECVF_Default
Slate.InertialScroll.StaticVelocityDrag,CVar,string,,Slate,光线追踪,All,true,false,false,false,false,,`Slate.InertialScroll.StaticVelocityDrag=<值>` / `Slate.InertialScroll.StaticVelocityDrag <值>` 或 INI 中配置,This is a constant amount of velocity lost per second.,ECVF_Default
Slate.InertialScrolling.MaxNumberOfDeltaTimes,CVar,string,,Slate,光线追踪,All,true,false,false,false,false,,`Slate.InertialScrolling.MaxNumberOfDeltaTimes=<值>` / `Slate.InertialScrolling.MaxNumberOfDeltaTimes <值>` 或 INI 中配置,The number of DeltaTimes used to calculate the smooth DeltaTime used for animated scrolling.,ECVF_Default
Slate.InertialScrolling.RatioOfOutliers,CVar,string,,Slate,光线追踪,All,true,false,false,false,false,,`Slate.InertialScrolling.RatioOfOutliers=<值>` / `Slate.InertialScrolling.RatioOfOutliers <值>` 或 INI 中配置,The ratio of outliers to remove from DeltaTimeQueue for the smooth DeltaTime calculation.,ECVF_Default
Slate.Input.MotionFiresUserInteractionEvents,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.Input.MotionFiresUserInteractionEvents=<值>` / `Slate.Input.MotionFiresUserInteractionEvents <值>` 或 INI 中配置,"If this is false, LastUserInteractionTimeUpdateEvent events won't be fired based on motion input, and LastInteractionTime won't be updated\n",
Slate.Input.PointerUpFiresPointerMoveForDragDrop,CVar,string,,Slate,渲染管线,All,true,false,false,false,false,,`Slate.Input.PointerUpFiresPointerMoveForDragDrop=<值>` / `Slate.Input.PointerUpFiresPointerMoveForDragDrop <值>` 或 INI 中配置,"When true, a synthetic pointer move event is fired from pointer up to ensure drag events are called if necessary on any widgets before OnDrop.",
Slate.InvalidationDebugging,CVar,bool,false,Slate,GI,All,true,false,false,false,false,,`Slate.InvalidationDebugging=<值>` / `Slate.InvalidationDebugging <值>` 或 INI 中配置,Deprecated - Use SlateDebugger.Invalidate.Enable,
Slate.InvalidationList.EnableReindexLayerId,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.InvalidationList.EnableReindexLayerId=<值>` / `Slate.InvalidationList.EnableReindexLayerId <值>` 或 INI 中配置,"With invalidation system, when a painted widget returns a bigger LayerId that it used to, re-index the other widgets.",
Slate.InvalidationList.MaxArrayElements,CVar,string,,Slate,光线追踪,All,true,false,false,false,false,,`Slate.InvalidationList.MaxArrayElements=<值>` / `Slate.InvalidationList.MaxArrayElements <值>` 或 INI 中配置,"With the invalidation system, the preferred size of the elements array.",
Slate.InvalidationList.NumberElementLeftBeforeSplitting,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.InvalidationList.NumberElementLeftBeforeSplitting=<值>` / `Slate.InvalidationList.NumberElementLeftBeforeSplitting <值>` 或 INI 中配置,"With the invalidation system, when splitting, only split the array when the number of element left is under X.",
Slate.InvalidationRoot.DumpPostInvalidationList,CVar,string,,Slate,后处理,All,true,false,false,false,false,,`Slate.InvalidationRoot.DumpPostInvalidationList=<值>` / `Slate.InvalidationRoot.DumpPostInvalidationList <值>` 或 INI 中配置,"Each frame, log the widgets that are processed in the post update phase.",
Slate.InvalidationRoot.DumpPreInvalidationList,CVar,string,,Slate,渲染调试/可视化,All,true,false,false,false,false,,`Slate.InvalidationRoot.DumpPreInvalidationList=<值>` / `Slate.InvalidationRoot.DumpPreInvalidationList <值>` 或 INI 中配置,"Each frame, log the widgets that are processed in the pre update phase.",
Slate.InvalidationRoot.DumpPrepassInvalidationList,CVar,string,,Slate,后处理,All,true,false,false,false,false,,`Slate.InvalidationRoot.DumpPrepassInvalidationList=<值>` / `Slate.InvalidationRoot.DumpPrepassInvalidationList <值>` 或 INI 中配置,"Each frame, log the widgets that are processed in the prepass update phase.",
Slate.InvalidationRoot.DumpUpdateList,CVar,string,,Slate,渲染调试/可视化,All,true,false,false,false,false,,`Slate.InvalidationRoot.DumpUpdateList=<值>` / `Slate.InvalidationRoot.DumpUpdateList <值>` 或 INI 中配置,"Each frame, log the widgets that will be updated.",
Slate.InvalidationRoot.DumpUpdateListOnce,CVar,string,,Slate,渲染调试/可视化,All,true,false,false,false,false,,`Slate.InvalidationRoot.DumpUpdateListOnce=<值>` / `Slate.InvalidationRoot.DumpUpdateListOnce <值>` 或 INI 中配置,Log the widgets that will be updated this frame.,
Slate.InvalidationRoot.VerifyCachedElementDataList,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.InvalidationRoot.VerifyCachedElementDataList=<值>` / `Slate.InvalidationRoot.VerifyCachedElementDataList <值>` 或 INI 中配置,Verify that the widgets cached are valid.,
Slate.InvalidationRoot.VerifyHittestGrid,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.InvalidationRoot.VerifyHittestGrid=<值>` / `Slate.InvalidationRoot.VerifyHittestGrid <值>` 或 INI 中配置,"Every tick, verify the hittest grid.",
Slate.InvalidationRoot.VerifySlateAttribute,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.InvalidationRoot.VerifySlateAttribute=<值>` / `Slate.InvalidationRoot.VerifySlateAttribute <值>` 或 INI 中配置,"Every tick, verify that the widgets that have registered attribute are correctly updated once and the list contains all the widgets.",
Slate.InvalidationRoot.VerifyValidWidgets,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.InvalidationRoot.VerifyValidWidgets=<值>` / `Slate.InvalidationRoot.VerifyValidWidgets <值>` 或 INI 中配置,"Every tick, verify that every WidgetProxy has a valid SWidget.",
Slate.InvalidationRoot.VerifyWidgetHeapContains,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.InvalidationRoot.VerifyWidgetHeapContains=<值>` / `Slate.InvalidationRoot.VerifyWidgetHeapContains <值>` 或 INI 中配置,Verify that the widget is not already in the list before adding it.,
Slate.InvalidationRoot.VerifyWidgetList,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.InvalidationRoot.VerifyWidgetList=<值>` / `Slate.InvalidationRoot.VerifyWidgetList <值>` 或 INI 中配置,"Every tick, verify that the updated list does match a newly created list.",
Slate.InvalidationRoot.VerifyWidgetsAreUpdatedOnce,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.InvalidationRoot.VerifyWidgetsAreUpdatedOnce=<值>` / `Slate.InvalidationRoot.VerifyWidgetsAreUpdatedOnce <值>` 或 INI 中配置,Verify that the widgets are painted only once per tick.,
Slate.InvalidationRoot.VerifyWidgetsIndex,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.InvalidationRoot.VerifyWidgetsIndex=<值>` / `Slate.InvalidationRoot.VerifyWidgetsIndex <值>` 或 INI 中配置,"Every tick, verify that every widgets has the correct corresponding index.",
Slate.InvalidationRoot.VerifyWidgetUpdateList,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.InvalidationRoot.VerifyWidgetUpdateList=<值>` / `Slate.InvalidationRoot.VerifyWidgetUpdateList <值>` 或 INI 中配置,"Every tick, verify that pre and post update list contains the correct information and they are sorted.",
Slate.InvalidationRoot.VerifyWidgetVisibility,CVar,string,,Slate,渲染调试/可视化,All,true,false,false,false,false,,`Slate.InvalidationRoot.VerifyWidgetVisibility=<值>` / `Slate.InvalidationRoot.VerifyWidgetVisibility <值>` 或 INI 中配置,"Every tick, verify that the cached visibility of the widgets is properly set.",
Slate.InvalidationRoot.VerifyWidgetVolatile,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.InvalidationRoot.VerifyWidgetVolatile=<值>` / `Slate.InvalidationRoot.VerifyWidgetVolatile <值>` 或 INI 中配置,"Every tick, verify that volatile widgets are mark properly and are in the correct list.",
Slate.LogPaintedText,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.LogPaintedText=<值>` / `Slate.LogPaintedText <值>` 或 INI 中配置,"If true, all text that is visible to the user will be logged when it is painted. This will log the full text to be painted, not the truncated or clipped version based on UI constraints.",
slate.MaterialShaderMode,CVar,int32,0,slate,材质,All,false,true,false,false,false,,`slate.MaterialShaderMode=<值>` / `slate.MaterialShaderMode <值>` 或 INI 中配置,Whether to compile fully specialized slate material shaders or use dynamic branches. Changing this variable affects which shaders are compiled during a cook and are available at runtime.,ECVF_ReadOnly
Slate.MaxFontAtlasPagesBeforeFlush,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.MaxFontAtlasPagesBeforeFlush=<值>` / `Slate.MaxFontAtlasPagesBeforeFlush <值>` 或 INI 中配置,The number of font atlas textures created and used before we flush the font cache if a texture atlas is full,
Slate.MaxFontNonAtlasTexturesBeforeFlush,CVar,string,,Slate,材质,All,true,false,false,false,false,,`Slate.MaxFontNonAtlasTexturesBeforeFlush=<值>` / `Slate.MaxFontNonAtlasTexturesBeforeFlush <值>` 或 INI 中配置,The number of large glyph font textures initially.,
Slate.MaxSVGAtlasPagesBeforeFlush,CVar,string,,Slate,通用,All,true,false,false,false,false,,`Slate.MaxSVGAtlasPagesBeforeFlush=<值>` / `Slate.MaxSVGAtlasPagesBeforeFlush <值>` 或 INI 中配置,The number of atlas textures created and used before we flush the cache if a texture atlas is full,
Slate.MaxSVGNonAtlasTexturesBeforeFlush,CVar,string,,Slate,材质,All,true,false,false,false,false,,`Slate.MaxSVGNonAtlasTexturesBeforeFlush=<值>` / `Slate.MaxSVGNonAtlasTexturesBeforeFlush <值>` 或 INI 中配置,The number of large textures initially.,
