command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
fx.AllowFastPathFunctionLibrary,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.AllowFastPathFunctionLibrary=<值>` / `fx.AllowFastPathFunctionLibrary <值>` 或 INI 中配置,If > 0 Allow the graph to insert custom fastpath operations into the graph.\n,ECVF_Default
fx.Budget.AdjustedUsageDecayRate,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Budget.AdjustedUsageDecayRate=<值>` / `fx.Budget.AdjustedUsageDecayRate <值>` 或 INI 中配置,Rate at which the FX budget adjusted usage value is allowed to decay. This helps prevent FX flipping off/on if the usage oscilates over the cull threshold as the FX are culled/enabled.,ECVF_Default
fx.Budget.AdjustedUsageMax,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Budget.AdjustedUsageMax=<值>` / `fx.Budget.AdjustedUsageMax <值>` 或 INI 中配置,Max value for FX Budget adjusted usage. Prevents one very long frame from keeping the usage above 1.0 for long periods under budget.,ECVF_Default
fx.Budget.Enabled,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Budget.Enabled=<值>` / `fx.Budget.Enabled <值>` 或 INI 中配置,Controls whether we track global FX budgets.,ECVF_Default
fx.Budget.EnabledInEditor,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Budget.EnabledInEditor=<值>` / `fx.Budget.EnabledInEditor <值>` 或 INI 中配置,Controls whether we track global FX budgets in editor builds.,ECVF_Default
fx.Budget.GameThread,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Budget.GameThread=<值>` / `fx.Budget.GameThread <值>` 或 INI 中配置,"Budget (in ms) for all combined FX work that runs only on the gamethread. As this budget is approached or exceeded, various FX systems will attempt to scale down more and mroe agressively to remain in budget.",ECVF_Default
fx.Budget.GameThreadConcurrent,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Budget.GameThreadConcurrent=<值>` / `fx.Budget.GameThreadConcurrent <值>` 或 INI 中配置,"Budget (in ms) for all combined FX work that runs on the gamethread or on a concurrent task spawned from the game thread. As this budget is approached or exceeded, various FX systems will attempt to scale down more and mroe agressively to remain in budget.",ECVF_Default
fx.Cascade.BeamRenderingEnabled,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Cascade.BeamRenderingEnabled=<值>` / `fx.Cascade.BeamRenderingEnabled <值>` 或 INI 中配置,Controls if beam rendering is enabled for Cascade,ECVF_Default
fx.Cascade.GpuSpriteDynamicAllocations,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Cascade.GpuSpriteDynamicAllocations=<值>` / `fx.Cascade.GpuSpriteDynamicAllocations <值>` 或 INI 中配置,Controls if gpu sprite are allocated dynamically,ECVF_Default
fx.Cascade.GpuSpriteRenderingEnabled,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Cascade.GpuSpriteRenderingEnabled=<值>` / `fx.Cascade.GpuSpriteRenderingEnabled <值>` 或 INI 中配置,Controls if gpu sprite rendering is enabled for Cascade,ECVF_Default
fx.Cascade.SetTemplateDenyList,CVar,string,,fx,通用,All,true,false,false,false,true,,`fx.Cascade.SetTemplateDenyList=<值>` / `fx.Cascade.SetTemplateDenyList <值>` 或 INI 中配置,"Set the template deny List to use. (i.e. P_SystemA,P_SystemB)",ECVF_Scalability | ECVF_Default
fx.Cascade.SkipZeroDeltaTime,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Cascade.SkipZeroDeltaTime=<值>` / `fx.Cascade.SkipZeroDeltaTime <值>` 或 INI 中配置,When enabled a delta tick time of nearly 0.0 will cause us to skip the component update.\n,ECVF_Default
fx.Cascade.SpriteRenderingEnabled,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Cascade.SpriteRenderingEnabled=<值>` / `fx.Cascade.SpriteRenderingEnabled <值>` 或 INI 中配置,Controls if sprite rendering is enabled for Cascade,ECVF_Default
fx.Cascade.TrailRenderingEnabled,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Cascade.TrailRenderingEnabled=<值>` / `fx.Cascade.TrailRenderingEnabled <值>` 或 INI 中配置,Controls if trail rendering is enabled for Cascade,ECVF_Default
fx.DeferrPSCDeactivation,CVar,string,,fx,通用,All,true,false,false,false,true,,`fx.DeferrPSCDeactivation=<值>` / `fx.DeferrPSCDeactivation <值>` 或 INI 中配置,"If > 0, all deactivations on Particle System Components is deferred until next tick.",ECVF_Scalability
fx.EnableNiagaraCRHandler,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.EnableNiagaraCRHandler=<值>` / `fx.EnableNiagaraCRHandler <值>` 或 INI 中配置,If > 0 Niagara will push some state into the crash reporter. This is not free so should not be used unless actively tracking a crash in the wild. Even then it should only be enabled on the platforms needed etc. \n,ECVF_Default
fx.EnableNiagaraLightRendering,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.EnableNiagaraLightRendering=<值>` / `fx.EnableNiagaraLightRendering <值>` 或 INI 中配置,If false Niagara Light Renderers are disabled.,ECVF_Default
fx.EnableNiagaraRibbonRendering,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.EnableNiagaraRibbonRendering=<值>` / `fx.EnableNiagaraRibbonRendering <值>` 或 INI 中配置,If false Niagara Ribbon Renderers are disabled.,ECVF_Default
fx.EnableNiagaraRuntimeCycleCounts,CVar,string,,fx,通用,All,false,true,false,false,false,,`fx.EnableNiagaraRuntimeCycleCounts=<值>` / `fx.EnableNiagaraRuntimeCycleCounts <值>` 或 INI 中配置,Toggle for runtime cylce counts tracking Niagara's frame time. \n,ECVF_ReadOnly
fx.EnableNiagaraSpriteRendering,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.EnableNiagaraSpriteRendering=<值>` / `fx.EnableNiagaraSpriteRendering <值>` 或 INI 中配置,If false Niagara Sprite Renderers are disabled.,ECVF_Default
fx.ExecVMScripts,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.ExecVMScripts=<值>` / `fx.ExecVMScripts <值>` 或 INI 中配置,"If > 0 VM scripts will be executed, otherwise they won't, useful for looking at the bytecode for a crashing compiled script. \n",ECVF_Default
fx.ForceCompileOnLoad,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.ForceCompileOnLoad=<值>` / `fx.ForceCompileOnLoad <值>` 或 INI 中配置,If > 0 emitters will be forced to compile on load. \n,ECVF_Default
fx.ForceExecVMPath,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.ForceExecVMPath=<值>` / `fx.ForceExecVMPath <值>` 或 INI 中配置,"If < 0, the legacy VM path will be used, if > 0 the experimental version will be used, and the default if 0. \n",ECVF_Default
fx.ForceFailIfPreviouslyNotSetOnMerge,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.ForceFailIfPreviouslyNotSetOnMerge=<值>` / `fx.ForceFailIfPreviouslyNotSetOnMerge <值>` 或 INI 中配置,,ECVF_Default
fx.ForceMergeOnLoad,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.ForceMergeOnLoad=<值>` / `fx.ForceMergeOnLoad <值>` 或 INI 中配置,If > 0 emitters will be forced to merge on load. \n,ECVF_Default
fx.ForceNiagaraCompileToFail,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.ForceNiagaraCompileToFail=<值>` / `fx.ForceNiagaraCompileToFail <值>` 或 INI 中配置,"If > 0 emitters will go through the motions of a compile, but will never set valid bytecode. \n",ECVF_Default
fx.ForceNiagaraSpawnAttachedSolo,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.ForceNiagaraSpawnAttachedSolo=<值>` / `fx.ForceNiagaraSpawnAttachedSolo <值>` 或 INI 中配置,If > 0 Niagara systems which are spawned attached will be force to spawn in solo mode for debugging.\n,ECVF_Default
fx.ForceSafeScriptAttributeTrim,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.ForceSafeScriptAttributeTrim=<值>` / `fx.ForceSafeScriptAttributeTrim <值>` 或 INI 中配置,If > 0 attribute trimming will use a less aggressive algorithm for removing script attributes. \n,ECVF_Default
fx.InvalidateCachedScripts,Command,string,,fx,通用,All,true,false,false,false,false,,`fx.InvalidateCachedScripts`（可带参数，具体见帮助说明）,Invalidate Niagara script cache by making a unique change to NiagaraShaderVersion.ush which is included in common.usf.,
fx.InvalidateNiagaraPerfBaselines,Command,string,,fx,通用,All,true,false,false,false,false,,`fx.InvalidateNiagaraPerfBaselines`（可带参数，具体见帮助说明）,Invalidates all Niagara performance baseline data.,
fx.LoadAllNiagaraSystemsInFolder,Command,string,,fx,通用,All,true,false,false,false,false,,`fx.LoadAllNiagaraSystemsInFolder`（可带参数，具体见帮助说明）,Loads all niagara systems in the supplied directory and sub-directories.,
fx.LogCompileIdGeneration,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.LogCompileIdGeneration=<值>` / `fx.LogCompileIdGeneration <值>` 或 INI 中配置,"If > 0 all compile id generation will be logged. If 2 or greater, log detailed info. \n",ECVF_Default
fx.LogNiagaraSystemChanges,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.LogNiagaraSystemChanges=<值>` / `fx.LogNiagaraSystemChanges <值>` 或 INI 中配置,If > 0 Niagara Systems will be written to a text format when opened and closed in the editor. \n,ECVF_Default
fx.LWCTileRecache,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.LWCTileRecache=<值>` / `fx.LWCTileRecache <值>` 或 INI 中配置,When we cross this number of LWC tiles from where we started the FX we need to recache the LWC tile to avoid artifacts.\n,ECVF_Default
fx.MaxNiagaraNeighborGridCells,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.MaxNiagaraNeighborGridCells=<值>` / `fx.MaxNiagaraNeighborGridCells <值>` 或 INI 中配置,The max number of supported grid cells in Niagara. Overflowing this threshold will cause the sim to warn and fail. \n,ECVF_Default
fx.MaxNiagaraNeighborQueryCells,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.MaxNiagaraNeighborQueryCells=<值>` / `fx.MaxNiagaraNeighborQueryCells <值>` 或 INI 中配置,The max number of supported grid cells for NeighborQuery. Overflowing this threshold will cause the sim to warn and fail.\n,ECVF_Default
fx.Niagara.AllowCullProxies,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.AllowCullProxies=<值>` / `fx.Niagara.AllowCullProxies <值>` 或 INI 中配置,Toggles whether Niagara will use Cull Proxy systems in place of systems culled by scalability.,ECVF_Default
fx.Niagara.AllowDeferredReset,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.AllowDeferredReset=<值>` / `fx.Niagara.AllowDeferredReset <值>` 或 INI 中配置,"If we are running async work when a reset is requested we will instead queue for the finalize to perform, this avoid stalling the GameThread.",ECVF_Default
fx.Niagara.AllowPrimedPools,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.AllowPrimedPools=<值>` / `fx.Niagara.AllowPrimedPools <值>` 或 INI 中配置,Allow Niagara pools to be primed.,ECVF_Default
fx.Niagara.BaselineGenerationDelay,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.BaselineGenerationDelay=<值>` / `fx.Niagara.BaselineGenerationDelay <值>` 或 INI 中配置,Time we delay before match start for generating niagara perfoamnce baselines in a cooked game. \n,ECVF_Default
fx.Niagara.Batcher.TickFlush.MaxPendingTicks,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.Batcher.TickFlush.MaxPendingTicks=<值>` / `fx.Niagara.Batcher.TickFlush.MaxPendingTicks <值>` 或 INI 中配置,The maximum number of unprocess ticks before we process them.\n,ECVF_Default
fx.Niagara.Batcher.TickFlush.Mode,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.Batcher.TickFlush.Mode=<值>` / `fx.Niagara.Batcher.TickFlush.Mode <值>` 或 INI 中配置,What to do when we go over our max queued frames.\n,ECVF_Default
fx.Niagara.Collision.CPUEnabled,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.Collision.CPUEnabled=<值>` / `fx.Niagara.Collision.CPUEnabled <值>` 或 INI 中配置,Controls if CPU collisions are enabled or not.,ECVF_Default
fx.Niagara.Compilation.ForceOneThread,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.Compilation.ForceOneThread=<值>` / `fx.Niagara.Compilation.ForceOneThread <值>` 或 INI 中配置,Forces the compile tasks to run inline on one thread.,ECVF_Default
fx.Niagara.Compilation.MaxActiveTaskCount,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.Compilation.MaxActiveTaskCount=<值>` / `fx.Niagara.Compilation.MaxActiveTaskCount <值>` 或 INI 中配置,The maximum number of active Niagara system compilations that can be going concurrantly.,ECVF_Default
fx.Niagara.Compilation.StalledTaskWarningTime,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.Compilation.StalledTaskWarningTime=<值>` / `fx.Niagara.Compilation.StalledTaskWarningTime <值>` 或 INI 中配置,The length of time a task is being processed before warnings are generated.,ECVF_Default
fx.Niagara.CompileDDCWaitTimeout,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.CompileDDCWaitTimeout=<值>` / `fx.Niagara.CompileDDCWaitTimeout <值>` 或 INI 中配置,"During script compilation, how long do we wait for the ddc to answer in seconds before starting shader compilation?",ECVF_Default
fx.Niagara.CompileHashAllDataInterfaces,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.CompileHashAllDataInterfaces=<值>` / `fx.Niagara.CompileHashAllDataInterfaces <值>` 或 INI 中配置,Forces Niagara to include all data interfaces as part of compile hash generation.\n,ECVF_Default
fx.Niagara.CompileValidateMode,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.CompileValidateMode=<值>` / `fx.Niagara.CompileValidateMode <值>` 或 INI 中配置,Controls how the validate compile mode will report differences it encounters when comparing default/async compiles,ECVF_Default
fx.Niagara.ComponentRenderComponentCountWarning,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.ComponentRenderComponentCountWarning=<值>` / `fx.Niagara.ComponentRenderComponentCountWarning <值>` 或 INI 中配置,The max number of allowed components before a ui warning is shown in the component renderer.,ECVF_Default
fx.Niagara.ComponentRenderPoolInactiveTimeLimit,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.ComponentRenderPoolInactiveTimeLimit=<值>` / `fx.Niagara.ComponentRenderPoolInactiveTimeLimit <值>` 或 INI 中配置,The time in seconds an inactive component can linger in the pool before being destroyed.,ECVF_Default
fx.Niagara.ComponentWarnAsleepCullReaction,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.ComponentWarnAsleepCullReaction=<值>` / `fx.Niagara.ComponentWarnAsleepCullReaction <值>` 或 INI 中配置,When enabled we will warn if a NiagaraComponent completes naturally but has Asleep mode set for cullreaction.,ECVF_Default
fx.Niagara.CSVSplitTime,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.CSVSplitTime=<值>` / `fx.Niagara.CSVSplitTime <值>` 或 INI 中配置,Length of Niagara's split time events passed to the CSV profiler. There are used to give check more confined stat averages.,ECVF_Default
fx.Niagara.DataChannels.AllowLazyHandlerInit,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.DataChannels.AllowLazyHandlerInit=<值>` / `fx.Niagara.DataChannels.AllowLazyHandlerInit <值>` 或 INI 中配置,True if we allow lazy initialization of NDC handlers.,ECVF_Default
fx.Niagara.DataChannels.AutoUploadGPUSpawnData,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.DataChannels.AutoUploadGPUSpawnData=<值>` / `fx.Niagara.DataChannels.AutoUploadGPUSpawnData <值>` 或 INI 中配置,When true we will automatically upload any CPU NDC data to the GPU if it has been used to spawn GPU particles.,ECVF_Default
fx.Niagara.DataChannels.EnableAccumulatedWrites,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.DataChannels.EnableAccumulatedWrites=<值>` / `fx.Niagara.DataChannels.EnableAccumulatedWrites <值>` 或 INI 中配置,True if we attempt to accumulate writes into larger shared buffers.,ECVF_Default
fx.Niagara.DataChannels.Enabled,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.DataChannels.Enabled=<值>` / `fx.Niagara.DataChannels.Enabled <值>` 或 INI 中配置,"If true, Niagara Data Channels will be enabled. \n",ECVF_Default
fx.Niagara.DataChannels.ForceReadTickGroup,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.DataChannels.ForceReadTickGroup=<值>` / `fx.Niagara.DataChannels.ForceReadTickGroup <值>` 或 INI 中配置,When >= 0 this will force Niagara systems with NDC read DIs to tick in the given Tick Group.,ECVF_Default
fx.Niagara.DataChannels.LogWritesToOutputLog,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.DataChannels.LogWritesToOutputLog=<值>` / `fx.Niagara.DataChannels.LogWritesToOutputLog <值>` 或 INI 中配置,"0=Disabled, 1=Log write summary, 2=Also write data; If >0, the NDC debugger will print all data channel writes to the output log.",ECVF_Default
fx.Niagara.DataChannels.NDCMapBase.FreeUnusedTime,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.DataChannels.NDCMapBase.FreeUnusedTime=<值>` / `fx.Niagara.DataChannels.NDCMapBase.FreeUnusedTime <值>` 或 INI 中配置,Time in seconds we keep unused entries in the pool.,ECVF_Default
fx.Niagara.DataChannels.NDCMapBase.InitialSize,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.DataChannels.NDCMapBase.InitialSize=<值>` / `fx.Niagara.DataChannels.NDCMapBase.InitialSize <值>` 或 INI 中配置,The initial size of the entry pool for NDC Map types.,ECVF_Default
fx.Niagara.DataChannels.WarnOnLateWrites,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.DataChannels.WarnOnLateWrites=<值>` / `fx.Niagara.DataChannels.WarnOnLateWrites <值>` 或 INI 中配置,"If true, late writes to NDCs will generate warnings. Late meaning after their final allowed tick group.",ECVF_Default
fx.Niagara.DataChannels.WriteDIZeroCPUBuffersMode,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.DataChannels.WriteDIZeroCPUBuffersMode=<值>` / `fx.Niagara.DataChannels.WriteDIZeroCPUBuffersMode <值>` 或 INI 中配置,,ECVF_Default
fx.Niagara.DecalRenderer.Enabled,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.DecalRenderer.Enabled=<值>` / `fx.Niagara.DecalRenderer.Enabled <值>` 或 INI 中配置,"If == 0, Niagara Decal Renderers are disabled.",ECVF_Default
fx.Niagara.DeletePythonFilesOnError,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.DeletePythonFilesOnError=<值>` / `fx.Niagara.DeletePythonFilesOnError <值>` 或 INI 中配置,This determines whether we keep the intermediate python used by module/emitter versioning around when they were executed and resulted in an error.,ECVF_Default
fx.Niagara.DigestGraphCacheSize,CVar,string,,fx,通用,All,false,true,false,false,false,,`fx.Niagara.DigestGraphCacheSize=<值>` / `fx.Niagara.DigestGraphCacheSize <值>` 或 INI 中配置,Defines the size of the cache for digested Niagara graphs.,ECVF_ReadOnly
fx.Niagara.Emitter.MaxGPUBufferElements,CVar,string,,fx,通用,All,true,false,false,false,true,,`fx.Niagara.Emitter.MaxGPUBufferElements=<值>` / `fx.Niagara.Emitter.MaxGPUBufferElements <值>` 或 INI 中配置,"Maximum elements per GPU buffer, for example 4k elements would restrict a float buffer to be 16k maximum per buffer.\n",ECVF_Scalability
fx.Niagara.EmitterBounds.DynamicExpandMultiplier,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.EmitterBounds.DynamicExpandMultiplier=<值>` / `fx.Niagara.EmitterBounds.DynamicExpandMultiplier <值>` 或 INI 中配置,"Multiplier used on dynamic bounds gathering, i.e. 1 means no change, 1.1 means increase by 10%.\n",ECVF_Default
fx.Niagara.EmitterBounds.DynamicSnapValue,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.EmitterBounds.DynamicSnapValue=<值>` / `fx.Niagara.EmitterBounds.DynamicSnapValue <值>` 或 INI 中配置,The value used to snap (round up) dynamic bounds calculations to.,ECVF_Default
fx.Niagara.EmitterBounds.FixedExpandMultiplier,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.EmitterBounds.FixedExpandMultiplier=<值>` / `fx.Niagara.EmitterBounds.FixedExpandMultiplier <值>` 或 INI 中配置,"Multiplier used on fixed bounds gathering, i.e. 1 means no change, 1.1 means increase by 10%.",ECVF_Default
fx.Niagara.EnableCustomInlineDynamicInputFormats,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.EnableCustomInlineDynamicInputFormats=<值>` / `fx.Niagara.EnableCustomInlineDynamicInputFormats <值>` 或 INI 中配置,"If > 0 and experimental inline editors for dynamic input trees are enabled, custom formats which are defined on scripts will be applied.\n",ECVF_Default
fx.Niagara.EnableExperimentalInlineDynamicInputs,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.EnableExperimentalInlineDynamicInputs=<值>` / `fx.Niagara.EnableExperimentalInlineDynamicInputs <值>` 或 INI 中配置,If > 0 experimental inline editors for dynamic input trees will be available via right click menu in the stack.\n,ECVF_Default
fx.Niagara.EnableTraversalCache,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.EnableTraversalCache=<值>` / `fx.Niagara.EnableTraversalCache <值>` 或 INI 中配置,If > 0 the new traversal cache will be used to speed up utilities like GetStackFunctionInputs.\n,ECVF_Default
fx.Niagara.EventSpawnsUpdateAttributeInitialValues,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.EventSpawnsUpdateAttributeInitialValues=<值>` / `fx.Niagara.EventSpawnsUpdateAttributeInitialValues <值>` 或 INI 中配置,If > 0 Niagara Event Spawn Scripts will update the Initial.* values for particle attributes. \n,ECVF_Default
fx.Niagara.FailIfNotSetSeverity,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.FailIfNotSetSeverity=<值>` / `fx.Niagara.FailIfNotSetSeverity <值>` 或 INI 中配置,,ECVF_Default
fx.Niagara.FixDuplicateVariableGuids,Command,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.FixDuplicateVariableGuids`（可带参数，具体见帮助说明）,"Validates and fixes the script guids of a given script, if duplicates exist.",
fx.Niagara.ForceLastTickGroup,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.ForceLastTickGroup=<值>` / `fx.Niagara.ForceLastTickGroup <值>` 或 INI 中配置,"Force Niagara ticks to be in the last tick group, this mirrors old behavour and can be useful to test for async overlapping issues.",ECVF_Default
fx.Niagara.ForceWaitForCompilationOnActivate,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.ForceWaitForCompilationOnActivate=<值>` / `fx.Niagara.ForceWaitForCompilationOnActivate <值>` 或 INI 中配置,When a component is activated it will stall waiting for any pending shader compilation.,ECVF_Default
fx.Niagara.GeometryComponentRenderPoolInactiveTimeLimit,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.GeometryComponentRenderPoolInactiveTimeLimit=<值>` / `fx.Niagara.GeometryComponentRenderPoolInactiveTimeLimit <值>` 或 INI 中配置,The time in seconds an inactive component can linger in the pool before being destroyed.,ECVF_Default
fx.Niagara.GpuProfiling.Enabled,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.GpuProfiling.Enabled=<值>` / `fx.Niagara.GpuProfiling.Enabled <值>` 或 INI 中配置,Primary control to allow Niagara to use GPU profiling or not.\n,ECVF_Default
fx.Niagara.GpuScriptsCompiledBySystem,CVar,string,,fx,通用,All,true,false,false,false,false,,`fx.Niagara.GpuScriptsCompiledBySystem=<值>` / `fx.Niagara.GpuScriptsCompiledBySystem <值>` 或 INI 中配置,If true GPU shaders for Niagara scripts will be compiled along with the NiagaraSystem (when using AsyncTask compilation mode). \n,ECVF_Default
fx.Niagara.GraphDataCacheSize,CVar,string,,fx,通用,All,false,true,false,false,false,,`fx.Niagara.GraphDataCacheSize=<值>` / `fx.Niagara.GraphDataCacheSize <值>` 或 INI 中配置,Maximum number of elements to store within the GraphDataCache.,ECVF_ReadOnly
