command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
fx.GPUSort.MinBufferSize,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.GPUSort.MinBufferSize=<值>` / `fx.GPUSort.MinBufferSize <值>` 或 INI 中配置,"Minimum GPU sort buffer size, in particles (default=8192)",ECVF_Default
fx.GPUSort.StressTest,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.GPUSort.StressTest=<值>` / `fx.GPUSort.StressTest <值>` 或 INI 中配置,Force a stress test on the GPU sort by release persistent data every frame (default=0),ECVF_Cheat
fx.LastRenderTimeSafetyBias,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.LastRenderTimeSafetyBias=<值>` / `fx.LastRenderTimeSafetyBias <值>` 或 INI 中配置,The time to bias the LastRenderTime value to allow for the delay from it being written by the RT.,ECVF_Default
fx.MaxNiagaraCPUParticlesPerEmitter,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.MaxNiagaraCPUParticlesPerEmitter=<值>` / `fx.MaxNiagaraCPUParticlesPerEmitter <值>` 或 INI 中配置,The max number of supported CPU particles per emitter in Niagara. \n,ECVF_Default
fx.MaxNiagaraGPUParticlesSpawnPerFrame,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.MaxNiagaraGPUParticlesSpawnPerFrame=<值>` / `fx.MaxNiagaraGPUParticlesSpawnPerFrame <值>` 或 INI 中配置,The max number of GPU particles we expect to spawn in a single frame.\n,ECVF_Default
fx.Niagara.Analytics.ReportOnCook,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.Analytics.ReportOnCook=<值>` / `fx.Niagara.Analytics.ReportOnCook <值>` 或 INI 中配置,If true then basic system info will be gathered and reported as part of the editor analytics for every cooked system.,ECVF_Default
fx.Niagara.Array.PositionDebugRadius,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.Array.PositionDebugRadius=<值>` / `fx.Niagara.Array.PositionDebugRadius <值>` 或 INI 中配置,When using the Niagara Debugger the radius of position array debug display,ECVF_Default
fx.Niagara.AsyncGpuTrace.HWRayTrace.Inline,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.AsyncGpuTrace.HWRayTrace.Inline=<值>` / `fx.Niagara.AsyncGpuTrace.HWRayTrace.Inline <值>` 或 INI 中配置,If disabled AsyncGpuTrace will not be supported against the HW ray tracing scene.,ECVF_Default
fx.Niagara.AsyncGpuTrace.HWRayTraceEnabled,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.AsyncGpuTrace.HWRayTraceEnabled=<值>` / `fx.Niagara.AsyncGpuTrace.HWRayTraceEnabled <值>` 或 INI 中配置,If disabled AsyncGpuTrace will not be supported against the HW ray tracing scene.,ECVF_Default
fx.Niagara.Batcher.DumpSortedSimulations,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.Batcher.DumpSortedSimulations=<值>` / `fx.Niagara.Batcher.DumpSortedSimulations <值>` 或 INI 中配置,Will dump sorted simulations to the log for the provided number of frames.,ECVF_Default
fx.Niagara.DataChannels.DumpHandlerTick,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.DataChannels.DumpHandlerTick=<值>` / `fx.Niagara.DataChannels.DumpHandlerTick <值>` 或 INI 中配置,\n,ECVF_Default
fx.Niagara.GpuEmitterCheckFloat16Support,CVar,string,,fx,光线追踪,All,true,false,false,false,true,,`fx.Niagara.GpuEmitterCheckFloat16Support=<值>` / `fx.Niagara.GpuEmitterCheckFloat16Support <值>` 或 INI 中配置,"When enabled we check to see if the RHI has support for Float16 UAV read / write, if it doesn't GPU emitters that use Float16 are banned from running.",ECVF_Scalability | ECVF_Default
fx.Niagara.LeakDetector.ReportActiveLeaks,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.LeakDetector.ReportActiveLeaks=<值>` / `fx.Niagara.LeakDetector.ReportActiveLeaks <值>` 或 INI 中配置,How do we report active components leaks?,ECVF_Default
fx.Niagara.LeakDetector.ReportTotalLeaks,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.LeakDetector.ReportTotalLeaks=<值>` / `fx.Niagara.LeakDetector.ReportTotalLeaks <值>` 或 INI 中配置,How do we report total components leaks?,ECVF_Default
fx.Niagara.MarkPackageDirtyWhenNotSynchronized,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.MarkPackageDirtyWhenNotSynchronized=<值>` / `fx.Niagara.MarkPackageDirtyWhenNotSynchronized <值>` 或 INI 中配置,When running a commandlet will mark the package dirty if the system or emitter scripts are not synchronized.,ECVF_Default
fx.Niagara.MeshRenderer.CalcMeshUsedParticleCount,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.MeshRenderer.CalcMeshUsedParticleCount=<值>` / `fx.Niagara.MeshRenderer.CalcMeshUsedParticleCount <值>` 或 INI 中配置,Optimization which will inspect renderer vis / mesh index to determine which set of meshes we can potential render with.,ECVF_Default
fx.Niagara.NDIExport.GPUMaxReadbackCount,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.NDIExport.GPUMaxReadbackCount=<值>` / `fx.Niagara.NDIExport.GPUMaxReadbackCount <值>` 或 INI 中配置,"Maximum buffer instance count for the GPU readback when in PerParticleMode, where <= 0 means ignore.",ECVF_Default
fx.Niagara.ParticleRead.IgnoreUnsafeReads,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.ParticleRead.IgnoreUnsafeReads=<值>` / `fx.Niagara.ParticleRead.IgnoreUnsafeReads <值>` 或 INI 中配置,"When enabled we will allow unsafe reads to compile with a warning, however the read result will be invalid.",ECVF_Default
fx.Niagara.RenderTarget.IgnoreCookedOut,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.RenderTarget.IgnoreCookedOut=<值>` / `fx.Niagara.RenderTarget.IgnoreCookedOut <值>` 或 INI 中配置,"Ignores create render targets for cooked out emitter, i.e. ones that are not used by any GPU emitter.",ECVF_Default
fx.Niagara.RenderTarget.ResolutionMultiplier,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.RenderTarget.ResolutionMultiplier=<值>` / `fx.Niagara.RenderTarget.ResolutionMultiplier <值>` 或 INI 中配置,Optional global modifier to Niagara render target resolution.,ECVF_Default
fx.Niagara.RenderTarget2D.SimCacheCompressed,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.RenderTarget2D.SimCacheCompressed=<值>` / `fx.Niagara.RenderTarget2D.SimCacheCompressed <值>` 或 INI 中配置,When enabled compression is used for the sim cache data.,ECVF_Default
fx.Niagara.RenderTargetVolume.SimCacheCompressed,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.RenderTargetVolume.SimCacheCompressed=<值>` / `fx.Niagara.RenderTargetVolume.SimCacheCompressed <值>` 或 INI 中配置,When enabled compression is used for the sim cache data.,ECVF_Default
fx.Niagara.RenderTargetVolume.SimCacheDataStorageMode,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.RenderTargetVolume.SimCacheDataStorageMode=<值>` / `fx.Niagara.RenderTargetVolume.SimCacheDataStorageMode <值>` 或 INI 中配置,"Backing storage type for Volume RT sim cache data.  0 uses raw data, 1 uses OpenVDB, 2 uses SVT",ECVF_Default
fx.Niagara.RenderTargetVolume.SimCacheEnabled,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.RenderTargetVolume.SimCacheEnabled=<值>` / `fx.Niagara.RenderTargetVolume.SimCacheEnabled <值>` 或 INI 中配置,When enabled we can write data into the simulation cache.,ECVF_Default
fx.Niagara.RenderTargetVolume.SimCacheUseOpenVDBFloatGrids,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.RenderTargetVolume.SimCacheUseOpenVDBFloatGrids=<值>` / `fx.Niagara.RenderTargetVolume.SimCacheUseOpenVDBFloatGrids <值>` 或 INI 中配置,Use OpenVDB float grids as output.,ECVF_Default
fx.Niagara.SystemGpuSupportsMultiPlatformCook,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.SystemGpuSupportsMultiPlatformCook=<值>` / `fx.Niagara.SystemGpuSupportsMultiPlatformCook <值>` 或 INI 中配置,If false GPU shaders for Niagara scripts will not be compiled by the system when doing a multiplatform cook. \n,ECVF_Default
fx.Niagara.TaskPriorities.PostActorTickPriority,CVar,string,,fx,光线追踪,All,true,false,false,false,true,,`fx.Niagara.TaskPriorities.PostActorTickPriority=<值>` / `fx.Niagara.TaskPriorities.PostActorTickPriority <值>` 或 INI 中配置,"Any tasks we execute, such as spawning, in post actor tick will run at this priority.",ECVF_Default | ECVF_Scalability
fx.Niagara.VertexFactoryExport.EnabledMode,CVar,int32,1,fx,光线追踪,All,false,true,false,false,false,,`fx.Niagara.VertexFactoryExport.EnabledMode=<值>` / `fx.Niagara.VertexFactoryExport.EnabledMode <值>` 或 INI 中配置,Determins compilation mode for vertex factory export shader permutations\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
fx.Niagara.Water.DepthQuerySupported,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.Water.DepthQuerySupported=<值>` / `fx.Niagara.Water.DepthQuerySupported <值>` 或 INI 中配置,When enabled water body queries will include unsafe access to the depth.,ECVF_Default
fx.Niagara.WorldManager.SpawnPerTickGroup,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.Niagara.WorldManager.SpawnPerTickGroup=<值>` / `fx.Niagara.WorldManager.SpawnPerTickGroup <值>` 或 INI 中配置,Will attempt to spawn new systems earlier (default enabled).,ECVF_Default
fx.NiagaraAllowGPUParticles,CVar,string,,fx,光线追踪,All,true,false,false,false,true,,`fx.NiagaraAllowGPUParticles=<值>` / `fx.NiagaraAllowGPUParticles <值>` 或 INI 中配置,"If true, allow the usage of GPU particles for Niagara.",ECVF_Scalability | ECVF_Default
fx.NiagaraMaxStatInstanceReports,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.NiagaraMaxStatInstanceReports=<值>` / `fx.NiagaraMaxStatInstanceReports <值>` 或 INI 中配置,The max number of different instances from which stat reports are aggregated.,ECVF_Default
fx.NiagaraPerfReporting,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.NiagaraPerfReporting=<值>` / `fx.NiagaraPerfReporting <值>` 或 INI 中配置,0 = Disabled \n1 = Text Perf Report on world Transitions. \n2 = Text Report for every test with poor or bad perf.\n3 = As 2 but screenshots are also generated for each bad test.,ECVF_Default
fx.ParticleCollisionIgnoreInvisibleTime,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.ParticleCollisionIgnoreInvisibleTime=<值>` / `fx.ParticleCollisionIgnoreInvisibleTime <值>` 或 INI 中配置,The time a particle system component has to be invisible for to have all collision ignored. \n,ECVF_Default
fx.ParticleDefaultLightInverseExposureBlend,CVar,int32,0.0f,fx,光线追踪,All,true,false,false,false,false,,`fx.ParticleDefaultLightInverseExposureBlend=<值>` / `fx.ParticleDefaultLightInverseExposureBlend <值>` 或 INI 中配置,Blend Factor used to blend between Intensity and Intensity / Exposure.,ECVF_Default
fx.ParticleManagerAsyncBatchSize,CVar,string,,fx,光线追踪,All,true,false,false,false,true,,`fx.ParticleManagerAsyncBatchSize=<值>` / `fx.ParticleManagerAsyncBatchSize <值>` 或 INI 中配置,How many PSCs the ParticleWorldManager should tick per async task.,ECVF_Scalability
fx.ParticleManagerFirstHighPriTickGroup,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.ParticleManagerFirstHighPriTickGroup=<值>` / `fx.ParticleManagerFirstHighPriTickGroup <值>` 或 INI 中配置,Defines which tick groups should be set to high priority for the world manager.\n,ECVF_Default
fx.ParticlePerfStats.Enabled,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.ParticlePerfStats.Enabled=<值>` / `fx.ParticlePerfStats.Enabled <值>` 或 INI 中配置,Used to control if stat gathering is enabled or not.\n,ECVF_Default
fx.ParticlePerfStats.MemoryMode,CVar,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.ParticlePerfStats.MemoryMode=<值>` / `fx.ParticlePerfStats.MemoryMode <值>` 或 INI 中配置,Gathers approximate memory information depending on the mode.\n,ECVF_Default
fx.RebuildDirtyScripts,Command,string,,fx,光线追踪,All,true,false,false,false,false,,`fx.RebuildDirtyScripts`（可带参数，具体见帮助说明）,"Go through all loaded assets and force them to recompute their script hash. If dirty, regenerate.",
landscape.AllowNonNaniteVirtualShadowMapInvalidation,CVar,string,,landscape,光线追踪,All,true,false,false,false,true,,`landscape.AllowNonNaniteVirtualShadowMapInvalidation=<值>` / `landscape.AllowNonNaniteVirtualShadowMapInvalidation <值>` 或 INI 中配置,"For non-Nanite landscape, cached virtual shadow map pages need to be invalidated when the vertex morphing introduces a height difference that is too large. This enables or disables this behavior entirely",ECVF_RenderThreadSafe | ECVF_Scalability
landscape.NonNaniteVirtualShadowMapInvalidationLODAttenuationExponent,CVar,string,,landscape,光线追踪,All,true,false,false,false,true,,`landscape.NonNaniteVirtualShadowMapInvalidationLODAttenuationExponent=<值>` / `landscape.NonNaniteVirtualShadowMapInvalidationLODAttenuationExponent <值>` 或 INI 中配置,"For non-Nanite landscape, controls the shape of the curve of the attenuation of the virtual shadow map pages' invalidation rate (1 - X^N), where X is the relative LOD value (LODValue/NumMips in the [0,1] range) and N, the CVar",ECVF_RenderThreadSafe | ECVF_Scalability
landscape.OverrideNonNaniteVirtualShadowMapConstantDepthBiasOverride,CVar,string,,landscape,光线追踪,All,true,false,false,false,false,,`landscape.OverrideNonNaniteVirtualShadowMapConstantDepthBiasOverride=<值>` / `landscape.OverrideNonNaniteVirtualShadowMapConstantDepthBiasOverride <值>` 或 INI 中配置,"When > 0, force override the landscape NonNaniteVirtualShadowMapConstantDepthBias property on all landscapes",ECVF_Cheat
landscape.OverrideNonNaniteVirtualShadowMapInvalidationHeightErrorThreshold,CVar,string,,landscape,光线追踪,All,true,false,false,false,false,,`landscape.OverrideNonNaniteVirtualShadowMapInvalidationHeightErrorThreshold=<值>` / `landscape.OverrideNonNaniteVirtualShadowMapInvalidationHeightErrorThreshold <值>` 或 INI 中配置,"When > 0, force override the landscape NonNaniteVirtualShadowMapInvalidationHeightErrorThreshold property on all landscapes",ECVF_Cheat
landscape.OverrideNonNaniteVirtualShadowMapInvalidationScreenSizeLimit,CVar,string,,landscape,光线追踪,All,true,false,false,false,false,,`landscape.OverrideNonNaniteVirtualShadowMapInvalidationScreenSizeLimit=<值>` / `landscape.OverrideNonNaniteVirtualShadowMapInvalidationScreenSizeLimit <值>` 或 INI 中配置,"When > 0, force override the landscape NonNaniteVirtualShadowMapInvalidationScreenSizeLimit property on all landscapes",ECVF_Cheat
landscape.RuntimeVirtualTextureRenderWithQuad,CVar,string,,landscape,光线追踪,All,true,false,false,false,true,,`landscape.RuntimeVirtualTextureRenderWithQuad=<值>` / `landscape.RuntimeVirtualTextureRenderWithQuad <值>` 或 INI 中配置,Force whether to use of a single quad when rendering landscape to runtime virtual texture pages\n,ECVF_RenderThreadSafe | ECVF_Scalability
MeshPartition.Channels.CaptureNextBatch,Command,string,,MeshPartition,光线追踪,All,true,false,false,false,false,,`MeshPartition.Channels.CaptureNextBatch`（可带参数，具体见帮助说明）,Captures the next Job Batch and launches RenderDoc,
Metal.CheckCompilerToolChainSetup,CVar,string,,Metal,光线追踪,All,true,false,false,false,false,,`Metal.CheckCompilerToolChainSetup=<值>` / `Metal.CheckCompilerToolChainSetup <值>` 或 INI 中配置,Should we check the Metal Compiler ToolChain Setup.,ECVF_Default
nDisplay.render.ClearFrameRTTEnabled,CVar,int32,1,nDisplay,光线追踪,All,true,false,false,false,false,,`nDisplay.render.ClearFrameRTTEnabled=<值>` / `nDisplay.render.ClearFrameRTTEnabled <值>` 或 INI 中配置,Enables FrameRTT clearing before viewport resolving.\n,ECVF_RenderThreadSafe
nDisplay.render.ClearTextureEnabled,CVar,int32,1,nDisplay,光线追踪,All,true,false,false,false,false,,`nDisplay.render.ClearTextureEnabled=<值>` / `nDisplay.render.ClearTextureEnabled <值>` 或 INI 中配置,Enables RTT cleaning for left / mono eye at end of frame.\n,ECVF_RenderThreadSafe
nDisplay.render.postprocess.FrameAfterWarpBlend.AlwaysClearRTT,CVar,string,,nDisplay,光线追踪,All,true,false,false,false,false,,`nDisplay.render.postprocess.FrameAfterWarpBlend.AlwaysClearRTT=<值>` / `nDisplay.render.postprocess.FrameAfterWarpBlend.AlwaysClearRTT <值>` 或 INI 中配置,Enables RTT cleanup before each full-frame post processing. (0 to disable).\n,ECVF_RenderThreadSafe
Niagara.RadixSortThreshold,CVar,string,,Niagara,光线追踪,All,true,false,false,false,false,,`Niagara.RadixSortThreshold=<值>` / `Niagara.RadixSortThreshold <值>` 或 INI 中配置,Instance count at which radix sort gets used instead of introspective sort.\n,ECVF_Default
nne.hlsl.getoperatorsupportmatrix,Command,string,,nne,光线追踪,All,true,false,false,false,false,,`nne.hlsl.getoperatorsupportmatrix`（可带参数，具体见帮助说明）,Get the NNERuntimeRDGHlsl operators support matrix in term of ONNX.,
p.PhysicalMaterial.ShowExperimentalProperties,CVar,string,,p,光线追踪,All,true,false,false,false,false,,`p.PhysicalMaterial.ShowExperimentalProperties=<值>` / `p.PhysicalMaterial.ShowExperimentalProperties <值>` 或 INI 中配置,,
r.AccumulationDOF.ApertureJitter.Allowed,CVar,int32,1,r,光线追踪,All,true,false,false,false,false,,`r.AccumulationDOF.ApertureJitter.Allowed=<值>` / `r.AccumulationDOF.ApertureJitter.Allowed <值>` 或 INI 中配置,Allow aperture position jittering.\n,ECVF_Default
r.AllowStaticLightingInWorldPartitionMaps,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,`r.AllowStaticLightingInWorldPartitionMaps=<值>` / `r.AllowStaticLightingInWorldPartitionMaps <值>` 或 INI 中配置,,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.AllowTexture2DArrayCreation,CVar,int32,1,r,光线追踪,All,true,false,false,false,false,,`r.AllowTexture2DArrayCreation=<值>` / `r.AllowTexture2DArrayCreation <值>` 或 INI 中配置,Enable UTexture2DArray assets,ECVF_Default
r.AlphaInvertPass,CVar,bool,0,r,光线追踪,All,true,false,true,false,false,,`r.AlphaInvertPass=<值>` / `r.AlphaInvertPass <值>` 或 INI 中配置,Whether to run a render pass to un-invert the alpha value from unreal standard to the much more common standard where alpha 0 is fully transparent and alpha 1 is fully opaque.,ECVF_RenderThreadSafe
r.Android.DisableASTCSupport,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,`r.Android.DisableASTCSupport=<值>` / `r.Android.DisableASTCSupport <值>` 或 INI 中配置,,ECVF_ReadOnly
r.Android.DisableOpenGLES31Support,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,`r.Android.DisableOpenGLES31Support=<值>` / `r.Android.DisableOpenGLES31Support <值>` 或 INI 中配置,,ECVF_ReadOnly
r.Android.DisableVulkanSM5Support,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,`r.Android.DisableVulkanSM5Support=<值>` / `r.Android.DisableVulkanSM5Support <值>` 或 INI 中配置,,ECVF_ReadOnly
r.Android.DisableVulkanSupport,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,`r.Android.DisableVulkanSupport=<值>` / `r.Android.DisableVulkanSupport <值>` 或 INI 中配置,,ECVF_ReadOnly
r.Android.OverrideExternalTextureSupport,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,`r.Android.OverrideExternalTextureSupport=<值>` / `r.Android.OverrideExternalTextureSupport <值>` 或 INI 中配置,,ECVF_ReadOnly
r.Android.SupportsDynamicResolution,CVar,bool,0,r,光线追踪,Android,true,false,false,false,false,,`r.Android.SupportsDynamicResolution=<值>` / `r.Android.SupportsDynamicResolution <值>` 或 INI 中配置,State of DynamicResolution (GLES and Vulkan) support on an Android device\n,ECVF_SetByDeviceProfile
r.Android.SupportsTimestampQueries,CVar,bool,0,r,光线追踪,Android,true,false,false,false,false,,`r.Android.SupportsTimestampQueries=<值>` / `r.Android.SupportsTimestampQueries <值>` 或 INI 中配置,State of Android (GLES and Vulkan) timestamp queries support on an Android device\n,ECVF_SetByDeviceProfile
r.AOGlobalDFStartDistance,CVar,string,,r,光线追踪,All,true,false,false,false,true,,`r.AOGlobalDFStartDistance=<值>` / `r.AOGlobalDFStartDistance <值>` 或 INI 中配置,World space distance along a cone trace to switch to using the global distance field instead of the object distance fields.\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.AOGlobalDistanceFieldPartialUpdates,CVar,string,,r,光线追踪,All,true,false,false,false,true,,`r.AOGlobalDistanceFieldPartialUpdates=<值>` / `r.AOGlobalDistanceFieldPartialUpdates <值>` 或 INI 中配置,Whether to allow partial updates of the global distance field.  When profiling it's useful to disable this and get the worst case composition time that happens on camera cuts.,ECVF_Scalability | ECVF_RenderThreadSafe
