command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
r.ContactShadows.OverrideLengthInWS,CVar,bool,false,r,阴影,All,true,false,false,false,false,,`r.ContactShadows.OverrideLengthInWS=<值>` / `r.ContactShadows.OverrideLengthInWS <值>` 或 INI 中配置,Whether r.ContactShadows.OverrideLength is in world space units or in screen space units.,ECVF_RenderThreadSafe
r.ContactShadows.OverrideNonShadowCastingIntensity,CVar,float,-1.0f,r,阴影,All,true,false,false,false,false,,`r.ContactShadows.OverrideNonShadowCastingIntensity=<值>` / `r.ContactShadows.OverrideNonShadowCastingIntensity <值>` 或 INI 中配置,Allows overriding the contact shadow non casting intensity for all directional lights.\n,ECVF_RenderThreadSafe
r.ContactShadows.OverrideShadowCastingIntensity,CVar,float,-1.0f,r,阴影,All,true,false,false,false,false,,`r.ContactShadows.OverrideShadowCastingIntensity=<值>` / `r.ContactShadows.OverrideShadowCastingIntensity <值>` 或 INI 中配置,Allows overriding the contact shadow casting intensity for all directional lights.\n,ECVF_RenderThreadSafe
r.ContactShadows.Standalone.Method,CVar,string,,r,阴影,All,true,false,false,false,true,,`r.ContactShadows.Standalone.Method=<值>` / `r.ContactShadows.Standalone.Method <值>` 或 INI 中配置,Technique to use to calculate Contact (Screen Space) Shadows:\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.DefaultFeature.LocalExposure.ShadowContrastScale,CVar,float,1.0f,r,阴影,All,true,false,true,false,false,,`r.DefaultFeature.LocalExposure.ShadowContrastScale=<值>` / `r.DefaultFeature.LocalExposure.ShadowContrastScale <值>` 或 INI 中配置,Engine default (project setting) for Local Exposure Shadow Contrast (postprocess volume/camera/game setting still can override)\n,
r.DFFullResolution,CVar,string,,r,阴影,All,true,false,false,false,true,,`r.DFFullResolution=<值>` / `r.DFFullResolution <值>` 或 INI 中配置,"1 = full resolution distance field shadowing, 0 = half resolution with bilateral upsample.",ECVF_Scalability | ECVF_RenderThreadSafe
r.DFShadow.TwoSidedMeshDistanceBiasScale,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.DFShadow.TwoSidedMeshDistanceBiasScale=<值>` / `r.DFShadow.TwoSidedMeshDistanceBiasScale <值>` 或 INI 中配置,Scale applied to distance bias when calculating distance field shadows of two sided meshes. This is useful to get tree shadows to match up with standard shadow mapping.,ECVF_RenderThreadSafe
r.DFShadowAsyncCompute,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.DFShadowAsyncCompute=<值>` / `r.DFShadowAsyncCompute <值>` 或 INI 中配置,Whether render distance field shadows using async compute if possible,ECVF_RenderThreadSafe
r.DFShadowAverageObjectsPerCullTile,CVar,string,,r,阴影,All,false,true,false,false,false,,`r.DFShadowAverageObjectsPerCullTile=<值>` / `r.DFShadowAverageObjectsPerCullTile <值>` 或 INI 中配置,"Determines how much memory should be allocated in distance field object culling data structures.  Too much = memory waste, too little = flickering due to buffer overflow.",ECVF_RenderThreadSafe | ECVF_ReadOnly
r.DFShadowCompactCulledObjects,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.DFShadowCompactCulledObjects=<值>` / `r.DFShadowCompactCulledObjects <值>` 或 INI 中配置,Whether to compact culled object indices when using scattered tile culling.,ECVF_RenderThreadSafe
r.DFShadowCullingSubsampleDepth,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.DFShadowCullingSubsampleDepth=<值>` / `r.DFShadowCullingSubsampleDepth <值>` 或 INI 中配置,"When deciding whether to cull DF shadows for a pixel, subsample the depthbuffer instead of checking all relevant depth texels.",ECVF_RenderThreadSafe
r.DFShadowCullTileWorldSize,CVar,string,,r,阴影,All,true,false,false,false,true,,`r.DFShadowCullTileWorldSize=<值>` / `r.DFShadowCullTileWorldSize <值>` 或 INI 中配置,World space size of a tile used for culling for directional lights.,ECVF_Scalability | ECVF_RenderThreadSafe
r.DFShadowQuality,CVar,string,,r,阴影,All,true,false,false,true,true,ShadowQuality@0;ShadowQuality@1;ShadowQuality@2;ShadowQuality@3,`r.DFShadowQuality=<值>` / `r.DFShadowQuality <值>` 或 INI 中配置,Defines the distance field shadow method which allows to adjust for quality or performance.\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.DistanceFieldShadowing,CVar,string,,r,阴影,All,true,false,false,true,true,ShadowQuality@0;ShadowQuality@1;ShadowQuality@2;ShadowQuality@3;ShadowQuality@Cine,`r.DistanceFieldShadowing=<值>` / `r.DistanceFieldShadowing <值>` 或 INI 中配置,Whether the distance field shadowing feature is allowed.,ECVF_Scalability | ECVF_RenderThreadSafe
r.DumpShadows,Command,string,,r,阴影,All,true,false,false,false,false,,`r.DumpShadows`（可带参数，具体见帮助说明）,"Dump shadow setup (for developer only, only for non shiping build)",
r.EarlyInitDynamicShadows,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.EarlyInitDynamicShadows=<值>` / `r.EarlyInitDynamicShadows <值>` 或 INI 中配置,Starts shadow culling tasks earlier in the frame.,ECVF_RenderThreadSafe
r.FirstPerson.SelfShadow,CVar,int32,0,r,阴影,All,true,false,true,false,true,,`r.FirstPerson.SelfShadow=<值>` / `r.FirstPerson.SelfShadow <值>` 或 INI 中配置,Enables self shadows for first person primitives. Self shadows are achieved with HZB screen space traces. Use r.FirstPerson.SelfShadow.LightTypes to control which shadow casting light types should cast self shadows.,ECVF_RenderThreadSafe | ECVF_Scalability
r.FirstPerson.SelfShadow.BilateralFilterDepthThreshold,CVar,float,1.0f,r,阴影,All,true,false,false,false,false,,`r.FirstPerson.SelfShadow.BilateralFilterDepthThreshold=<值>` / `r.FirstPerson.SelfShadow.BilateralFilterDepthThreshold <值>` 或 INI 中配置,Scale applied to depth differences used to weigh sample contributions when filtering and upsampling first person self shadows. A higher value makes the result softer but may lead to leaking of light/shadow across geometric edges.,ECVF_RenderThreadSafe
r.FirstPerson.SelfShadow.DownsampleCheckerboardMode,CVar,int32,0,r,阴影,All,true,false,false,false,false,,`r.FirstPerson.SelfShadow.DownsampleCheckerboardMode=<值>` / `r.FirstPerson.SelfShadow.DownsampleCheckerboardMode <值>` 或 INI 中配置,"Controls how to downsample depth and normals for first person self shadows. 0: always pick closest depth, 1: always pick farthest depth, 2: alternate closest/farthest in a checkerboard pattern.",ECVF_RenderThreadSafe
r.FirstPerson.SelfShadow.LightTypes,CVar,int32,0,r,阴影,All,true,false,false,false,true,,`r.FirstPerson.SelfShadow.LightTypes=<值>` / `r.FirstPerson.SelfShadow.LightTypes <值>` 或 INI 中配置,"Controls which light types should cast self shadows for first person primitives. 0: Directional Lights Only, 1: Local Lights Only, 2: All Lights",ECVF_RenderThreadSafe | ECVF_Scalability
r.FirstPerson.SelfShadow.MaxHZBTraceIterations,CVar,int32,512,r,阴影,All,true,false,false,false,false,,`r.FirstPerson.SelfShadow.MaxHZBTraceIterations=<值>` / `r.FirstPerson.SelfShadow.MaxHZBTraceIterations <值>` 或 INI 中配置,Maximum number of HZB traversal iterations during the first person self shadow screen trace. Lowering this number can improve performance at the cost of potential shadow artifacts.,ECVF_RenderThreadSafe
r.FirstPerson.SelfShadow.MaxTraceDistance,CVar,float,100.0f,r,阴影,All,true,false,false,false,false,,`r.FirstPerson.SelfShadow.MaxTraceDistance=<值>` / `r.FirstPerson.SelfShadow.MaxTraceDistance <值>` 或 INI 中配置,Maximum world space trace distance for shadow rays.,ECVF_RenderThreadSafe
r.FirstPerson.SelfShadow.MinimumHZBTraceOccupancy,CVar,int32,0,r,阴影,All,true,false,false,false,false,,`r.FirstPerson.SelfShadow.MinimumHZBTraceOccupancy=<值>` / `r.FirstPerson.SelfShadow.MinimumHZBTraceOccupancy <值>` 或 INI 中配置,Minimum wave thread occupancy below which HZB tracing is aborted. Setting this to a value higher than 0 can improve performance at the cost of potential shadow artifacts.,ECVF_RenderThreadSafe
r.FirstPerson.SelfShadow.RawFullResolution,CVar,int32,0,r,阴影,All,true,false,false,false,false,,`r.FirstPerson.SelfShadow.RawFullResolution=<值>` / `r.FirstPerson.SelfShadow.RawFullResolution <值>` 或 INI 中配置,"Runs first person self shadows at full resolution and without filtering, resulting in pixel perfect shadows. This mostly serves as a ground truth to compare the half-resolution shadow to.",ECVF_RenderThreadSafe
r.FirstPerson.SelfShadow.RelativeDepthThickness,CVar,float,0.2f,r,阴影,All,true,false,false,false,false,,`r.FirstPerson.SelfShadow.RelativeDepthThickness=<值>` / `r.FirstPerson.SelfShadow.RelativeDepthThickness <值>` 或 INI 中配置,Relative depth thickness behind which a screen space tracing hit is ignored.,ECVF_RenderThreadSafe
r.ForceLODShadow,CVar,int32,-1,r,阴影,All,true,false,false,false,true,,`r.ForceLODShadow=<值>` / `r.ForceLODShadow <值>` 或 INI 中配置,"LOD level to force for the shadow map generation only, -1 is off.",ECVF_Scalability | ECVF_Default | ECVF_RenderThreadSafe
r.GC.ISMPool.ShadowCopyCustomData,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.GC.ISMPool.ShadowCopyCustomData=<值>` / `r.GC.ISMPool.ShadowCopyCustomData <值>` 或 INI 中配置,Keeps a copy of custom instance data so it can be restored if the instance is removed and readded.,
r.HairStrands.DeepShadow.AABBScale,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.DeepShadow.AABBScale=<值>` / `r.HairStrands.DeepShadow.AABBScale <值>` 或 INI 中配置,Scaling value for loosing/tighting deep shadow bounding volume,
r.HairStrands.DeepShadow.DebugDOMIndex,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.DeepShadow.DebugDOMIndex=<值>` / `r.HairStrands.DeepShadow.DebugDOMIndex <值>` 或 INI 中配置,Index of the DOM texture to draw,
r.HairStrands.DeepShadow.DebugDOMScale,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.DeepShadow.DebugDOMScale=<值>` / `r.HairStrands.DeepShadow.DebugDOMScale <值>` 或 INI 中配置,Scaling value for the DeepOpacityMap when drawing the deep shadow stats,
r.HairStrands.DeepShadow.DebugMode,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.DeepShadow.DebugMode=<值>` / `r.HairStrands.DeepShadow.DebugMode <值>` 或 INI 中配置,Color debug mode for deep shadow,
r.HairStrands.DeepShadow.DensityScale,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.DeepShadow.DensityScale=<值>` / `r.HairStrands.DeepShadow.DensityScale <值>` 或 INI 中配置,Set density scale for compensating the lack of hair fiber in an asset,
r.HairStrands.DeepShadow.DepthBiasScale,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.DeepShadow.DepthBiasScale=<值>` / `r.HairStrands.DeepShadow.DepthBiasScale <值>` 或 INI 中配置,Set depth bias scale for transmittance computation,
r.HairStrands.DeepShadow.InjectVoxelDepth,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.DeepShadow.InjectVoxelDepth=<值>` / `r.HairStrands.DeepShadow.InjectVoxelDepth <值>` 或 INI 中配置,Inject voxel content to generate the deep shadow map instead of rasterizing groom. This is an experimental path,
r.HairStrands.DeepShadow.KernelType,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.DeepShadow.KernelType=<值>` / `r.HairStrands.DeepShadow.KernelType <值>` 或 INI 中配置,"Set the type of kernel used for evaluating hair transmittance, 0:linear, 1:PCF_2x2, 2: PCF_6x4, 3:PCSS, 4:PCF_6x6_Accurate",
r.HairStrands.DeepShadow.MaxFrustumAngle,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.DeepShadow.MaxFrustumAngle=<值>` / `r.HairStrands.DeepShadow.MaxFrustumAngle <值>` 或 INI 中配置,Max deep shadow frustum angle to avoid strong deformation. Default:90,
r.HairStrands.DeepShadow.MinResolution,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.DeepShadow.MinResolution=<值>` / `r.HairStrands.DeepShadow.MinResolution <值>` 或 INI 中配置,Minimum shadow resolution for shadow atlas tiles for Deep Opacity Map rendering. (default = 64),
r.HairStrands.DeepShadow.MipTraversal,CVar,string,,r,阴影,All,true,false,false,false,true,,`r.HairStrands.DeepShadow.MipTraversal=<值>` / `r.HairStrands.DeepShadow.MipTraversal <值>` 或 INI 中配置,Evaluate transmittance using mip-map traversal (faster).,ECVF_Scalability | ECVF_RenderThreadSafe
r.HairStrands.DeepShadow.RandomType,CVar,string,,r,阴影,All,true,false,false,false,true,,`r.HairStrands.DeepShadow.RandomType=<值>` / `r.HairStrands.DeepShadow.RandomType <值>` 或 INI 中配置,"Change how traversal jittering is initialized. Valid value are 0, 1, and 2. Each type makes different type of tradeoff.",ECVF_Scalability | ECVF_RenderThreadSafe
r.HairStrands.DeepShadow.Resolution,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.DeepShadow.Resolution=<值>` / `r.HairStrands.DeepShadow.Resolution <值>` 或 INI 中配置,Shadow resolution for Deep Opacity Map rendering. (default = 2048),
r.HairStrands.DeepShadow.ScreenTraceLength,CVar,string,,r,阴影,All,true,false,false,false,true,,`r.HairStrands.DeepShadow.ScreenTraceLength=<值>` / `r.HairStrands.DeepShadow.ScreenTraceLength <值>` 或 INI 中配置,Screen trace length for hair transmission.,ECVF_Scalability | ECVF_RenderThreadSafe
r.HairStrands.DeepShadow.ShadowMaskKernelType,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.DeepShadow.ShadowMaskKernelType=<值>` / `r.HairStrands.DeepShadow.ShadowMaskKernelType <值>` 或 INI 中配置,"Set the kernel type for filtering shadow cast by hair on opaque geometry (0:2x2, 1:4x4, 2:Gaussian8, 3:Gaussian16, 4:Gaussian8 with transmittance. Default is 4",
r.HairStrands.DeepShadow.ShadowMaskPassType,CVar,string,,r,阴影,All,true,false,false,false,true,,`r.HairStrands.DeepShadow.ShadowMaskPassType=<值>` / `r.HairStrands.DeepShadow.ShadowMaskPassType <值>` 或 INI 中配置,"Change how shadow mask from hair onto opaque geometry is generated. 0: one pass per hair group, 1: one pass for all groups.",ECVF_Scalability | ECVF_RenderThreadSafe
r.HairStrands.DeepShadow.SuperSampling,CVar,string,,r,阴影,All,true,false,false,false,true,,`r.HairStrands.DeepShadow.SuperSampling=<值>` / `r.HairStrands.DeepShadow.SuperSampling <值>` 或 INI 中配置,Evaluate transmittance with supersampling. This is expensive and intended to be used only in cine mode.,ECVF_Scalability | ECVF_RenderThreadSafe
r.HairStrands.DeepShadow.UseScreenTrace,CVar,string,,r,阴影,All,true,false,false,false,true,,`r.HairStrands.DeepShadow.UseScreenTrace=<值>` / `r.HairStrands.DeepShadow.UseScreenTrace <值>` 或 INI 中配置,Use screen trace for adding fine occlusion to hair transmission.,ECVF_Scalability | ECVF_RenderThreadSafe
r.HairStrands.Shadow.CastShadowWhenNonVisible,CVar,int32,1,r,阴影,All,true,false,false,false,false,,`r.HairStrands.Shadow.CastShadowWhenNonVisible=<值>` / `r.HairStrands.Shadow.CastShadowWhenNonVisible <值>` 或 INI 中配置,Enable shadow casting for hair strands even when culled out from the primary view,ECVF_RenderThreadSafe
r.HairStrands.Shadow.CullPerObjectShadowCaster,CVar,int32,1,r,阴影,All,true,false,false,false,false,,`r.HairStrands.Shadow.CullPerObjectShadowCaster=<值>` / `r.HairStrands.Shadow.CullPerObjectShadowCaster <值>` 或 INI 中配置,Enable CPU culling of object casting per-object shadow (stationnary object),ECVF_RenderThreadSafe
r.HairStrands.ShadowRasterizationScale,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.ShadowRasterizationScale=<值>` / `r.HairStrands.ShadowRasterizationScale <值>` 或 INI 中配置,Rasterization scale to snap strand to pixel in shadow view,
r.HairStrands.Visibility.NonVisibleShadowCasting.CullDistance,CVar,float,2000,r,阴影,All,true,false,false,false,false,,`r.HairStrands.Visibility.NonVisibleShadowCasting.CullDistance=<值>` / `r.HairStrands.Visibility.NonVisibleShadowCasting.CullDistance <值>` 或 INI 中配置,Cull distance at which shadow casting starts to be disabled for non-visible hair strands instances.,ECVF_RenderThreadSafe
r.HairStrands.Visibility.NonVisibleShadowCasting.Debug,CVar,int32,0,r,阴影,All,true,false,false,false,false,,`r.HairStrands.Visibility.NonVisibleShadowCasting.Debug=<值>` / `r.HairStrands.Visibility.NonVisibleShadowCasting.Debug <值>` 或 INI 中配置,"Enable debug rendering for non-visible hair strands instance, casting shadow.",ECVF_RenderThreadSafe
r.HairStrands.Voxelization.DensityScale.Shadow,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.Voxelization.DensityScale.Shadow=<值>` / `r.HairStrands.Voxelization.DensityScale.Shadow <值>` 或 INI 中配置,"Scale the hair density when computing voxel shadow. (Default:-1, it will use the global density scale",
r.HairStrands.Voxelization.DepthBiasScale.Shadow,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.Voxelization.DepthBiasScale.Shadow=<值>` / `r.HairStrands.Voxelization.DepthBiasScale.Shadow <值>` 或 INI 中配置,Set depth bias for voxel ray marching for analyticaly light. Offset the origin position towards the light for shadow computation,
r.HairStrands.Voxelization.ForceTransmittanceAndShadow,CVar,string,,r,阴影,All,true,false,false,false,false,,`r.HairStrands.Voxelization.ForceTransmittanceAndShadow=<值>` / `r.HairStrands.Voxelization.ForceTransmittanceAndShadow <值>` 或 INI 中配置,For transmittance and shadow to be computed with density volume. This requires voxelization is enabled.,
r.HeightFieldShadowing,CVar,string,,r,阴影,All,true,false,false,false,true,,`r.HeightFieldShadowing=<值>` / `r.HeightFieldShadowing <值>` 或 INI 中配置,Whether the height field shadowing feature is allowed.,ECVF_Scalability | ECVF_RenderThreadSafe
r.HeterogeneousVolumes.MaxShadowTraceDistance,CVar,float,30000.0,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.MaxShadowTraceDistance=<值>` / `r.HeterogeneousVolumes.MaxShadowTraceDistance <值>` 或 INI 中配置,The maximum shadow-trace distance (Default = 30000),ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows,CVar,int32,0,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.Shadows=<值>` / `r.HeterogeneousVolumes.Shadows <值>` 或 INI 中配置,Enables heterogeneous volume-casting shadows (default = 0),ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.CameraDownsampleFactor,CVar,int32,2,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.Shadows.CameraDownsampleFactor=<值>` / `r.HeterogeneousVolumes.Shadows.CameraDownsampleFactor <值>` 或 INI 中配置,Controls downsample factor for camera volumetric shadow map (default = 2),ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.Cascades,CVar,int32,1,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.Shadows.Cascades=<值>` / `r.HeterogeneousVolumes.Shadows.Cascades <值>` 或 INI 中配置,Enables cascade shadows for the directional light (Default = 1)\n,ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.Cascades.PixelSnapping,CVar,int32,16,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.Shadows.Cascades.PixelSnapping=<值>` / `r.HeterogeneousVolumes.Shadows.Cascades.PixelSnapping <值>` 或 INI 中配置,Cascade quantization unit in pixel-space (Default = 16),ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.DebugTweak,CVar,int32,0,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.Shadows.DebugTweak=<值>` / `r.HeterogeneousVolumes.Shadows.DebugTweak <值>` 或 INI 中配置,Debug tweak value (Default = 0)\n,ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.Jitter,CVar,int32,0,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.Shadows.Jitter=<值>` / `r.HeterogeneousVolumes.Shadows.Jitter <值>` 或 INI 中配置,Enables jittering when constructing shadows (Default = 0)\n,ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.LightType.Directional,CVar,bool,1,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.Shadows.LightType.Directional=<值>` / `r.HeterogeneousVolumes.Shadows.LightType.Directional <值>` 或 INI 中配置,Enables shadows from the directional light (Default = 1),ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.LightType.Point,CVar,bool,1,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.Shadows.LightType.Point=<值>` / `r.HeterogeneousVolumes.Shadows.LightType.Point <值>` 或 INI 中配置,Enables shadows from point lights (Default = 1),ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.LightType.Rect,CVar,bool,1,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.Shadows.LightType.Rect=<值>` / `r.HeterogeneousVolumes.Shadows.LightType.Rect <值>` 或 INI 中配置,Enables shadows from rect lights (Default = 1),ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.LightType.Spot,CVar,bool,1,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.Shadows.LightType.Spot=<值>` / `r.HeterogeneousVolumes.Shadows.LightType.Spot <值>` 或 INI 中配置,Enables shadows from spot lights (Default = 1),ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.MaxSampleCount,CVar,int32,8,r,阴影,All,true,false,false,true,true,EffectsQuality@Cine,`r.HeterogeneousVolumes.Shadows.MaxSampleCount=<值>` / `r.HeterogeneousVolumes.Shadows.MaxSampleCount <值>` 或 INI 中配置,Maximum sample count when building volumetric shadow map (Default = 8)\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.NearClippingDistance,CVar,float,1.0,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.Shadows.NearClippingDistance=<值>` / `r.HeterogeneousVolumes.Shadows.NearClippingDistance <值>` 或 INI 中配置,Near clipping plane distance for shadow projection (Default = 1.0),ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.OutOfFrustumShadingRate,CVar,int32,2,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.Shadows.OutOfFrustumShadingRate=<值>` / `r.HeterogeneousVolumes.Shadows.OutOfFrustumShadingRate <值>` 或 INI 中配置,Shading rate (out-of-frustum) for computing shadows (Default = 2.0)\n,ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.Pipeline,CVar,int32,0,r,阴影,All,true,false,false,false,false,,`r.HeterogeneousVolumes.Shadows.Pipeline=<值>` / `r.HeterogeneousVolumes.Shadows.Pipeline <值>` 或 INI 中配置,0: Live-Shading (Default)\n,ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.Precision,CVar,int32,0,r,阴影,All,true,false,false,true,true,EffectsQuality@3;EffectsQuality@Cine,`r.HeterogeneousVolumes.Shadows.Precision=<值>` / `r.HeterogeneousVolumes.Shadows.Precision <值>` 或 INI 中配置,Determines the bit-depth precision for shadows,ECVF_Scalability | ECVF_RenderThreadSafe
r.HeterogeneousVolumes.Shadows.Resolution,CVar,int32,512,r,阴影,All,true,false,false,true,true,EffectsQuality@2;EffectsQuality@3;EffectsQuality@Cine,`r.HeterogeneousVolumes.Shadows.Resolution=<值>` / `r.HeterogeneousVolumes.Shadows.Resolution <值>` 或 INI 中配置,Resolution when building volumetric shadow map (Default = 512)\n,ECVF_Scalability | ECVF_RenderThreadSafe
