command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
nDisplay.sync.nvidia.ForceLatencyUpdateEveryFrame,CVar,bool,false,nDisplay,渲染管线,All,true,false,false,false,false,,`nDisplay.sync.nvidia.ForceLatencyUpdateEveryFrame=<值>` / `nDisplay.sync.nvidia.ForceLatencyUpdateEveryFrame <值>` 或 INI 中配置,"Performs get/set latency every frame, and logs the results",ECVF_RenderThreadSafe
nDisplay.sync.nvidia.FrameCompletionLimit,CVar,int32,120,nDisplay,渲染管线,All,false,true,false,false,false,,`nDisplay.sync.nvidia.FrameCompletionLimit=<值>` / `nDisplay.sync.nvidia.FrameCompletionLimit <值>` 或 INI 中配置,Sets a limit to the number of frames it waits for GPU completion.\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
p.Dataflow.FastDynamicMeshGeneration,CVar,string,,p,渲染管线,All,true,false,false,false,false,,`p.Dataflow.FastDynamicMeshGeneration=<值>` / `p.Dataflow.FastDynamicMeshGeneration <值>` 或 INI 中配置,"When on, use a faster way to generate dynamic meshes - very experimental for now",
r.AdrenoOcclusionUseFDM,CVar,int32,0,r,渲染管线,All,true,false,false,false,false,,`r.AdrenoOcclusionUseFDM=<值>` / `r.AdrenoOcclusionUseFDM <值>` 或 INI 中配置,Use FDM with adreno occlusion mode,ECVF_RenderThreadSafe
r.AllowOcclusionQueries,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.AllowOcclusionQueries=<值>` / `r.AllowOcclusionQueries <值>` 或 INI 中配置,Enables hardware occlusion culling.,ECVF_RenderThreadSafe
r.AllowSubPrimitiveQueries,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.AllowSubPrimitiveQueries=<值>` / `r.AllowSubPrimitiveQueries <值>` 或 INI 中配置,"Enables sub primitive queries, currently only used by hierarchical instanced static meshes. 1: Enable, 0 Disabled. When disabled, one query is used for the entire proxy.",ECVF_RenderThreadSafe
r.Android.SwappyGPUFrameTimeFence,CVar,int32,200,r,渲染管线,Android,true,false,false,false,false,,`r.Android.SwappyGPUFrameTimeFence=<值>` / `r.Android.SwappyGPUFrameTimeFence <值>` 或 INI 中配置,Android Swappy GPU Frame Time Fence in milliseconds. Defaulted to 200 ms,ECVF_Default
r.ApproximateOcclusionQueries,CVar,int32,0,r,渲染管线,All,true,false,false,false,false,,`r.ApproximateOcclusionQueries=<值>` / `r.ApproximateOcclusionQueries <值>` 或 INI 中配置,Batch occlusion for a static and skeletal mesh even if there are movable.In general it's more beneficial to batch occlusion queires for all meshes,ECVF_RenderThreadSafe
r.AsyncCacheMeshDrawCommands,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.AsyncCacheMeshDrawCommands=<值>` / `r.AsyncCacheMeshDrawCommands <值>` 或 INI 中配置,Mesh draw command caching is offloaded to an async task.,ECVF_RenderThreadSafe
r.AsyncCreateLightPrimitiveInteractions,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.AsyncCreateLightPrimitiveInteractions=<值>` / `r.AsyncCreateLightPrimitiveInteractions <值>` 或 INI 中配置,Light primitive interactions are created off the render thread in an async task.,ECVF_RenderThreadSafe
r.AsyncPipelineCompile,CVar,int32,(int32)EPSOCompileAsyncMode::All,r,渲染管线,All,false,true,false,false,false,,`r.AsyncPipelineCompile=<值>` / `r.AsyncPipelineCompile <值>` 或 INI 中配置,0 to Create PSOs at the moment they are requested\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Cache.UpdateEveryFrame,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.Cache.UpdateEveryFrame=<值>` / `r.Cache.UpdateEveryFrame <值>` 或 INI 中配置,"Whether to update indirect lighting cache allocations every frame, even if they would have been cached.  0 is off (default), 1 is on",ECVF_RenderThreadSafe
r.CapsuleMaxDirectOcclusionDistance,CVar,string,,r,渲染管线,All,true,false,false,false,true,,`r.CapsuleMaxDirectOcclusionDistance=<值>` / `r.CapsuleMaxDirectOcclusionDistance <值>` 或 INI 中配置,Maximum cast distance for direct shadows from capsules.  This has a big impact on performance.,ECVF_Scalability | ECVF_RenderThreadSafe
r.CaptureNextDeferredShadingRendererFrame,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.CaptureNextDeferredShadingRendererFrame=<值>` / `r.CaptureNextDeferredShadingRendererFrame <值>` 或 INI 中配置,0 to capture the immideately next frame using e.g. RenderDoc or PIX.\n,ECVF_RenderThreadSafe
r.Composure.PipelineActors.SuspendEditorInstancesWithPIE,CVar,int32,1,r,渲染管线,All,true,false,false,false,false,,`r.Composure.PipelineActors.SuspendEditorInstancesWithPIE=<值>` / `r.Composure.PipelineActors.SuspendEditorInstancesWithPIE <值>` 或 INI 中配置,This suspends composure editor rendering when you're in PIE.,
r.ComputeFramework.DeferredCompilation,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.ComputeFramework.DeferredCompilation=<值>` / `r.ComputeFramework.DeferredCompilation <值>` 或 INI 中配置,Compile compute graphs on first usage instead of on PostLoad().\n,ECVF_Default
r.ComputeFramework.Enable,CVar,string,,r,渲染管线,All,true,false,false,false,true,,`r.ComputeFramework.Enable=<值>` / `r.ComputeFramework.Enable <值>` 或 INI 中配置,Enable the Compute Framework.\n,ECVF_Scalability | ECVF_RenderThreadSafe
r.ComputeFramework.RebuildComputeGraphs,Command,string,,r,渲染管线,All,true,false,false,false,false,,`r.ComputeFramework.RebuildComputeGraphs`（可带参数，具体见帮助说明）,Force all loaded UComputeGraph objects to rebuild.,
r.ComputeFramework.TriggerGPUCaptureDispatches,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.ComputeFramework.TriggerGPUCaptureDispatches=<值>` / `r.ComputeFramework.TriggerGPUCaptureDispatches <值>` 或 INI 中配置,Trigger GPU captures for this many of the subsequent compute graph dispatches.,ECVF_RenderThreadSafe
r.CookMemory.MeshCardRepresentationEstimate,CVar,bool,true,r,渲染管线,All,false,true,false,false,false,,`r.CookMemory.MeshCardRepresentationEstimate=<值>` / `r.CookMemory.MeshCardRepresentationEstimate <值>` 或 INI 中配置,Enable memory estimates for mesh card representation asset cooks,ECVF_ReadOnly
r.DownsampledOcclusionQueries,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.DownsampledOcclusionQueries=<值>` / `r.DownsampledOcclusionQueries <值>` 或 INI 中配置,Whether to issue occlusion queries to a downsampled depth buffer,ECVF_RenderThreadSafe
r.DynamicRes.FrameTimeBudget,CVar,float,33.3f,r,渲染管线,All,true,false,false,false,false,,`r.DynamicRes.FrameTimeBudget=<值>` / `r.DynamicRes.FrameTimeBudget <值>` 或 INI 中配置,Frame's time budget in milliseconds.,ECVF_RenderThreadSafe | ECVF_Default
r.DynamicRes.FrameWeightExponent,CVar,float,0.9f,r,渲染管线,All,true,false,false,false,false,,`r.DynamicRes.FrameWeightExponent=<值>` / `r.DynamicRes.FrameWeightExponent <值>` 或 INI 中配置,Recursive weight of frame N-1 against frame N.,ECVF_RenderThreadSafe | ECVF_Default
r.DynamicRes.MaxConsecutiveOverBudgetGPUFrameCount,CVar,int32,2,r,渲染管线,All,true,false,false,false,false,,`r.DynamicRes.MaxConsecutiveOverBudgetGPUFrameCount=<值>` / `r.DynamicRes.MaxConsecutiveOverBudgetGPUFrameCount <值>` 或 INI 中配置,Maximum number of consecutive frames tolerated over GPU budget.,ECVF_RenderThreadSafe | ECVF_Default
r.EmitMeshDrawEvents,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.EmitMeshDrawEvents=<值>` / `r.EmitMeshDrawEvents <值>` 或 INI 中配置,Emits a GPU event around each drawing policy draw call.  /n,ECVF_RenderThreadSafe
r.EnableComputeBuildHZB,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.EnableComputeBuildHZB=<值>` / `r.EnableComputeBuildHZB <值>` 或 INI 中配置,"If zero, build HZB using graphics pipeline.",ECVF_RenderThreadSafe
r.ExpandAllOcclusionTestedBBoxesAmount,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.ExpandAllOcclusionTestedBBoxesAmount=<值>` / `r.ExpandAllOcclusionTestedBBoxesAmount <值>` 或 INI 中配置,Amount to expand all occlusion test bounds by.\n,ECVF_RenderThreadSafe
r.ExpandNewlyOcclusionTestedBBoxesAmount,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.ExpandNewlyOcclusionTestedBBoxesAmount=<值>` / `r.ExpandNewlyOcclusionTestedBBoxesAmount <值>` 或 INI 中配置,"If we don't occlusion test a primitive for r.GFramesNotOcclusionTestedToExpandBBoxes frames, then we expand the BBox when we do occlusion test it for a few frames by this amount. See also r.FramesToExpandNewlyOcclusionTestedBBoxes, r.GFramesNotOcclusionTestedToExpandBBoxes.",ECVF_RenderThreadSafe
r.FinishCurrentFrame,CVar,int32,0,r,渲染管线,All,true,false,false,false,true,,`r.FinishCurrentFrame=<值>` / `r.FinishCurrentFrame <值>` 或 INI 中配置,,ECVF_Scalability | ECVF_RenderThreadSafe
r.Forward.LightGridAsyncCompute,CVar,bool,false,r,渲染管线,All,true,false,false,false,true,,`r.Forward.LightGridAsyncCompute=<值>` / `r.Forward.LightGridAsyncCompute <值>` 或 INI 中配置,Run the light culling passes in async compute.,ECVF_Scalability | ECVF_RenderThreadSafe
r.FramesToExpandNewlyOcclusionTestedBBoxes,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.FramesToExpandNewlyOcclusionTestedBBoxes=<值>` / `r.FramesToExpandNewlyOcclusionTestedBBoxes <值>` 或 INI 中配置,"If we don't occlusion test a primitive for r.GFramesNotOcclusionTestedToExpandBBoxes frames, then we expand the BBox when we do occlusion test it for this number of frames. See also r.GFramesNotOcclusionTestedToExpandBBoxes, r.ExpandNewlyOcclusionTestedBBoxesAmount",ECVF_RenderThreadSafe
r.FreeSkeletalMeshBuffers,CVar,int32,0,r,渲染管线,All,true,false,false,false,false,,`r.FreeSkeletalMeshBuffers=<值>` / `r.FreeSkeletalMeshBuffers <值>` 或 INI 中配置,,ECVF_RenderThreadSafe
r.GBufferDiffuseSampleOcclusion,CVar,int32,0,r,渲染管线,All,false,true,false,false,false,,`r.GBufferDiffuseSampleOcclusion=<值>` / `r.GBufferDiffuseSampleOcclusion <值>` 或 INI 中配置,Whether the gbuffer contain occlusion information for individual diffuse samples.,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.GFramesNotOcclusionTestedToExpandBBoxes,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.GFramesNotOcclusionTestedToExpandBBoxes=<值>` / `r.GFramesNotOcclusionTestedToExpandBBoxes <值>` 或 INI 中配置,"If we don't occlusion test a primitive for this many frames, then we expand the BBox when we do occlusion test it for a few frames. See also r.ExpandNewlyOcclusionTestedBBoxesAmount, r.FramesToExpandNewlyOcclusionTestedBBoxes",ECVF_RenderThreadSafe
r.GPUScene.InstanceDataTileSizeLog2,CVar,int32,12,r,渲染管线,All,true,false,false,false,false,,`r.GPUScene.InstanceDataTileSizeLog2=<值>` / `r.GPUScene.InstanceDataTileSizeLog2 <值>` 或 INI 中配置,Log2 of tile size used for the instance data in number of instances. \n,ECVF_RenderThreadSafe
r.GPUScene.Lights.AsyncSetup,CVar,int32,1,r,渲染管线,All,true,false,false,false,false,,`r.GPUScene.Lights.AsyncSetup=<值>` / `r.GPUScene.Lights.AsyncSetup <值>` 或 INI 中配置,Whether to run GPU Scene Lights setup in an async task.,ECVF_RenderThreadSafe
r.GPUScene.UploadEveryFrame,CVar,int32,0,r,渲染管线,All,true,false,false,false,false,,`r.GPUScene.UploadEveryFrame=<值>` / `r.GPUScene.UploadEveryFrame <值>` 或 INI 中配置,Whether to upload the entire scene's primitive data every frame.  Useful for debugging.,ECVF_RenderThreadSafe
r.HairStrands.AsyncLoad,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.AsyncLoad=<值>` / `r.HairStrands.AsyncLoad <值>` 或 INI 中配置,Allow groom asset to be loaded asynchronously in the editor,
r.HairStrands.Binding.DelayBindingDataRelease,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.Binding.DelayBindingDataRelease=<值>` / `r.HairStrands.Binding.DelayBindingDataRelease <值>` 或 INI 中配置,Delay groom binding data release (Experimental),
r.HairStrands.Cards.BulkData.AsyncLoading,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.Cards.BulkData.AsyncLoading=<值>` / `r.HairStrands.Cards.BulkData.AsyncLoading <值>` 或 INI 中配置,Load hair cards/meshes data with async loading so that it is not blocking the rendering thread. This value define the MinLOD at which this happen. Default disabled (-1),
r.HairStrands.Meshes,CVar,int32,1,r,渲染管线,All,true,false,false,false,true,,`r.HairStrands.Meshes=<值>` / `r.HairStrands.Meshes <值>` 或 INI 中配置,Enable/Disable hair meshes rendering. This variable needs to be turned on when the engine starts.,ECVF_RenderThreadSafe | ECVF_Scalability
r.HairStrands.MeshProjection,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.MeshProjection=<值>` / `r.HairStrands.MeshProjection <值>` 或 INI 中配置,Override in shader settings for displaying root debug data,
r.HairStrands.MeshProjection.Render.Deformed.Frames,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.MeshProjection.Render.Deformed.Frames=<值>` / `r.HairStrands.MeshProjection.Render.Deformed.Frames <值>` 或 INI 中配置,Render strands deformed frames,
r.HairStrands.MeshProjection.Render.Rest.Frames,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.MeshProjection.Render.Rest.Frames=<值>` / `r.HairStrands.MeshProjection.Render.Rest.Frames <值>` 或 INI 中配置,Render strands rest frames,
r.HairStrands.MeshProjection.Sim.Deformed.Frames,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.MeshProjection.Sim.Deformed.Frames=<值>` / `r.HairStrands.MeshProjection.Sim.Deformed.Frames <值>` 或 INI 中配置,Render guides deformed frames,
r.HairStrands.MeshProjection.Sim.Deformed.Samples,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.MeshProjection.Sim.Deformed.Samples=<值>` / `r.HairStrands.MeshProjection.Sim.Deformed.Samples <值>` 或 INI 中配置,Render guides deformed samples,
r.HairStrands.MeshProjection.Sim.Rest.Frames,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.MeshProjection.Sim.Rest.Frames=<值>` / `r.HairStrands.MeshProjection.Sim.Rest.Frames <值>` 或 INI 中配置,Render guides rest frames,
r.HairStrands.MeshProjection.Sim.Rest.Samples,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.MeshProjection.Sim.Rest.Samples=<值>` / `r.HairStrands.MeshProjection.Sim.Rest.Samples <值>` 或 INI 中配置,Render guides rest samples,
r.HairStrands.RasterizationScale,CVar,string,,r,渲染管线,All,true,false,false,false,true,,`r.HairStrands.RasterizationScale=<值>` / `r.HairStrands.RasterizationScale <值>` 或 INI 中配置,Rasterization scale to snap strand to pixel,ECVF_Scalability | ECVF_RenderThreadSafe
r.HairStrands.ReleaseResourceBeforeBuildingData,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.ReleaseResourceBeforeBuildingData=<值>` / `r.HairStrands.ReleaseResourceBeforeBuildingData <值>` 或 INI 中配置,Experimental settings for releasing resources prior to building data. This avoids issue when reloading groom.,
r.HairStrands.SkyLighting.ScreenTraceOcclusion,CVar,string,,r,渲染管线,All,true,false,false,false,true,,`r.HairStrands.SkyLighting.ScreenTraceOcclusion=<值>` / `r.HairStrands.SkyLighting.ScreenTraceOcclusion <值>` 或 INI 中配置,Enable screen trace occlusion for during hair env. lighting integration,ECVF_Scalability | ECVF_RenderThreadSafe
r.HairStrands.StableRasterizationScale,CVar,string,,r,渲染管线,All,true,false,false,false,true,,`r.HairStrands.StableRasterizationScale=<值>` / `r.HairStrands.StableRasterizationScale <值>` 或 INI 中配置,Rasterization scale to snap strand to pixel for 'stable' hair option. This value can't go below 1.,ECVF_Scalability | ECVF_RenderThreadSafe
r.HairStrands.Strands.BindingDataValidation,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.Strands.BindingDataValidation=<值>` / `r.HairStrands.Strands.BindingDataValidation <值>` 或 INI 中配置,Add binding data validation at runtime (for debugging purpose),
r.HairStrands.Strands.BulkData.AsyncLoading,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.Strands.BulkData.AsyncLoading=<值>` / `r.HairStrands.Strands.BulkData.AsyncLoading <值>` 或 INI 中配置,Load hair strands data with async loading so that it is not blocking the rendering thread. This value define the MinLOD at which this happen. Default disabled (-1),
r.HairStrands.UseParallelGDME,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HairStrands.UseParallelGDME=<值>` / `r.HairStrands.UseParallelGDME <值>` 或 INI 中配置,"When enabled, FHairStrandsSceneProxy uses parallel GDME (using async task gathering) for collecting instances to render.",
r.HairStrands.VelocityRasterizationScale,CVar,string,,r,渲染管线,All,true,false,false,false,true,,`r.HairStrands.VelocityRasterizationScale=<值>` / `r.HairStrands.VelocityRasterizationScale <值>` 或 INI 中配置,Rasterization scale to snap strand to pixel under high velocity,ECVF_Scalability | ECVF_RenderThreadSafe
r.HZB.BuildUseCompute,CVar,int32,1,r,渲染管线,All,true,false,false,false,false,,`r.HZB.BuildUseCompute=<值>` / `r.HZB.BuildUseCompute <值>` 或 INI 中配置,Selects whether HZB should be built with compute.,ECVF_RenderThreadSafe
r.HZBOcclusion,CVar,string,,r,渲染管线,All,true,false,false,false,false,,`r.HZBOcclusion=<值>` / `r.HZBOcclusion <值>` 或 INI 中配置,Defines which occlusion system is used.\n,ECVF_RenderThreadSafe
r.InstanceCulling.OcclusionCull,CVar,int32,0,r,渲染管线,All,true,false,false,false,false,,`r.InstanceCulling.OcclusionCull=<值>` / `r.InstanceCulling.OcclusionCull <值>` 或 INI 中配置,Whether to do per instance occlusion culling for GPU instance culling.,ECVF_RenderThreadSafe | ECVF_Preview
r.InstanceCulling.OcclusionQueries,CVar,int32,0,r,渲染管线,All,true,false,false,false,false,,`r.InstanceCulling.OcclusionQueries=<值>` / `r.InstanceCulling.OcclusionQueries <值>` 或 INI 中配置,EXPERIMENTAL: Use per-instance software occlusion queries to perform less conservative visibility test than what's possible with HZB alone,ECVF_RenderThreadSafe | ECVF_Preview
r.InstanceData.MinInstanceCountToOptimize,CVar,int32,2,r,渲染管线,All,true,false,false,false,false,,`r.InstanceData.MinInstanceCountToOptimize=<值>` / `r.InstanceData.MinInstanceCountToOptimize <值>` 或 INI 中配置,"Minimum number of instances to perform optimized build for (if enabled), can be used to disable optimized build for small ISMs as there is some overhead from doing so.",
r.InstancedSkinnedMeshes.AnimationBounds,CVar,int32,1,r,渲染管线,All,true,false,false,false,false,,`r.InstancedSkinnedMeshes.AnimationBounds=<值>` / `r.InstancedSkinnedMeshes.AnimationBounds <值>` 或 INI 中配置,Whether to use animation bounds for instanced skinned meshes,ECVF_RenderThreadSafe
r.InstancedSkinnedMeshes.ForceRefPose,CVar,int32,0,r,渲染管线,All,true,false,false,false,false,,`r.InstancedSkinnedMeshes.ForceRefPose=<值>` / `r.InstancedSkinnedMeshes.ForceRefPose <值>` 或 INI 中配置,Whether to force ref pose for instanced skinned meshes,ECVF_RenderThreadSafe
