command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
foliage.MinOcclusionQueriesPerComponent,CVar,int32,6,foliage,景观/植被,All,true,false,false,false,false,,`foliage.MinOcclusionQueriesPerComponent=<值>` / `foliage.MinOcclusionQueriesPerComponent <值>` 或 INI 中配置,Controls the granularity of occlusion culling. 2 should be the Min.,
foliage.OffGroundThreshold,CVar,float,5.0f,foliage,景观/植被,All,true,false,false,false,false,,`foliage.OffGroundThreshold=<值>` / `foliage.OffGroundThreshold <值>` 或 INI 中配置,Maximum distance from base component (in local space) at which instance is still considered as valid,
foliage.OnlyLOD,CVar,int32,-1,foliage,景观/植被,All,true,false,false,false,false,,`foliage.OnlyLOD=<值>` / `foliage.OnlyLOD <值>` 或 INI 中配置,"If greater than or equal to zero, only renders the foliage LOD at that level.",
foliage.OverestimateLOD,CVar,int32,0,foliage,景观/植被,All,true,false,false,false,false,,`foliage.OverestimateLOD=<值>` / `foliage.OverestimateLOD <值>` 或 INI 中配置,"If greater than zero and dithered LOD is not used, then we use an overestimate of LOD instead of an underestimate.",
foliage.RandomLODRange,CVar,float,0.0f,foliage,景观/植被,All,true,false,false,false,false,,`foliage.RandomLODRange=<值>` / `foliage.RandomLODRange <值>` 或 INI 中配置,Random distance added to each instance distance to compute LOD.,
foliage.RebuildFoliageTrees,Command,string,,foliage,景观/植被,All,true,false,false,false,false,,`foliage.RebuildFoliageTrees`（可带参数，具体见帮助说明）,Rebuild the trees for non-grass foliage.,
foliage.SplitFactor,CVar,int32,16,foliage,景观/植被,All,true,false,false,false,false,,`foliage.SplitFactor=<值>` / `foliage.SplitFactor <值>` 或 INI 中配置,This controls the branching factor of the foliage tree.,
foliage.Test,Command,string,,foliage,景观/植被,All,true,false,false,false,false,,`foliage.Test`（可带参数，具体见帮助说明）,Useful for debugging.,
foliage.ToggleVectorCull,Command,string,,foliage,景观/植被,All,true,false,false,false,false,,`foliage.ToggleVectorCull`（可带参数，具体见帮助说明）,Useful for debugging. Toggles the optimized cull.,
foliage.UnFreeze,Command,string,,foliage,景观/植被,All,true,false,false,false,false,,`foliage.UnFreeze`（可带参数，具体见帮助说明）,Useful for debugging. Freezes the foliage culling and LOD.,
Landscape.DebugViewMode,CVar,string,,Landscape,景观/植被,All,true,false,false,false,false,,`Landscape.DebugViewMode=<值>` / `Landscape.DebugViewMode <值>` 或 INI 中配置,"Change the view mode of the landscape rendering. Valid Input: 0 = Normal, 2 = DebugLayer, 3 = LayerDensity, 4 = LayerUsage, 5 = LOD Distribution, 6 = WireframeOnTop, 7 = LayerContribution",ECVF_Cheat
landscape.DumpLODs,Command,string,,landscape,景观/植被,All,true,false,false,false,false,,`landscape.DumpLODs`（可带参数，具体见帮助说明）,Will dump the current status of LOD value and current texture streaming status. Use the -detailed option to include all LOD-related infos,
landscape.OverrideLOD0Distribution,CVar,string,,landscape,景观/植被,All,true,false,false,false,false,,`landscape.OverrideLOD0Distribution=<值>` / `landscape.OverrideLOD0Distribution <值>` 或 INI 中配置,"When > 0, force override the LOD0DistributionSetting property on all landscapes, and ignore r.LandscapeLOD0DistributionScale",ECVF_Cheat
landscape.OverrideLOD0ScreenSize,CVar,string,,landscape,景观/植被,All,true,false,false,false,false,,`landscape.OverrideLOD0ScreenSize=<值>` / `landscape.OverrideLOD0ScreenSize <值>` 或 INI 中配置,"When > 0, force override the landscape LOD0ScreenSize property on all landscapes",ECVF_Cheat
landscape.OverrideLODBlendRange,CVar,string,,landscape,景观/植被,All,true,false,false,false,false,,`landscape.OverrideLODBlendRange=<值>` / `landscape.OverrideLODBlendRange <值>` 或 INI 中配置,"When > 0, force the LODBlendRange property on all landscapes",ECVF_Cheat
landscape.OverrideLODDistribution,CVar,string,,landscape,景观/植被,All,true,false,false,false,false,,`landscape.OverrideLODDistribution=<值>` / `landscape.OverrideLODDistribution <值>` 或 INI 中配置,"When > 0, force override the landscape LODDistributionSetting property on all landscapes, and ignore r.LandscapeLODDistributionScale",ECVF_Cheat
p.Groom.Dataflow.CardsAlpha,CVar,string,,p,景观/植被,All,true,false,false,false,false,,`p.Groom.Dataflow.CardsAlpha=<值>` / `p.Groom.Dataflow.CardsAlpha <值>` 或 INI 中配置,Cards Alpha for the rendering,
p.Groom.Dataflow.CardsLod,CVar,string,,p,景观/植被,All,true,false,false,false,false,,`p.Groom.Dataflow.CardsLod=<值>` / `p.Groom.Dataflow.CardsLod <值>` 或 INI 中配置,Cards Lod we want to display,
r.HairStrands.Dump.GroomComponent,CVar,string,,r,景观/植被,All,true,false,false,false,false,,`r.HairStrands.Dump.GroomComponent=<值>` / `r.HairStrands.Dump.GroomComponent <值>` 或 INI 中配置,Dump information of all active groom components.,
r.LandscapeLOD0DistributionScale,CVar,string,,r,景观/植被,All,true,false,false,false,true,,`r.LandscapeLOD0DistributionScale=<值>` / `r.LandscapeLOD0DistributionScale <值>` 或 INI 中配置,Multiplier for the landscape LOD0DistributionSetting property,ECVF_Scalability
r.LandscapeLODDistributionScale,CVar,string,,r,景观/植被,All,true,false,false,false,true,,`r.LandscapeLODDistributionScale=<值>` / `r.LandscapeLODDistributionScale <值>` 或 INI 中配置,Multiplier for the landscape LODDistributionSetting property,ECVF_Scalability
r.LandscapeUseAsyncTasksForLODComputation,CVar,string,,r,景观/植被,All,true,false,false,false,false,,`r.LandscapeUseAsyncTasksForLODComputation=<值>` / `r.LandscapeUseAsyncTasksForLODComputation <值>` 或 INI 中配置,Use async tasks for computing per-landscape component LOD biases.,ECVF_RenderThreadSafe
r.PSOPrecache.LandscapeMeshProxyCreationStrategy,CVar,string,,r,景观/植被,All,false,true,false,false,false,,`r.PSOPrecache.LandscapeMeshProxyCreationStrategy=<值>` / `r.PSOPrecache.LandscapeMeshProxyCreationStrategy <值>` 或 INI 中配置,-1 : Use global PSOPrecache settings\n,ECVF_ReadOnly
r.PSOPrecache.LandscapeProxyCreationStrategy,CVar,string,,r,景观/植被,All,false,true,false,false,false,,`r.PSOPrecache.LandscapeProxyCreationStrategy=<值>` / `r.PSOPrecache.LandscapeProxyCreationStrategy <值>` 或 INI 中配置,-1 : Use global PSOPrecache settings (default)\n,ECVF_ReadOnly
r.ReflectionCapture.Runtime.Foliage,CVar,bool,false,r,景观/植被,All,true,false,false,false,false,,`r.ReflectionCapture.Runtime.Foliage=<值>` / `r.ReflectionCapture.Runtime.Foliage <值>` 或 INI 中配置,Whether foliage should be enabled for runtime reflection captures.\n,
r.Visibility.FrustumCull.UseOctree,CVar,string,,r,景观/植被,All,true,false,false,false,false,,`r.Visibility.FrustumCull.UseOctree=<值>` / `r.Visibility.FrustumCull.UseOctree <值>` 或 INI 中配置,Use the octree for visibility calculations.,ECVF_RenderThreadSafe
sg.FoliageQuality,CVar,int32,3,sg,景观/植被,All,true,false,false,false,true,,`sg.FoliageQuality=<值>` / `sg.FoliageQuality <值>` 或 INI 中配置,"Scalability quality state (internally used by scalability system, ini load/save or using SCALABILITY console command)\n",ECVF_ScalabilityGroup | ECVF_Preview
sg.FoliageQuality.NumLevels,CVar,int32,5,sg,景观/植被,All,false,true,false,false,false,,`sg.FoliageQuality.NumLevels=<值>` / `sg.FoliageQuality.NumLevels <值>` 或 INI 中配置,Number of settings quality levels in sg.FoliageQuality\n,ECVF_ReadOnly
sg.LandscapeQuality,CVar,int32,Scalability::DefaultQualityLevel,sg,景观/植被,All,true,false,false,false,true,,`sg.LandscapeQuality=<值>` / `sg.LandscapeQuality <值>` 或 INI 中配置,"Scalability quality state (internally used by scalability system, ini load/save or using SCALABILITY console command)\n",ECVF_ScalabilityGroup | ECVF_Preview
sg.LandscapeQuality.NumLevels,CVar,int32,5,sg,景观/植被,All,false,true,false,false,false,,`sg.LandscapeQuality.NumLevels=<值>` / `sg.LandscapeQuality.NumLevels <值>` 或 INI 中配置,Number of settings quality levels in sg.LandscapeQuality\n,ECVF_ReadOnly
