command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,usage,help,flags
D3D12.DumpTrackedAllocationCallstacks,Command,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.DumpTrackedAllocationCallstacks`（可带参数，具体见帮助说明）,Dump all tracked d3d12 resource allocation callstacks.,
D3D12.DumpTrackedAllocations,Command,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.DumpTrackedAllocations`（可带参数，具体见帮助说明）,Dump all tracked d3d12 resource allocations.,
D3D12.DumpTrackedResidentAllocationCallstacks,Command,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.DumpTrackedResidentAllocationCallstacks`（可带参数，具体见帮助说明）,Dump all tracked resident d3d12 resource allocation callstacks.,
D3D12.DumpTrackedResidentAllocations,Command,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.DumpTrackedResidentAllocations`（可带参数，具体见帮助说明）,Dump all tracked resisdent d3d12 resource allocations.,
D3D12.EmitRgpFrameMarkers,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.EmitRgpFrameMarkers=<值>` / `D3D12.EmitRgpFrameMarkers <值>` 或 INI 中配置,Enables/Disables frame markers for AMD's RGP tool.,ECVF_ReadOnly | ECVF_RenderThreadSafe
D3D12.EvictAllResidentResourcesInBackground,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.EvictAllResidentResourcesInBackground=<值>` / `D3D12.EvictAllResidentResourcesInBackground <值>` 或 INI 中配置,Force D3D12 resource residency manager to evict all tracked unused resources when the application is not focused\n,ECVF_Default
d3d12.FastAllocator.MinPagesToRetain,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`d3d12.FastAllocator.MinPagesToRetain=<值>` / `d3d12.FastAllocator.MinPagesToRetain <值>` 或 INI 中配置,Minimum number of pages to retain. Pages below this limit will never be released. Pages above can be released after being unused for a certain number of frames.,ECVF_Default
d3d12.FastConstantAllocatorPageSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.FastConstantAllocatorPageSize=<值>` / `d3d12.FastConstantAllocatorPageSize <值>` 或 INI 中配置,Page size for the fast constant allocator,ECVF_ReadOnly
D3D12.GlobalResourceDescriptorHeapSize,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.GlobalResourceDescriptorHeapSize=<值>` / `D3D12.GlobalResourceDescriptorHeapSize <值>` 或 INI 中配置,Global resource descriptor heap size,ECVF_ReadOnly
D3D12.LocalViewHeapSize,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.LocalViewHeapSize=<值>` / `D3D12.LocalViewHeapSize <值>` 或 INI 中配置,Local view heap size,ECVF_ReadOnly
d3d12.LogBarriers,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`d3d12.LogBarriers=<值>` / `d3d12.LogBarriers <值>` 或 INI 中配置,Whether to log barriers. Use d3d12.LogBarriersResourceFilter to filter by resource name.\n,
d3d12.LogBarriersResourceFilter,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`d3d12.LogBarriersResourceFilter=<值>` / `d3d12.LogBarriersResourceFilter <值>` 或 INI 中配置,Which resources to log barriers for. Set to empty to log everything.,
D3D12.MaxCommandsPerCommandList,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.MaxCommandsPerCommandList=<值>` / `D3D12.MaxCommandsPerCommandList <值>` 或 INI 中配置,"Flush command list to GPU after certain amount of enqueued commands (draw, dispatch, copy, ...) (default value 10000)",ECVF_RenderThreadSafe
D3D12.OnlineDescriptorHeapBlockSize,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.OnlineDescriptorHeapBlockSize=<值>` / `D3D12.OnlineDescriptorHeapBlockSize <值>` 或 INI 中配置,Block size for sub allocations on the global view descriptor heap.,ECVF_ReadOnly
D3D12.OnlineDescriptorHeapSize,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.OnlineDescriptorHeapSize=<值>` / `D3D12.OnlineDescriptorHeapSize <值>` 或 INI 中配置,Online descriptor heap size,ECVF_ReadOnly
D3D12.PSO.DiskCache,CVar,int32,0,D3D12,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`D3D12.PSO.DiskCache=<值>` / `D3D12.PSO.DiskCache <值>` 或 INI 中配置,Enables a disk cache for Pipeline State Objects (PSOs).\n,ECVF_ReadOnly
D3D12.PSO.DriverOptimizedDiskCache,CVar,int32,0,D3D12,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`D3D12.PSO.DriverOptimizedDiskCache=<值>` / `D3D12.PSO.DriverOptimizedDiskCache <值>` 或 INI 中配置,Enables a disk cache for driver-optimized Pipeline State Objects (PSOs).\n,ECVF_ReadOnly
D3D12.PSO.KeepUsedPSOsInLowLevelCache,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.PSO.KeepUsedPSOsInLowLevelCache=<值>` / `D3D12.PSO.KeepUsedPSOsInLowLevelCache <值>` 或 INI 中配置,Keep in memory the d3d12 PSO blob for used PSOs. Consumes more memory but reduces potential stalls.\n,ECVF_ReadOnly
D3D12.PSO.StallWarningThresholdInMs,CVar,float,100.0f,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.PSO.StallWarningThresholdInMs=<值>` / `D3D12.PSO.StallWarningThresholdInMs <值>` 或 INI 中配置,Sets a threshold of when to logs messages about stalls due to PSO creation.\n,ECVF_ReadOnly
D3D12.PSOPrecache.KeepLowLevel,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.PSOPrecache.KeepLowLevel=<值>` / `D3D12.PSOPrecache.KeepLowLevel <值>` 或 INI 中配置,Keep in memory the d3d12 PSO blob for precached PSOs. Consumes more memory but reduces stalls.\n,ECVF_ReadOnly
d3d12.ReservedResourceHeapSizeMB,CVar,int32,16,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.ReservedResourceHeapSizeMB=<值>` / `d3d12.ReservedResourceHeapSizeMB <值>` 或 INI 中配置,Size of the backing heaps for reserved resources in megabytes (default 16MB).,ECVF_ReadOnly
D3D12.ResidencyDebugBudgetMB,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.ResidencyDebugBudgetMB=<值>` / `D3D12.ResidencyDebugBudgetMB <值>` 或 INI 中配置,"When >= 0, overrides the local memory budget for the residency manager (in MB).\n",ECVF_Default
D3D12.ResidencyManagement,CVar,int32,1,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.ResidencyManagement=<值>` / `D3D12.ResidencyManagement <值>` 或 INI 中配置,Controls whether D3D12 resource residency management is active (default = on).,ECVF_ReadOnly
D3D12.StablePowerState,CVar,int32,0,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.StablePowerState=<值>` / `D3D12.StablePowerState <值>` 或 INI 中配置,Enable stable power state. This increases GPU timing measurement accuracy but may decrease overall GPU clock rate.\n,ECVF_Default
D3D12.TrackAllAllocations,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.TrackAllAllocations=<值>` / `D3D12.TrackAllAllocations <值>` 或 INI 中配置,Controls whether D3D12 RHI should track all allocation information (default = off).,ECVF_ReadOnly
D3D12.TrackedReleasedAllocationFrameRetention,CVar,string,,D3D12,RHI/底层渲染接口,DirectX,true,false,false,false,false,,`D3D12.TrackedReleasedAllocationFrameRetention=<值>` / `D3D12.TrackedReleasedAllocationFrameRetention <值>` 或 INI 中配置,Amount of frames for which we keep freed allocation data around when resource tracking is enabled,ECVF_RenderThreadSafe
d3d12.UploadHeap.BigBlock.MaxAllocationSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.BigBlock.MaxAllocationSize=<值>` / `d3d12.UploadHeap.BigBlock.MaxAllocationSize <值>` 或 INI 中配置,Maximum allocation size on the big block allocator for upload memory,ECVF_ReadOnly
d3d12.UploadHeap.BigBlock.PoolSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.BigBlock.PoolSize=<值>` / `d3d12.UploadHeap.BigBlock.PoolSize <值>` 或 INI 中配置,Pool size for the upload memory big block allocator,ECVF_ReadOnly
d3d12.UploadHeap.OverFlowPoolsCount,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.OverFlowPoolsCount=<值>` / `d3d12.UploadHeap.OverFlowPoolsCount <值>` 或 INI 中配置,Max OverFlow Pools count to pre-allocate,ECVF_ReadOnly
d3d12.UploadHeap.PoolAllocationStrategy,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.PoolAllocationStrategy=<值>` / `d3d12.UploadHeap.PoolAllocationStrategy <值>` 或 INI 中配置,Pool allocation strategy,ECVF_ReadOnly
d3d12.UploadHeap.SmallBlock.MaxAllocationSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.SmallBlock.MaxAllocationSize=<值>` / `d3d12.UploadHeap.SmallBlock.MaxAllocationSize <值>` 或 INI 中配置,Maximum allocation size on the small block allocator for upload memory,ECVF_ReadOnly
d3d12.UploadHeap.SmallBlock.PoolSize,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.UploadHeap.SmallBlock.PoolSize=<值>` / `d3d12.UploadHeap.SmallBlock.PoolSize <值>` 或 INI 中配置,Pool size for the upload memory small block allocator,ECVF_ReadOnly
d3d12.VRAMBufferPoolDefrag,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.VRAMBufferPoolDefrag=<值>` / `d3d12.VRAMBufferPoolDefrag <值>` 或 INI 中配置,Defrag the VRAM buffer pool,ECVF_ReadOnly
d3d12.VRAMBufferPoolDefrag.MaxCopySizePerFrame,CVar,string,,d3d12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`d3d12.VRAMBufferPoolDefrag.MaxCopySizePerFrame=<值>` / `d3d12.VRAMBufferPoolDefrag.MaxCopySizePerFrame <值>` 或 INI 中配置,Max amount of data to copy during defragmentation in a single frame (default 32MB),ECVF_ReadOnly
D3D12.ZeroBufferSizeInMB,CVar,int32,4,D3D12,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`D3D12.ZeroBufferSizeInMB=<值>` / `D3D12.ZeroBufferSizeInMB <值>` 或 INI 中配置,The D3D12 RHI needs a static allocation of zeroes to use when streaming textures asynchronously. It should be large enough to support the largest mipmap you need to stream. The default is 4MB.,ECVF_ReadOnly
fx.ForceNiagaraTranslatorSingleThreaded,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,false,,`fx.ForceNiagaraTranslatorSingleThreaded=<值>` / `fx.ForceNiagaraTranslatorSingleThreaded <值>` 或 INI 中配置,"If > 0 all translation will occur one at a time, useful for debugging. \n",ECVF_Default
fx.Niagara.AsyncGpuTrace.GlobalSdfEnabled,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,false,,`fx.Niagara.AsyncGpuTrace.GlobalSdfEnabled=<值>` / `fx.Niagara.AsyncGpuTrace.GlobalSdfEnabled <值>` 或 INI 中配置,If disabled AsyncGpuTrace will not be supported against Global SDF.,ECVF_Default
fx.Niagara.Debug.GlobalLoopTime,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,false,,`fx.Niagara.Debug.GlobalLoopTime=<值>` / `fx.Niagara.Debug.GlobalLoopTime <值>` 或 INI 中配置,If > 0 all Niagara FX will reset every N seconds. \n,ECVF_Default
fx.Niagara.Grid3D.OverrideFormat,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,false,,`fx.Niagara.Grid3D.OverrideFormat=<值>` / `fx.Niagara.Grid3D.OverrideFormat <值>` 或 INI 中配置,Optional override for all grids to use this format.\n,ECVF_Default
fx.Niagara.Grid3D.ResolutionMultiplier,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,false,,`fx.Niagara.Grid3D.ResolutionMultiplier=<值>` / `fx.Niagara.Grid3D.ResolutionMultiplier <值>` 或 INI 中配置,Optional global modifier to grid resolution\n,ECVF_Default
fx.Niagara.Grid3D.UseRGBAGrid,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,false,,`fx.Niagara.Grid3D.UseRGBAGrid=<值>` / `fx.Niagara.Grid3D.UseRGBAGrid <值>` 或 INI 中配置,Use RGBA textures when possible\n,ECVF_Default
fx.Niagara.Scalability.GlobalBudgetCulling,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,false,,`fx.Niagara.Scalability.GlobalBudgetCulling=<值>` / `fx.Niagara.Scalability.GlobalBudgetCulling <值>` 或 INI 中配置,"When non-zero, high level scalability culling based on global time budget is enabled.",ECVF_Default
fx.Niagara.SetGpuRHIAdapterDenyList,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,true,,`fx.Niagara.SetGpuRHIAdapterDenyList=<值>` / `fx.Niagara.SetGpuRHIAdapterDenyList <值>` 或 INI 中配置,"Set Gpu RHI Adapter deny list to use, comma separated and uses wildcards, i.e. (*MyGpu*) would exclude anything that contains MyGpu",ECVF_Scalability | ECVF_Default
fx.Niagara.SetGpuRHIDenyList,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,true,,`fx.Niagara.SetGpuRHIDenyList=<值>` / `fx.Niagara.SetGpuRHIDenyList <值>` 或 INI 中配置,"Set Gpu RHI deny list to use, comma separated and uses wildcards, i.e. (*MyRHI*) would exclude anything that contains MyRHI",ECVF_Scalability | ECVF_Default
fx.Niagara.UseGlobalFXBudget,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,false,,`fx.Niagara.UseGlobalFXBudget=<值>` / `fx.Niagara.UseGlobalFXBudget <值>` 或 INI 中配置,"If true, Niagara will track performace data into the global FX budget and feed the global budget values into scalability. \n",ECVF_Default
fx.NiagaraGlobalSystemCountScale,CVar,string,,fx,RHI/底层渲染接口,All,true,false,false,false,true,,`fx.NiagaraGlobalSystemCountScale=<值>` / `fx.NiagaraGlobalSystemCountScale <值>` 或 INI 中配置,A global scale on system count thresholds for culling in Niagara. \n,ECVF_Scalability
MetalRHI.UseInterruptThread,CVar,int32,1,MetalRHI,RHI/底层渲染接口,All,false,true,false,false,false,,`MetalRHI.UseInterruptThread=<值>` / `MetalRHI.UseInterruptThread <值>` 或 INI 中配置,Whether to enable the Metal RHI's interrupt thread.\n,ECVF_ReadOnly
OpenGL.MaxSubDataSize,CVar,string,,OpenGL,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`OpenGL.MaxSubDataSize=<值>` / `OpenGL.MaxSubDataSize <值>` 或 INI 中配置,Maximum amount of data to send to glBufferSubData in one call,ECVF_ReadOnly
OpenGL.SkipCompute,CVar,string,,OpenGL,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`OpenGL.SkipCompute=<值>` / `OpenGL.SkipCompute <值>` 或 INI 中配置,"If true, don't issue dispatch work.",
OpenGL.UBODirectWrite,CVar,string,,OpenGL,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`OpenGL.UBODirectWrite=<值>` / `OpenGL.UBODirectWrite <值>` 或 INI 中配置,Enables direct writes to the UBO via Buffer Storage,ECVF_ReadOnly
OpenGL.UBOPoolSize,CVar,string,,OpenGL,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`OpenGL.UBOPoolSize=<值>` / `OpenGL.UBOPoolSize <值>` 或 INI 中配置,"Size of the UBO pool, 0 disables UBO Pool",ECVF_ReadOnly
OpenGL.UseBufferDiscard,CVar,string,,OpenGL,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`OpenGL.UseBufferDiscard=<值>` / `OpenGL.UseBufferDiscard <值>` 或 INI 中配置,"If true, use dynamic buffer orphaning hint.",
OpenGL.UseGlClipControlIfAvailable,CVar,string,,OpenGL,RHI/底层渲染接口,OpenGL,false,true,false,false,false,,`OpenGL.UseGlClipControlIfAvailable=<值>` / `OpenGL.UseGlClipControlIfAvailable <值>` 或 INI 中配置,"If true, the engine trys to use glClipControl if the driver supports it.",ECVF_RenderThreadSafe | ECVF_ReadOnly
OpenGL.UseMapBuffer,CVar,string,,OpenGL,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`OpenGL.UseMapBuffer=<值>` / `OpenGL.UseMapBuffer <值>` 或 INI 中配置,"If true, use glMapBuffer otherwise use glBufferSubdata.",
OpenGL.UseUnsynchronizedBufferMapping,CVar,string,,OpenGL,RHI/底层渲染接口,OpenGL,true,false,false,false,false,,`OpenGL.UseUnsynchronizedBufferMapping=<值>` / `OpenGL.UseUnsynchronizedBufferMapping <值>` 或 INI 中配置,"If true, use GL_MAP_UNSYNCHRONIZED_BIT when mapping write only buffers.",
r.AllowGlobalClipPlane,CVar,int32,0,r,RHI/底层渲染接口,All,false,true,true,false,false,,`r.AllowGlobalClipPlane=<值>` / `r.AllowGlobalClipPlane <值>` 或 INI 中配置,"Enables mesh shaders to support a global clip plane, needed for planar reflections, which adds about 15% BasePass GPU cost on PS4.",ECVF_ReadOnly | ECVF_RenderThreadSafe
r.AMDD3D11MultiThreadedDevice,CVar,int32,0,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.AMDD3D11MultiThreadedDevice=<值>` / `r.AMDD3D11MultiThreadedDevice <值>` 或 INI 中配置,"If true, creates a multithreaded D3D11 device on AMD hardware (workaround for driver bug)\n",ECVF_Default
r.Android.DisableOpenGLGPUSync,CVar,int32,1,r,RHI/底层渲染接口,Android,true,false,false,false,false,,`r.Android.DisableOpenGLGPUSync=<值>` / `r.Android.DisableOpenGLGPUSync <值>` 或 INI 中配置,"When true, android OpenGL will not prevent the GPU from running more than one frame behind. This will allow higher performance on some devices but increase input latency.",ECVF_RenderThreadSafe
r.Android.GLESFlipYMethod,CVar,int32,2,r,RHI/底层渲染接口,Android、OpenGL,true,false,false,false,false,,`r.Android.GLESFlipYMethod=<值>` / `r.Android.GLESFlipYMethod <值>` 或 INI 中配置,,ECVF_RenderThreadSafe
r.CapsuleMinSkyAngle,CVar,string,,r,RHI/底层渲染接口,All,true,false,false,false,true,,`r.CapsuleMinSkyAngle=<值>` / `r.CapsuleMinSkyAngle <值>` 或 INI 中配置,Minimum light source angle derived from the precomputed unoccluded sky vector (stationary skylight present),ECVF_Scalability | ECVF_RenderThreadSafe
r.CapsuleSkyAngleScale,CVar,string,,r,RHI/底层渲染接口,All,true,false,false,false,true,,`r.CapsuleSkyAngleScale=<值>` / `r.CapsuleSkyAngleScale <值>` 或 INI 中配置,Scales the light source angle derived from the precomputed unoccluded sky vector (stationary skylight present),ECVF_Scalability | ECVF_RenderThreadSafe
r.D3D.ForceDXC,CVar,int32,0,r,RHI/底层渲染接口,All,false,true,false,false,false,,`r.D3D.ForceDXC=<值>` / `r.D3D.ForceDXC <值>` 或 INI 中配置,Forces DirectX Shader Compiler (DXC) to be used for all D3D shaders. Shaders compiled with this option are only compatible with D3D12.\n,ECVF_ReadOnly
r.d3d.uniformbufferrecycledepth,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.d3d.uniformbufferrecycledepth=<值>` / `r.d3d.uniformbufferrecycledepth <值>` 或 INI 中配置,Number of frames before recycling freed uniform buffers .\n,ECVF_Default
r.D3D11.AbsoluteTimeQueryTimeoutValue,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.D3D11.AbsoluteTimeQueryTimeoutValue=<值>` / `r.D3D11.AbsoluteTimeQueryTimeoutValue <值>` 或 INI 中配置,"Set the timeout value, in seconds, to wait for a D3D11 absolute time query.",ECVF_Default
r.D3D11.AutoFlushUAV,CVar,int32,1,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.D3D11.AutoFlushUAV=<值>` / `r.D3D11.AutoFlushUAV <值>` 或 INI 中配置,"If enabled, use NVAPI (Nvidia), AGS (AMD) or Intel Extensions (Intel) to not flush between dispatches/draw calls",ECVF_RenderThreadSafe
r.D3D11.Depth24Bit,CVar,int32,0,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D11.Depth24Bit=<值>` / `r.D3D11.Depth24Bit <值>` 或 INI 中配置,0: Use 32-bit float depth buffer\n1: Use 24-bit fixed point depth buffer(default)\n,ECVF_ReadOnly
r.d3d11.dumpliveobjects,Command,string,,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.d3d11.dumpliveobjects`（可带参数，具体见帮助说明）,When using -d3ddebug will dump a list of live d3d objects.  Mostly for finding leaks.,
r.D3D11.EnableD3DDebug,CVar,int32,0,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D11.EnableD3DDebug=<值>` / `r.D3D11.EnableD3DDebug <值>` 或 INI 中配置,0 to disable d3ddebug layer (default)\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.D3D11.QueryTimeoutValue,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.D3D11.QueryTimeoutValue=<值>` / `r.D3D11.QueryTimeoutValue <值>` 或 INI 中配置,"Set the timeout value, in seconds, to wait for a D3D11 query. This value does not apply to absolute time queries (which are controlled by r.D3D11.AbsoluteTimeQueryTimeoutValue).",ECVF_Default
r.D3D11.UseAllowTearing,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D11.UseAllowTearing=<值>` / `r.D3D11.UseAllowTearing <值>` 或 INI 中配置,Enable new dxgi flip mode with d3d11,ECVF_RenderThreadSafe| ECVF_ReadOnly
r.D3D11.UseSharedKeyMutex,CVar,int32,0,r,RHI/底层渲染接口,DirectX、Windows,true,false,false,false,false,,`r.D3D11.UseSharedKeyMutex=<值>` / `r.D3D11.UseSharedKeyMutex <值>` 或 INI 中配置,"If 1, BUF_Shared vertex / index buffer and TexCreate_Shared texture will be created\n",ECVF_Default
r.D3D12.AllowAsyncCompute,CVar,string,,r,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`r.D3D12.AllowAsyncCompute=<值>` / `r.D3D12.AllowAsyncCompute <值>` 或 INI 中配置,Allow usage of async compute,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.D3D12.AutoAttachPIX,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D12.AutoAttachPIX=<值>` / `r.D3D12.AutoAttachPIX <值>` 或 INI 中配置,Automatically attach PIX on startup,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.D3D12.Depth24Bit,CVar,int32,0,r,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`r.D3D12.Depth24Bit=<值>` / `r.D3D12.Depth24Bit <值>` 或 INI 中配置,0: Use 32-bit float depth buffer\n1: Use 24-bit fixed point depth buffer(default)\n,ECVF_ReadOnly
r.D3D12.DevDisableD3DRuntimeBackgroundThreads,CVar,string,,r,RHI/底层渲染接口,DirectX、Windows,false,true,false,false,false,,`r.D3D12.DevDisableD3DRuntimeBackgroundThreads=<值>` / `r.D3D12.DevDisableD3DRuntimeBackgroundThreads <值>` 或 INI 中配置,"If > 0, disables the background threads created by the D3D runtime for background shader optimization. Only available when Windows developer mode is enabled. (default = 0).",ECVF_ReadOnly
r.D3D12.DiagnosticBufferExtraMemory,CVar,int32,0,r,RHI/底层渲染接口,DirectX,false,true,false,false,false,,`r.D3D12.DiagnosticBufferExtraMemory=<值>` / `r.D3D12.DiagnosticBufferExtraMemory <值>` 或 INI 中配置,Extra allocated memory for diagnostic buffer,ECVF_ReadOnly
